TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.1,1,2,0,0,-1,MD10,2,42,2,3.3,MD,0.9,1.0,0.0,0.0389872,6.05263,6.01364,6.05308,9.05806,0.0,1.0,1.0,9.4316701889,0.373605638742,9.69268,4.3408,1.32639431953,5.66719,9.7466,15.417
2,0.8,1,2,0,0,0,SD4,-3,-4,-3,-3.2,SD,0.2,1.0,1.0,15.4535,21.462,6.0085,21.4622,24.4705,0.0,2.0,0.0,25.7429504395,1.27245366573,10.5895,1.2245,0.427546352148,1.65205,26.0555,27.7114
3,0.4,1,2,0,0,0,SD11,8,22,8,8.8,SD,0.6,1.0,2.0,27.7468,33.7617,6.01484,33.7619,36.7699,1.0,1.0,1.0,37.1984291077,0.428506195545,9.75161,1.61,1.27149379253,2.88149,37.5114,40.3941
4,0.2,1,2,0,0,0,SD12,6,29,6,5.8,SD,0.8,1.0,3.0,40.4282,46.4432,6.01498,46.4435,49.4494,0.0,1.0,1.0,49.8298683167,0.380506664515,9.70168,1.6301,1.31949329376,2.94959,50.1442,53.1002
5,0.3,1,2,0,0,-4,MD11,5,27,5,5.3,MD,0.7,1.0,4.0,53.1351,59.1488,6.01379,59.1492,62.1558,1.0,2.0,0.0,62.6213684082,0.465548098087,9.78631,2.2412,1.23445188999,3.47565,62.9355,66.4166
6,0.7,1,2,0,0,0,SD5,-8,-10,-8,-7,SD,0.3,1.0,5.0,66.455,72.4665,6.01152,72.4669,75.4721,1.0,2.0,0.0,76.2287521362,0.756656289101,10.0738,3.1124,0.943343758583,4.05574,76.5417,80.5984
7,0.2,1,2,0,0,0,SD3,-7,-34,-7,-6.8,SD,0.8,1.0,6.0,80.6297,86.6379,6.00819,86.6383,89.642,1.0,2.0,0.0,89.8520889282,0.210126176476,9.52234,1.2203,1.4898737669,2.71017,90.1658,92.8807
8,0.9,1,2,0,0,-8,MD7,4,6,4,4.6,MD,0.1,1.0,7.0,92.916,98.9247,6.0087,98.9249,101.934,1.0,2.0,0.0,102.923606873,0.989441037178,10.3076,1.8199,0.710558950901,2.53046,103.238,105.77
9,0.8,0.1,1,0.9,35,40,RR7,-20,24,29.5,27.2,RR,0.2,1.0,8.0,105.817,111.823,6.00527,111.823,114.83,1.0,1.0,0.0,116.091041565,1.2611978054,10.5737,1.0075,0.438802242279,1.4463,116.406,117.856
10,0.4,1,2,0,0,0,SD2,-2,-4,-2,-1.6,SD,0.6,1.0,9.0,117.896,123.906,6.00994,123.906,126.913,0.0,1.0,1.0,127.394592285,0.481854587793,9.79894,1.0825,1.21814537048,2.30065,127.706,130.008
11,0.1,1,2,0,0,0,SD10,3,32,3,3.2,SD,0.9,1.0,10.0,130.046,136.054,6.0073,136.054,139.062,1.0,1.0,1.0,139.673995972,0.611975610256,9.92768,1.5139,1.08802437782,2.60192,139.987,142.591
12,0.2,1,2,0,0,-7,MD6,-2,24,-2,-0.8,MD,0.8,1.0,11.0,142.631,148.639,6.00817,148.64,151.649,1.0,2.0,0.0,152.433456421,0.784709751606,10.1024,1.1412,0.915290296078,2.05649,152.747,154.807
13,0.5,0.4,1,0.6,50,30,RR8,-15,14,24,22,RR,0.5,1.0,12.0,154.855,160.866,6.01109,160.866,163.872,0.0,1.0,0.0,164.752975464,0.880865573883,10.1982,2.1542,0.819134473801,2.97333,165.072,168.048
14,0.8,1,2,0,0,0,SD7,3,4,3,3.2,SD,0.2,1.0,13.0,168.091,174.102,6.0119,174.103,177.11,1.0,NA,NA,NA,NA,2.0,1.4355,NA,1.4355,179.122,180.56
15,0.9,1,2,0,0,-30,MD2,-1,2,-1,-1.2,MD,0.1,1.0,14.0,180.597,186.609,6.01178,186.609,189.613,1.0,2,0,190.359860213,0.746445929486,10.0629,1.1604,0.953554070514,2.11395,190.673,192.788
16,0.75,0.75,1,0.25,30,10,RR3,-5,2,3.75,4,RR,0.25,1.0,15.0,192.832,198.845,6.01303,198.845,201.85,0.0,1,0,203.11129764,1.26122138364,10.5793,1.5147,0.43877861636,1.95348,203.426,205.381
17,0.4,0.4,1,0.6,17,12,RR2,-5,5,8.2,9.2,RR,0.6,1.0,16.0,205.426,211.432,6.0061,211.432,214.436,1.0,1,0,214.878771302,0.442660290835,9.75295,2.5659,1.25733970916,3.82324,215.194,219.021
18,0.4,1,2,0,0,-20,MD4,-4,15,-4,-6,MD,0.6,1.0,17.0,219.063,225.077,6.0135,225.077,228.082,1.0,2,0,228.470222997,0.388213784114,9.70706,1.783,1.31178621589,3.09479,228.784,231.881
