TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,samplingCount_total,samplingCount_risky,samplingCount_safe,switchCount,samplingDur_assigned,samplingDur_total,samplingEndTime,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,sampling_pad,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.4,1,2,0,0,0,SD2,3,8,3,3.2,SD,0.6,1.0,0.0,200.103,2.0,1.0,1.0,1.0,20.0,19.5039,219.607,219.608,222.64,1.0,NA,NA,NA,NA,2.0,1.0587,0.496189,NA,1.55489,224.647,226.207
2,0.3,1,2,0,0,-2,MD2,2,9,2,1.3,MD,0.7,1.0,1.0,226.207,3.0,1.0,2.0,1.0,15.0,14.5143,240.722,240.722,243.755,1.0,1,1,244.927149567,1.17259556521,19.0197,1.233,0.4858,0.527404434793,2.2462,245.238,247.487
3,0.9,0.75,1,0.25,-5,10,RR4,20,15,13.75,14.5,RR,0.1,1.0,2.0,247.488,3.0,0.0,3.0,0.0,15.0,14.515,262.003,262.003,265.035,0.0,1,0,266.343141245,1.30773398653,19.1556,2.557,0.485076,0.392266013473,3.43434,266.659,270.102
4,0.7,1,2,0,0,-8,MD4,10,17,10,9.5,MD,0.3,1.0,3.0,270.102,4.0,0.0,4.0,0.0,15.0,14.5147,284.617,284.617,287.649,0.0,NA,NA,NA,NA,2.0,3.1912,0.4854,NA,3.6766,289.657,293.349
5,0.6,1,2,0,0,0,SD3,-7,-12,-7,-7.2,SD,0.4,1.0,4.0,293.349,8.0,1.0,7.0,2.0,16.0,15.7471,309.097,309.097,312.13,1.0,2,0,312.719030825,0.589218181558,19.6696,2.3911,0.25293,1.11078181844,3.75481,313.037,316.796
6,0.25,0.6,1,0.4,-2,4,RR1,10,10,5.2,5.5,RR,0.75,1.0,5.0,316.797,8.0,4.0,4.0,3.0,18.0,17.5142,334.311,334.311,337.343,0.0,1,0,338.527038558,1.18361677043,22.0304,1.3679,0.485895,0.516383229569,2.37018,338.833,341.21
