TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,samplingCount_total,samplingCount_risky,samplingCount_safe,switchCount,samplingDur_assigned,samplingDur_total,samplingEndTime,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,sampling_pad,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.4,1,2,0,0,0,SD2,-2,-4,-2,-1.6,SD,0.6,1.0,0.0,3.30677,18.0,7.0,11.0,8.0,19.0,18.65,21.9568,21.9575,24.9857,0.0,1.0,1.0,26.1385231018,1.15282511711,23.1317,1.8808,0.350146,0.547174930573,2.77812,26.6501,29.4356
2,0.8,0.6,1,0.4,18,10,RR9,-4,2,4.8,3.6,RR,0.2,1.0,1.0,29.436,17.0,2.0,15.0,2.0,15.0,14.7552,44.1912,44.1917,47.2165,0.0,1.0,0.0,47.7785568237,0.562067866325,18.6426,1.2853,0.244867,1.13793218136,2.6681,48.2742,50.9497
3,0.8,0.3,1,0.7,40,33,RR12,-25,18,20.5,21,RR,0.2,1.0,2.0,50.95,16.0,7.0,9.0,8.0,16.0,15.709,66.6589,66.6595,69.6805,0.0,1.0,0.0,69.9944076538,0.313949733973,19.3444,1.1477,0.291175,1.3860502243,2.82493,70.5066,73.347
4,0.8,1,2,0,0,-9,MD9,5,8,5,4.6,MD,0.2,1.0,3.0,73.3473,19.0,11.0,8.0,4.0,19.0,18.5141,91.8614,91.862,94.8942,1.0,1.0,1.0,96.7863616943,1.89218401909,23.7391,4.6191,0.485946,-0.192184075713,4.91286,97.3045,102.227
5,0.2,1,2,0,0,0,SD12,6,29,6,5.8,SD,0.8,1.0,4.0,102.227,19.0,4.0,15.0,5.0,18.0,17.5153,119.743,119.743,122.774,1.0,2.0,0.0,123.61038208,0.836078584194,21.683,1.0098,0.484823,0.863921403885,2.35854,124.135,126.508
6,0.1,1,2,0,0,-5,MD5,-4,25,-4,-2,MD,0.9,1.0,5.0,126.508,14.0,1.0,13.0,1.0,15.0,14.975,141.483,141.483,144.505,0.0,NA,NA,NA,NA,2.0,1.3267,0.0251148,NA,1.35181,146.511,147.872
7,0.6,0.5,1,0.5,50,25,RR6,-15,12,17.5,17.2,RR,0.4,1.0,6.0,147.872,16.0,1.0,15.0,1.0,15.0,14.5915,162.464,162.464,165.486,1.0,1,0,166.498349217,1.01238276064,18.9263,3.6695,0.40855,0.687617239356,4.76567,167.004,171.786
8,0.7,1,2,0,0,0,SD5,-8,-10,-8,-7,SD,0.3,1.0,7.0,171.786,10.0,1.0,9.0,2.0,15.0,14.5145,186.3,186.301,189.333,1.0,2,0,189.922483424,0.589692045003,18.4366,5.0846,0.485563,1.110307955,6.68047,190.445,197.133
9,0.1,1,2,0,0,0,SD1,-3,-32,-3,-3.2,SD,0.9,1.0,8.0,197.133,10.0,8.0,2.0,4.0,16.0,15.5143,212.647,212.648,215.68,0.0,1,1,216.610278504,0.930055052042,19.7773,1.3975,0.485811,0.769944947958,2.65326,217.131,219.797
10,0.8,1,2,0,0,0,SD4,-3,-4,-3,-3.2,SD,0.2,1.0,9.0,219.797,5.0,1.0,4.0,2.0,18.0,17.5138,237.311,237.312,240.344,1.0,2,0,241.3303439,0.986373865046,21.8332,1.2245,0.486246,0.713626134954,2.42437,241.828,244.26
11,0.5,0.4,1,0.6,50,30,RR8,-15,14,24,22,RR,0.5,1.0,10.0,244.261,2.0,2.0,0.0,0.0,15.0,14.8837,259.144,259.145,262.175,1.0,2,1,263.954181707,1.77930328716,19.9935,1.1749,0.116377,-0.0793032871559,1.21197,264.466,265.691
12,0.75,0.75,1,0.25,30,10,RR3,-5,2,3.75,4,RR,0.25,1.0,11.0,265.692,7.0,1.0,6.0,1.0,15.0,14.5145,280.206,280.207,283.239,1.0,2,1,284.434214103,1.19533121306,19.0425,2.5575,0.485624,0.504668786936,3.54779,284.945,288.505
13,0.8,1,2,0,0,0,SD6,12,14,12,11.2,SD,0.2,1.0,12.0,288.506,5.0,4.0,1.0,1.0,16.0,15.5143,304.02,304.021,307.053,1.0,NA,NA,NA,NA,2.0,1.5734,0.485779,NA,2.05918,309.06,311.136
