TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,samplingCount_total,samplingCount_risky,samplingCount_safe,switchCount,samplingDur_assigned,samplingDur_total,samplingEndTime,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,sampling_pad,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.9,1,2,0,0,-8,MD7,4,6,4,4.6,MD,0.1,1.0,0.0,10.9118,22.0,0.0,22.0,0.0,16.0,15.5028,26.4147,26.4156,29.422,0.0,2.0,0.0,29.7507,0.328768,19.1389,2.274,0.497324,1.37123,4.14256,30.2653,34.4091
2,0.4,1,2,0,0,0,SD11,8,22,8,8.8,SD,0.6,1.0,1.0,34.4095,22.0,5.0,17.0,5.0,15.0,14.9055,49.315,49.3156,52.3212,0.0,2.0,0.0,52.5337,0.212517,18.4243,2.4102,0.0946207,1.48748,3.9923,53.0408,57.0358
3,0.8,1,2,0,0,-9,MD9,5,8,5,4.6,MD,0.2,1.0,2.0,57.0362,27.0,6.0,21.0,6.0,18.0,17.9384,74.9746,74.9753,77.9846,1.0,2.0,0.0,78.0766,0.0920289,21.3404,1.4961,0.0616825,1.60797,3.16575,78.5852,81.7536
4,0.5,0.3,1,0.7,35,30,RR5,-10,10,21.5,20,RR,0.5,1.0,3.0,81.7541,23.0,7.0,16.0,11.0,18.0,17.8723,99.6263,99.627,102.633,0.0,1.0,0.0,102.74,0.106537,21.2855,4.653,0.127845,1.59346,6.37431,103.251,109.628
5,0.9,1,2,0,0,-30,MD2,-1,2,-1,-1.2,MD,0.1,1.0,4.0,109.628,21.0,15.0,6.0,6.0,15.0,14.6016,124.23,124.23,127.235,1.0,1.0,1.0,127.667,0.431288,18.3386,1.233,0.398548,1.26871,2.90026,128.176,131.077
6,0.3,1,2,0,0,-4,MD11,5,27,5,5.3,MD,0.7,1.0,5.0,131.078,28.0,3.0,25.0,4.0,19.0,18.6932,149.771,149.772,152.78,1.0,2.0,0.0,153.089,0.309442,22.3115,1.7267,0.30693,1.39056,3.42419,153.599,157.026
7,0.2,1,2,0,0,0,SD12,6,29,6,5.8,SD,0.8,1.0,6.0,157.026,24.0,5.0,19.0,6.0,17.0,16.6862,173.713,173.713,176.719,0.0,2.0,0.0,176.832,0.113596,20.106,1.8631,0.313917,1.5864,3.76342,177.34,181.109
8,0.1,1,2,0,0,0,SD10,3,32,3,3.2,SD,0.9,1.0,7.0,181.11,24.0,3.0,21.0,4.0,17.0,16.5056,197.615,197.616,200.624,1.0,2.0,0.0,200.799,0.17503,19.9896,1.2377,0.494503,1.52497,3.25717,201.309,204.57
9,0.5,0.4,1,0.6,50,30,RR8,-15,14,24,22,RR,0.5,1.0,8.0,204.57,24.0,12.0,12.0,7.0,18.0,17.5957,222.166,222.166,225.173,0.0,1.0,0.0,225.302,0.128864,21.0324,1.048,0.404374,1.57114,3.02351,225.812,228.841
10,0.4,1,2,0,0,-20,MD4,-4,15,-4,-6,MD,0.6,1.0,9.0,228.842,23.0,12.0,11.0,7.0,15.0,14.6491,243.491,243.492,246.496,1.0,1.0,1.0,246.645,0.149637,18.1035,1.2135,0.350973,1.55036,3.11484,247.154,250.272
11,0.1,1,2,0,0,-1,MD10,2,42,2,3.3,MD,0.9,1.0,10.0,250.272,23.0,1.0,22.0,2.0,15.0,14.5883,264.86,264.861,267.87,1.0,1.0,1.0,268.876,1.00641,18.9044,1.3248,0.411763,0.693586,2.43015,269.385,271.816
12,0.6,1,2,0,0,-22,MD1,-6,4,-6,-6.4,MD,0.4,1.0,11.0,271.817,25.0,23.0,2.0,2.0,16.0,15.5041,287.321,287.321,290.326,1.0,1.0,1.0,290.491,0.165238,18.9749,5.4629,0.49599,1.53476,7.49365,291.001,298.495
13,0.75,0.75,1,0.25,30,10,RR3,-5,2,3.75,4,RR,0.25,1.0,12.0,298.496,26.0,6.0,20.0,6.0,16.0,15.9779,314.474,314.474,317.48,1.0,1.0,0.0,317.914,0.433909,19.7185,1.0587,0.0222207,1.26609,2.34701,318.423,320.773
14,0.8,0.1,1,0.9,35,40,RR7,-20,24,29.5,27.2,RR,0.2,1.0,13.0,320.774,24.0,16.0,8.0,3.0,15.0,14.7772,335.551,335.552,338.556,1.0,1.0,0.0,338.577,0.0217707,18.1036,1.0098,0.222949,1.67823,2.91098,339.087,342.001
15,0.6,1,2,0,0,0,SD8,7,12,7,7.2,SD,0.4,1.0,14.0,342.001,24.0,4.0,20.0,3.0,15.0,14.7947,356.796,356.796,359.805,1.0,2.0,0.0,359.944,0.139879,18.2435,1.3679,0.205364,1.56012,3.13338,360.455,363.592
16,0.8,1,2,0,0,0,SD6,12,14,12,11.2,SD,0.2,1.0,15.0,363.592,22.0,9.0,13.0,11.0,16.0,15.7169,379.309,379.31,382.316,1.0,2.0,0.0,382.68,0.363114,19.3876,2.2012,0.283232,1.33689,3.82132,383.191,387.019
17,0.9,1,2,0,0,-10,MD8,3,5,3,3.5,MD,0.1,1.0,16.0,387.019,22.0,2.0,20.0,1.0,15.0,14.9175,401.937,401.937,404.943,1.0,2.0,0.0,404.967,0.0239545,18.2475,5.4629,0.0826153,1.67605,7.22156,405.477,412.702
18,0.1,1,2,0,0,0,SD1,-3,-32,-3,-3.2,SD,0.9,1.0,17.0,412.702,27.0,6.0,21.0,6.0,17.0,16.9478,429.65,429.651,432.657,0.0,2.0,0.0,433.061,0.404161,20.659,1.5966,0.0523302,1.29584,2.94477,433.569,436.517
