TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.9,1,2,0,0,-10,MD8,3,5,3,3.5,MD,0.1,1.0,0.0,0.0539574,6.09473,6.04078,6.09505,9.12779,0.0,NA,NA,NA,NA,2.0,2.3911,NA,2.3911,11.1409,13.5444
2,0.6,1,2,0,0,-22,MD1,-6,4,-6,-6.4,MD,0.4,1.0,1.0,13.6256,19.6765,6.05092,19.6767,22.7097,1.0,2,0,23.288068071,0.578413330019,9.96248,3.4263,1.12158666998,4.54789,23.6144,28.1759
3,0.6,0.5,1,0.5,50,25,RR6,-15,12,17.5,17.2,RR,0.4,1.0,2.0,28.2247,34.2748,6.05005,34.275,37.308,0.0,1,0,37.7200363241,0.412055399269,9.7953,1.1231,1.28794460073,2.41104,38.0396,40.4578
4,0.8,1,2,0,0,0,SD7,3,4,3,3.2,SD,0.2,1.0,3.0,40.5437,46.6068,6.06308,46.6071,49.6396,1.0,2,0,50.1840672251,0.544465420768,9.94033,1.1622,1.15553457923,2.31773,50.5013,52.8231
5,0.4,1,2,0,0,0,SD2,-2,-4,-2,-1.6,SD,0.6,1.0,4.0,52.891,58.9386,6.04763,58.9388,61.9717,1.0,1,1,62.6160237733,0.644346483052,10.0251,3.9403,1.05565351695,4.99595,62.937,67.938
6,0.8,0.1,1,0.9,35,40,RR7,-20,24,29.5,27.2,RR,0.2,1.0,5.0,68.0255,74.0869,6.06145,74.0872,77.12,1.0,1,0,78.4399820268,1.31993815117,10.7145,1.2245,0.380061848834,1.60456,78.7626,80.3698
7,0.2,1,2,0,0,0,SD12,6,29,6,5.8,SD,0.8,1.0,6.0,80.4613,86.5021,6.04077,86.5023,89.5352,0.0,2,0,90.0639599171,0.528767123818,9.90267,1.1342,1.17123287618,2.30543,90.3654,92.6851
8,0.9,1,2,0,0,-8,MD7,4,6,4,4.6,MD,0.1,1.0,7.0,92.737,98.8006,6.06365,98.8009,101.833,0.0,1,1,102.175985485,0.342745916918,9.73903,3.6229,1.35725408308,4.98015,102.499,107.483
9,0.2,1,2,0,0,-7,MD6,-2,24,-2,-0.8,MD,0.8,1.0,8.0,107.581,113.632,6.05128,113.633,116.666,0.0,1,1,117.071953679,0.406410189345,9.79092,3.1912,1.29358981065,4.48479,117.383,121.882
10,0.6,1,2,0,0,0,SD8,7,12,7,7.2,SD,0.4,1.0,9.0,121.932,127.98,6.04784,127.98,130.997,0.0,2,0,131.455924621,0.458789326251,9.82353,1.1188,1.24121067375,2.36001,131.772,134.147
11,0.5,0.4,1,0.6,50,30,RR8,-15,14,24,22,RR,0.5,1.0,10.0,134.198,140.263,6.06497,140.263,143.296,0.0,1,0,143.415959205,0.120429005474,9.51834,1.1239,1.57957099453,2.70347,143.741,146.445
12,0.2,1,2,0,0,0,SD3,-7,-34,-7,-6.8,SD,0.8,1.0,11.0,146.497,152.561,6.06448,152.561,155.594,0.0,2,0,156.103931749,0.509794445708,9.9073,4.7413,1.19020555429,5.93151,156.42,162.36
13,0.7,1,2,0,0,0,SD5,-8,-10,-8,-7,SD,0.3,1.0,12.0,162.406,168.459,6.05284,168.459,171.492,1.0,NA,NA,NA,NA,2.0,1.2493,NA,1.2493,173.549,174.809
14,0.75,0.75,1,0.25,30,10,RR3,-5,2,3.75,4,RR,0.25,1.0,13.0,174.851,180.908,6.05662,180.908,183.941,0.0,1,0,184.351832777,0.410970231518,9.80058,1.1584,1.28902976848,2.44743,184.677,187.141
15,0.4,0.4,1,0.6,17,12,RR2,-5,5,8.2,9.2,RR,0.6,1.0,14.0,187.183,193.24,6.0564,193.24,196.273,1.0,1,0,196.67988514,0.407067934051,9.79664,2.5049,1.29293206595,3.79783,197.002,200.806
16,0.7,0.1,1,0.9,30,38,RR11,-10,22,26,26.8,RR,0.3,1.0,15.0,200.862,206.921,6.0594,206.921,209.938,1.0,2,1,211.367813883,1.43016228452,10.8061,1.1057,0.269837715477,1.37554,211.681,213.071
17,0.8,0.3,1,0.7,40,33,RR12,-25,18,20.5,21,RR,0.2,1.0,16.0,213.128,219.187,6.05819,219.187,222.22,1.0,1,0,222.887813203,0.668143510818,10.0594,1.3975,1.03185648918,2.42936,223.206,225.636
18,0.5,0.3,1,0.7,35,30,RR5,-10,10,21.5,20,RR,0.5,1.0,17.0,225.708,231.769,6.06094,231.769,234.802,1.0,1,0,235.183834257,0.382249927148,9.77623,1.7448,1.31775007285,3.06255,235.498,238.568
