TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,samplingCount_total,samplingCount_risky,samplingCount_safe,switchCount,samplingDur_assigned,samplingDur_total,samplingEndTime,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,sampling_pad,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.4,1,2,0,0,0,SD2,-2,-4,-2,-1.6,SD,0.6,1.0,0.0,17.5098,10.0,5.0,5.0,9.0,15.0,14.5051,32.0149,32.0157,35.0477,0.0,NA,NA,NA,NA,2.0,1.233,0.49506,NA,1.72806,37.0545,38.7978
2,0.9,0.7,1,0.3,25,15,RR10,-3,5,5.4,6,RR,0.1,1.0,1.0,38.7981,10.0,5.0,5.0,9.0,17.0,16.5142,55.3123,55.3128,58.3447,1.0,2,1,58.8935648911,0.548914454877,20.3954,5.4629,0.485921,1.15108554512,7.09991,59.4117,66.5277
3,0.6,1,2,0,0,-22,MD1,-6,4,-6,-6.4,MD,0.4,1.0,2.0,66.5281,10.0,5.0,5.0,7.0,18.0,17.514,84.0421,84.0427,87.075,0.0,2,0,88.253558699,1.17856322974,22.0254,1.8631,0.48605,0.52143677026,2.87059,88.7643,91.6415
4,0.9,1,2,0,0,-30,MD2,-1,2,-1,-1.2,MD,0.1,1.0,3.0,91.6418,15.0,7.0,8.0,13.0,18.0,17.6879,109.33,109.33,112.355,1.0,2,0,114.181512136,1.82615992799,22.8397,1.5966,0.312166,-0.126159927994,1.78261,114.699,116.488
5,0.8,0.1,1,0.9,35,40,RR7,-20,24,29.5,27.2,RR,0.2,1.0,4.0,116.489,13.0,6.0,7.0,10.0,15.0,14.5147,131.003,131.004,134.036,0.0,2,1,135.221525125,1.18531512842,19.0328,2.4102,0.485384,0.514684871584,3.41027,135.742,139.153
6,0.8,0.6,1,0.4,18,10,RR9,-4,2,4.8,3.6,RR,0.2,1.0,5.0,139.153,15.0,7.0,8.0,13.0,15.0,14.8487,154.002,154.002,157.034,1.0,2,1,157.629548339,0.59596366249,18.7766,1.2377,0.151402,1.10403633751,2.49314,158.149,160.65
7,0.4,1,2,0,0,0,SD11,8,22,8,8.8,SD,0.6,1.0,6.0,160.65,14.0,7.0,7.0,13.0,15.0,14.5156,175.166,175.167,178.198,1.0,1,1,178.933425715,0.735725559294,18.583,1.048,0.484434,0.964274440706,2.49671,179.443,181.948
8,0.1,1,2,0,0,0,SD1,-3,-32,-3,-3.2,SD,0.9,1.0,7.0,181.948,15.0,7.0,8.0,8.0,16.0,15.504,197.452,197.452,200.478,1.0,1,1,201.117416291,0.638930464163,19.4695,1.3679,0.496067,1.06106953584,2.92504,201.629,204.561
9,0.8,1,2,0,0,0,SD4,-3,-4,-3,-3.2,SD,0.2,1.0,8.0,204.562,12.0,6.0,6.0,11.0,15.0,14.5149,219.077,219.077,222.109,0.0,2,0,222.877373474,0.76820769906,18.6156,2.2012,0.485205,0.93179230094,3.6182,223.391,227.026
10,0.5,0.3,1,0.7,35,30,RR5,-10,10,21.5,20,RR,0.5,1.0,9.0,227.026,10.0,5.0,5.0,9.0,15.0,14.7844,241.811,241.811,244.84,0.0,1,0,245.469312124,0.629237966612,18.7431,4.653,0.215647,1.07076203339,5.93941,245.988,251.939
