TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,samplingCount_total,samplingCount_risky,samplingCount_safe,switchCount,samplingDur_assigned,samplingDur_total,samplingEndTime,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,sampling_pad,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.2,1,2,0,0,0,SD12,6,29,6,5.8,SD,0.8,1.0,0.0,13.1337,4.0,2.0,2.0,3.0,17.0,16.5108,29.6445,29.6453,32.6775,0.0,2.0,0.0,33.5014,0.82388,20.6676,1.8631,0.489332,0.87612,3.22855,34.0141,37.2439
2,0.8,1,2,0,0,0,SD6,12,14,12,11.2,SD,0.2,1.0,1.0,37.2443,10.0,5.0,5.0,7.0,18.0,17.5141,54.7583,54.7589,57.791,1.0,1.0,1.0,58.8296,1.03854,21.8853,1.0587,0.486094,0.661457,2.20625,59.3425,61.5576
3,0.6,1,2,0,0,-12,MD12,12,30,12,13.2,MD,0.4,1.0,2.0,61.558,15.0,7.0,8.0,12.0,16.0,15.6076,77.1656,77.1662,80.1884,1.0,2.0,0.0,81.5094,1.32095,20.2514,1.3248,0.392448,0.379046,2.09629,82.0312,84.1386
4,0.9,0.7,1,0.3,25,15,RR10,-3,5,5.4,6,RR,0.1,1.0,3.0,84.1389,13.0,7.0,6.0,8.0,15.0,14.9691,99.108,99.1085,102.136,1.0,2.0,1.0,103.917,1.78115,20.0785,1.2377,0.0309601,-0.081147,1.18751,104.428,105.62
5,0.8,1,2,0,0,0,SD9,13,16,13,12.8,SD,0.2,1.0,4.0,105.62,14.0,7.0,7.0,13.0,15.0,14.5145,120.134,120.135,123.167,1.0,1.0,1.0,123.965,0.798112,18.6455,5.4629,0.485565,0.901888,6.85035,124.485,131.35
6,0.1,1,2,0,0,-1,MD10,2,42,2,3.3,MD,0.9,1.0,5.0,131.35,16.0,8.0,8.0,15.0,18.0,17.514,148.865,148.865,151.897,1.0,1.0,1.0,152.989,1.09201,21.9388,2.2012,0.486023,0.607986,3.29521,153.506,156.814
7,0.7,1,2,0,0,0,SD5,-8,-10,-8,-7,SD,0.3,1.0,6.0,156.814,14.0,7.0,7.0,13.0,15.0,14.5162,171.33,171.331,174.361,1.0,2.0,0.0,174.941,0.580124,18.4273,1.048,0.483888,1.11988,2.65176,175.454,178.111
8,0.6,1,2,0,0,0,SD8,7,12,7,7.2,SD,0.4,1.0,7.0,178.111,17.0,9.0,8.0,16.0,17.0,16.8024,194.914,194.914,197.942,0.0,1.0,1.0,198.813,0.871353,21.0018,1.233,0.197708,0.828647,2.25936,199.327,201.592
9,0.1,1,2,0,0,-5,MD5,-4,25,-4,-2,MD,0.9,1.0,8.0,201.592,14.0,7.0,7.0,13.0,15.0,14.8595,216.452,216.452,219.473,0.0,1.0,1.0,220.013,0.540525,18.7211,1.7267,0.1406,1.15948,3.02678,220.536,223.573
10,0.4,1,2,0,0,0,SD2,-2,-4,-2,-1.6,SD,0.6,1.0,9.0,223.573,15.0,7.0,8.0,14.0,15.0,14.7783,238.351,238.352,241.37,1.0,2.0,0.0,242.245,0.875127,18.9724,1.5966,0.221778,0.824873,2.64325,242.764,245.42
11,0.9,1,2,0,0,-10,MD8,3,5,3,3.5,MD,0.1,1.0,10.0,245.421,17.0,8.0,9.0,16.0,15.0,14.993,260.414,260.414,263.434,1.0,1.0,1.0,264.021,0.587036,18.9006,2.4102,0.00711966,1.11296,3.53028,264.532,268.067
12,0.8,1,2,0,0,0,SD7,3,4,3,3.2,SD,0.2,1.0,11.0,268.068,20.0,10.0,10.0,19.0,19.0,18.514,286.582,286.582,289.615,1.0,1.0,1.0,290.085,0.470684,22.3175,1.0098,0.486082,1.22932,2.7252,290.595,293.331
13,0.5,0.3,1,0.7,35,30,RR5,-10,10,21.5,20,RR,0.5,1.0,12.0,293.331,16.0,8.0,8.0,15.0,15.0,14.9919,308.323,308.324,311.345,1.0,1.0,0.0,312.101,0.755806,19.0698,5.4629,0.00817991,0.944194,6.41527,312.624,319.045
