TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.8,1,2,0,0,0,SD7,3,4,3,3.2,SD,0.2,1.0,0.0,0.0916355,6.12645,6.03481,6.12677,9.1591,1.0,1.0,1.0,10.1358318329,0.97673612833,10.3442,1.1231,0.723263859749,1.84636,10.4592,12.3094
2,0.8,1,2,0,0,0,SD4,-3,-4,-3,-3.2,SD,0.2,1.0,1.0,12.374,18.4249,6.05092,18.4251,21.4581,1.0,2.0,0.0,22.047914505,0.589807212353,9.97393,1.2493,1.11019277573,2.35949,22.3721,24.7411
3,0.8,1,2,0,0,0,SD9,13,16,13,12.8,SD,0.2,1.0,2.0,24.8092,30.8567,6.0476,30.857,33.8898,1.0,1.0,1.0,34.8558731079,0.966048300266,10.3467,4.7413,0.733951687813,5.47525,35.1729,40.6561
4,0.6,1,2,0,0,0,SD8,7,12,7,7.2,SD,0.4,1.0,3.0,40.722,46.755,6.03298,46.7552,49.7882,0.0,1.0,1.0,50.3919067383,0.603721439838,9.9699,1.2245,1.09627854824,2.32078,50.7111,53.0379
5,0.1,1,2,0,0,-1,MD10,2,42,2,3.3,MD,0.9,1.0,4.0,53.1044,59.1536,6.04914,59.1538,62.1865,1.0,1.0,1.0,63.1278572083,0.941348135471,10.3234,3.4263,0.758651912212,4.18495,63.4469,67.6362
6,0.8,1,2,0,0,-9,MD9,5,8,5,4.6,MD,0.2,1.0,5.0,67.7068,73.7683,6.06152,73.7686,76.8015,0.0,2.0,0.0,77.6558914185,0.854374647141,10.2491,3.1912,0.845625340939,4.03683,77.969,82.0179
7,0.1,1,2,0,0,-5,MD5,-4,25,-4,-2,MD,0.9,1.0,6.0,82.0859,88.1501,6.06422,88.1503,91.1832,0.0,1.0,1.0,91.9118423462,0.728652358055,10.1259,1.1342,0.971347689629,2.10555,92.2336,94.3499
8,0.8,0.6,1,0.4,18,10,RR9,-4,2,4.8,3.6,RR,0.2,1.0,7.0,94.4231,100.482,6.05894,100.482,103.515,1.0,1.0,0.0,104.64780426,1.13266038895,10.5247,2.3911,0.567339658737,2.95844,104.962,107.931
9,0.3,0.5,1,0.5,30,15,RR4,-8,5,11,12,RR,0.7,1.0,8.0,107.993,114.047,6.05433,114.047,117.08,1.0,NA,NA,NA,NA,2.0,1.1584,NA,1.1584,119.096,120.264
10,0.25,0.25,1,0.75,10,6,RR1,-8,2,5.5,5,RR,0.75,1.0,9.0,120.317,126.362,6.04515,126.363,129.395,1.0,2,1,130.039763031,0.644357055426,10.0226,1.1622,1.05564294457,2.21784,130.352,132.579
11,0.6,1,2,0,0,-22,MD1,-6,4,-6,-6.4,MD,0.4,1.0,10.0,132.655,138.711,6.05623,138.711,141.744,1.0,2,0,142.423840072,0.679985953495,10.0691,3.9403,1.02001404651,4.96031,142.749,147.71
12,0.8,1,2,0,0,0,SD6,12,14,12,11.2,SD,0.2,1.0,11.0,147.777,153.842,6.0651,153.843,156.876,0.0,1,1,157.647762079,0.772261784412,10.1704,2.5049,0.927738215588,3.43264,157.962,161.409
13,0.9,1,2,0,0,-10,MD8,3,5,3,3.5,MD,0.1,1.0,12.0,161.485,167.541,6.05543,167.541,170.574,0.0,1,1,171.984207307,1.41024225578,10.7987,1.1239,0.289757744223,1.41366,172.302,173.723
14,0.9,1,2,0,0,-8,MD7,4,6,4,4.6,MD,0.1,1.0,13.0,173.79,179.856,6.06589,179.856,182.889,1.0,2,0,183.575739681,0.686497334391,10.0855,1.1057,1.01350266561,2.1192,183.898,186.022
15,0.3,1,2,0,0,-4,MD11,5,27,5,5.3,MD,0.7,1.0,14.0,186.097,192.155,6.05735,192.155,195.188,0.0,1,1,196.071816617,0.884047967382,10.2744,1.1188,0.815952032618,1.93475,196.384,198.321
16,0.4,1,2,0,0,0,SD11,8,22,8,8.8,SD,0.6,1.0,15.0,198.385,204.437,6.05147,204.437,207.47,1.0,1,1,208.495793751,1.02601871267,10.4106,3.6229,0.67398128733,4.29688,208.806,213.119
17,0.2,1,2,0,0,0,SD12,6,29,6,5.8,SD,0.8,1.0,16.0,213.181,219.235,6.05395,219.236,222.268,0.0,1,1,223.015812705,0.747629925609,10.1344,1.7448,0.952370074391,2.69717,223.336,226.034
18,0.9,1,2,0,0,-30,MD2,-1,2,-1,-1.2,MD,0.1,1.0,17.0,226.102,232.167,6.06515,232.167,235.2,1.0,2,0,235.919773527,0.719995922409,10.1182,1.3975,0.980004077591,2.3775,236.242,238.633
