TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.2,1,2,0,0,0,SD3,-7,-34,-7,-6.8,SD,0.8,1.0,0.0,0.0537078,6.11182,6.05811,6.11213,9.14437,0.0,2.0,0.0,9.65612,0.511747,9.90241,2.5049,1.18825,3.69315,9.9783,13.6781
2,0.3,1,2,0,0,-4,MD11,5,27,5,5.3,MD,0.7,1.0,1.0,13.7054,19.7602,6.05484,19.7605,22.7934,1.0,1.0,1.0,23.208,0.414601,9.80257,1.3975,1.2854,2.6829,23.5231,26.2099
3,0.25,0.25,1,0.75,10,6,RR1,-8,2,5.5,5,RR,0.75,1.0,2.0,26.2421,32.2922,6.05016,32.2925,35.3254,0.0,1.0,0.0,35.7278,0.402441,9.78577,1.1231,1.29756,2.42066,36.0527,38.4751
4,0.2,1,2,0,0,0,SD12,6,29,6,5.8,SD,0.8,1.0,3.0,38.508,44.5575,6.04956,44.5577,47.5904,0.0,1.0,1.0,48.1198,0.529342,9.91183,1.1342,1.17066,2.30486,48.4384,50.7571
5,0.4,1,2,0,0,0,SD2,-2,-4,-2,-1.6,SD,0.6,1.0,4.0,50.7801,56.8226,6.04258,56.8229,59.8556,0.0,2.0,0.0,60.2985,0.442856,9.81843,3.6229,1.25714,4.88004,60.6216,65.5053
6,0.2,1,2,0,0,-7,MD6,-2,24,-2,-0.8,MD,0.8,1.0,5.0,65.5368,71.5541,6.01729,71.5544,74.5873,1.0,1.0,1.0,75.1518,0.564563,9.91498,1.2493,1.13544,2.38474,75.4678,77.8539
7,0.5,0.4,1,0.6,50,30,RR8,-15,14,24,22,RR,0.5,1.0,6.0,77.8938,83.9529,6.05911,83.9531,86.9859,1.0,2.0,1.0,87.8319,0.845963,10.2381,3.4263,0.854037,4.28034,88.1526,92.4356
8,0.6,1,2,0,0,0,SD8,7,12,7,7.2,SD,0.4,1.0,7.0,92.477,98.5344,6.05738,98.5346,101.568,1.0,1.0,1.0,102.144,0.576287,9.96678,1.2245,1.12371,2.34821,102.458,104.817
9,0.8,1,2,0,0,0,SD6,12,14,12,11.2,SD,0.2,1.0,8.0,104.839,110.883,6.0439,110.883,113.916,1.0,1.0,1.0,114.528,0.611682,9.9887,1.1622,1.08832,2.25052,114.847,117.099
10,0.75,0.75,1,0.25,30,10,RR3,-5,2,3.75,4,RR,0.25,1.0,9.0,117.129,123.165,6.03627,123.165,126.198,0.0,2.0,1.0,127.504,1.30583,10.6751,1.1584,0.39417,1.55257,127.83,129.398
11,0.6,1,2,0,0,-12,MD12,12,30,12,13.2,MD,0.4,1.0,10.0,129.426,135.463,6.03781,135.464,138.496,1.0,2.0,0.0,138.92,0.423217,9.79409,1.1239,1.27678,2.40068,139.232,141.646
12,0.9,0.7,1,0.3,25,15,RR10,-3,5,5.4,6,RR,0.1,1.0,11.0,141.676,147.712,6.03646,147.712,150.745,1.0,2.0,1.0,151.288,0.542645,9.91221,3.9403,1.15736,5.09766,151.606,156.711
13,0.1,1,2,0,0,-5,MD5,-4,25,-4,-2,MD,0.9,1.0,12.0,156.74,162.777,6.03712,162.777,165.81,0.0,1.0,1.0,166.498,0.688329,10.0586,1.1188,1.01167,2.13047,166.863,169.01
14,0.8,1,2,0,0,0,SD4,-3,-4,-3,-3.2,SD,0.2,1.0,13.0,169.033,175.076,6.04289,175.076,178.108,1.0,2.0,0.0,178.52,0.41151,9.78649,4.7413,1.28849,6.02979,178.83,184.875
15,0.8,1,2,0,0,-9,MD9,5,8,5,4.6,MD,0.2,1.0,14.0,184.9,190.941,6.04095,190.941,193.973,1.0,2.0,0.0,194.832,0.858205,10.232,2.3911,0.841795,3.23289,195.155,198.39
16,0.1,1,2,0,0,0,SD1,-3,-32,-3,-3.2,SD,0.9,1.0,15.0,198.413,204.472,6.05919,204.472,207.505,0.0,2.0,0.0,207.944,0.438395,9.8306,3.1912,1.26161,4.45281,208.261,212.722
17,0.9,1,2,0,0,-37,MD3,-5,10,-5,5.3,MD,0.1,1.0,16.0,212.764,218.82,6.05633,218.821,221.853,1.0,2.0,0.0,222.376,0.522837,9.91161,1.1057,1.17716,2.28286,222.698,224.987
18,0.1,1,2,0,0,-1,MD10,2,42,2,3.3,MD,0.9,1.0,17.0,225.015,231.069,6.05427,231.069,234.102,0.0,1.0,1.0,234.664,0.561519,9.94884,1.7448,1.13848,2.88328,234.975,237.869
