TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,samplingCount_total,samplingCount_risky,samplingCount_safe,switchCount,samplingDur_assigned,samplingDur_total,samplingEndTime,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,sampling_pad,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.3,0.5,1,0.5,30,15,RR4,-8,5,11,12,RR,0.7,1.0,0.0,15.0068,18.0,6.0,12.0,6.0,19.0,18.7507,33.7575,33.7583,36.7822,0.0,1.0,0.0,37.3103,0.528105,22.6035,1.0098,0.249389,1.17189,2.43108,37.8256,40.2657
2,0.8,0.1,1,0.9,35,40,RR7,-20,24,29.5,27.2,RR,0.2,1.0,1.0,40.266,20.0,8.0,12.0,8.0,18.0,18.0172,58.2832,58.2837,61.3127,1.0,1.0,0.0,61.7503,0.437671,21.7843,1.2135,-0.0171146,1.26233,2.45871,62.2741,64.746
3,0.7,0.1,1,0.9,30,38,RR11,-10,22,26,26.8,RR,0.3,1.0,2.0,64.7463,18.0,8.0,10.0,9.0,15.0,14.9226,79.6689,79.6694,82.6936,0.0,2.0,1.0,83.2143,0.520701,18.768,1.8631,0.0774406,1.1793,3.11984,83.7375,86.8595
4,0.9,1,2,0,0,-30,MD2,-1,2,-1,-1.2,MD,0.1,1.0,3.0,86.8598,16.0,9.0,7.0,6.0,15.0,14.8044,101.664,101.665,104.691,1.0,2.0,0.0,105.214,0.523304,18.6545,1.048,0.195673,1.1767,2.42037,105.732,108.157
5,0.4,1,2,0,0,-20,MD4,-4,15,-4,-6,MD,0.6,1.0,4.0,108.158,13.0,7.0,6.0,8.0,16.0,15.5145,123.672,123.673,126.705,0.0,2.0,0.0,127.302,0.597048,19.4445,1.3679,0.485555,1.10295,2.95641,127.821,130.788
6,0.2,1,2,0,0,0,SD12,6,29,6,5.8,SD,0.8,1.0,5.0,130.789,21.0,11.0,10.0,5.0,18.0,17.514,148.303,148.303,151.336,1.0,1.0,1.0,152.15,0.814586,21.6614,1.0587,0.486025,0.885414,2.43014,152.658,155.102
7,0.9,1,2,0,0,-37,MD3,-5,10,-5,5.3,MD,0.1,1.0,6.0,155.103,12.0,8.0,4.0,3.0,15.0,14.5142,169.617,169.617,172.649,0.0,1.0,1.0,173.038,0.388839,18.2355,5.4629,0.485836,1.31116,7.2599,173.561,180.832
8,0.8,1,2,0,0,0,SD7,3,4,3,3.2,SD,0.2,1.0,7.0,180.833,23.0,11.0,12.0,21.0,17.0,16.8248,197.658,197.658,200.68,0.0,2.0,0.0,201.062,0.382548,20.5295,1.2377,0.175276,1.31745,2.73043,201.585,204.33
9,0.8,1,2,0,0,-9,MD9,5,8,5,4.6,MD,0.2,1.0,8.0,204.33,17.0,9.0,8.0,16.0,15.0,14.8538,219.184,219.184,222.211,0.0,1.0,1.0,222.734,0.52347,18.704,1.5966,0.146247,1.17653,2.91938,223.252,226.177
10,0.5,0.4,1,0.6,50,30,RR8,-15,14,24,22,RR,0.5,1.0,9.0,226.177,13.0,7.0,6.0,12.0,15.0,14.752,240.929,240.93,243.958,1.0,2.0,1.0,244.55,0.591923,18.6726,1.7267,0.248027,1.10808,3.0828,245.06,248.158
11,0.75,0.75,1,0.25,30,10,RR3,-5,2,3.75,4,RR,0.25,1.0,10.0,248.158,21.0,10.0,11.0,20.0,17.0,16.5153,264.674,264.674,267.706,0.0,1.0,0.0,268.006,0.300528,20.1477,5.4629,0.484766,1.39947,7.34714,268.523,275.871
12,0.4,1,2,0,0,0,SD11,8,22,8,8.8,SD,0.6,1.0,11.0,275.872,20.0,10.0,10.0,19.0,16.0,15.6089,291.481,291.481,294.502,1.0,2.0,0.0,294.974,0.472098,19.4024,2.4102,0.391134,1.2279,4.02924,295.486,299.518
13,0.8,1,2,0,0,0,SD6,12,14,12,11.2,SD,0.2,1.0,12.0,299.519,19.0,9.0,10.0,18.0,15.0,14.5149,314.034,314.034,317.066,1.0,1.0,1.0,318.918,1.85183,19.6995,4.653,0.485178,-0.151831,4.98635,319.435,324.432
14,0.6,0.5,1,0.5,50,25,RR6,-15,12,17.5,17.2,RR,0.4,1.0,13.0,324.433,19.0,10.0,9.0,18.0,15.0,14.6148,339.048,339.048,342.08,1.0,2.0,1.0,342.854,0.774322,18.7211,1.3248,0.385313,0.925678,2.63579,343.366,346.013
15,0.1,1,2,0,0,-5,MD5,-4,25,-4,-2,MD,0.9,1.0,14.0,346.014,24.0,12.0,12.0,22.0,18.0,17.5752,363.589,363.589,366.611,0.0,2.0,0.0,366.91,0.299301,21.1964,1.233,0.424829,1.4007,3.05853,367.422,370.493
16,0.6,1,2,0,0,-22,MD1,-6,4,-6,-6.4,MD,0.4,1.0,15.0,370.494,18.0,9.0,9.0,17.0,16.0,16.0433,386.537,386.538,389.558,0.0,1.0,1.0,390.126,0.567929,19.9321,2.2012,-0.0432639,1.13207,3.29001,390.639,393.941
17,0.4,1,2,0,0,0,SD2,-2,-4,-2,-1.6,SD,0.6,1.0,16.0,393.941,20.0,10.0,10.0,19.0,15.0,14.7163,408.657,408.658,411.689,1.0,1.0,1.0,412.222,0.533404,18.5808,2.274,0.283796,1.1666,3.72439,412.741,416.471
