Trial,Resp,LR,Outcome,RT
1,1,0,+12,7.503834710456431
1,1,0,+12,0.6641196329146624
1,1,0,+12,0.26787882670760155
1,1,0,+12,0.03174396976828575
1,1,0,+12,0.00508110411465168
1,1,0,0,0.9774395497515798
1,1,0,+12,0.10103683732450008
1,2,0,+7,0.16855998244136572
1,2,0,0,0.5752741238102317
1,2,0,0,0.4348541023209691
1,2,0,+7,0.4806874990463257
1,2,0,+7,0.36211052536964417
1,2,0,+7,0.4395776381716132
1,2,0,+7,0.36608984880149364
2,1,0,0,1.4571411851793528
2,1,0,0,0.295289303176105
2,1,0,+32,0.26749709248542786
2,1,0,0,0.06678875163197517
2,1,0,0,0.3961547175422311
2,1,0,0,0.3456563102081418
2,2,0,0,0.8140169307589531
2,2,0,0,0.23903505504131317
2,2,0,0,0.24838244449347258
2,2,0,0,0.24283653777092695
2,2,0,0,0.24507030565291643
2,2,0,0,0.2786330822855234
3,1,0,-30,0.7012414848431945
3,1,0,+2,0.35316714737564325
3,1,0,+2,0.3105526268482208
3,1,0,+2,0.3303790157660842
3,1,0,-30,0.3739778883755207
3,1,0,+2,0.5865029981359839
3,1,0,-30,0.3986663846299052
3,1,0,-30,0.3969268696382642
3,2,0,0,0.5821381639689207
3,2,0,0,0.22857644502073526
3,2,0,-1,0.19030334893614054
3,2,0,-1,0.24728783778846264
3,2,0,0,0.16274448297917843
3,2,0,0,0.16846860758960247
3,2,0,-1,0.1611812999472022
3,2,0,0,0.16263649612665176
4,1,0,0,0.7568289255723357
4,1,0,+29,0.09907605964690447
4,1,0,0,0.22465338092297316
4,1,0,0,0.15443317592144012
4,1,0,0,0.16303786356002092
4,1,0,+29,0.15483454428613186
4,2,0,+6,0.2435233574360609
4,2,0,+6,0.49680340103805065
4,2,0,0,0.17095497716218233
4,2,0,0,0.13171942811459303
4,2,0,+6,0.2901787469163537
4,2,0,+6,0.20572412386536598
5,1,0,+6,0.5742508796975017
5,1,0,+6,0.10299987997859716
5,1,0,+2,0.15775211062282324
5,1,0,+2,0.22922475077211857
5,1,0,+6,0.12721526622772217
5,1,0,+6,0.1572344470769167
5,1,0,+6,0.13358543161302805
5,1,0,+2,0.12615804001688957
5,2,0,-8,0.11419930215924978
5,2,0,+10,0.46887299697846174
5,2,0,-8,0.11135611869394779
5,2,0,+10,0.11086224392056465
5,2,0,-8,0.1266405889764428
5,2,0,-8,0.11035666335374117
5,2,0,-8,0.10132304299622774
5,2,0,+10,0.13989065308123827
6,1,0,-4,0.5865573696792126
6,1,0,-4,0.2459651716053486
6,1,0,+27,0.22393446695059538
6,1,0,-4,0.3456819858402014
6,1,0,-4,0.2546782260760665
6,1,0,+27,0.2164315590634942
6,2,0,+5,0.37247851490974426
6,2,0,0,0.38931257650256157
6,2,0,0,0.07364373002201319
6,2,0,+5,0.06336145009845495
6,2,0,0,0.06942841783165932
6,2,0,0,0.09931355807930231
7,1,1,+16,0.7538071470335126
7,1,1,0,0.2536512054502964
7,1,1,0,0.031335427425801754
7,1,1,0,0.09255297482013702
7,1,1,+16,0.15522873867303133
7,1,1,+16,0.0658115716651082
7,1,1,0,0.09742527641355991
7,1,1,0,0.07219608593732119
7,2,1,+13,0.08768105041235685
7,2,1,+13,0.43589509278535843
7,2,1,0,0.23176624812185764
7,2,1,0,0.24969491455703974
7,2,1,+13,0.07665493711829185
7,2,1,+13,0.06522028055042028
7,2,1,0,0.336130702868104
7,2,1,0,0.1091359443962574
8,1,1,-32,0.4957880862057209
8,1,1,-32,0.02511818241328001
8,1,1,0,0.04511599335819483
8,1,1,-32,0.02694189827889204
8,1,1,-32,0.01710440870374441
8,1,1,-32,0.013651810586452484
8,1,1,-32,0.24988446105271578
8,2,1,-3,0.05317167844623327
8,2,1,-3,0.5466376431286335
8,2,1,-3,0.20708379335701466
8,2,1,0,0.0484681548550725
8,2,1,-3,0.24602671805769205
8,2,1,-3,0.032753621228039265
8,2,1,-3,0.0026109712198376656
