TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,samplingCount_total,samplingCount_risky,samplingCount_safe,switchCount,samplingDur_assigned,samplingDur_total,samplingEndTime,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,sampling_pad,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.2,1,2,0,0,0,SD3,-7,-34,-7,-6.8,SD,0.8,1.0,0.0,11.1275,19.0,8.0,11.0,4.0,15.0,14.5012,25.6287,25.6298,28.6363,1.0,1.0,1.0,29.6383,1.00208,18.8109,1.8808,0.498936,0.697921,3.07766,30.1466,33.226
2,0.8,0.6,1,0.4,18,10,RR9,-4,2,4.8,3.6,RR,0.2,1.0,1.0,33.2264,23.0,8.0,15.0,5.0,16.0,15.8373,49.0637,49.0644,52.074,1.0,1.0,0.0,52.8294,0.755329,19.9029,1.3267,0.162807,0.944671,2.43418,53.3379,55.7763
3,0.9,1,2,0,0,-8,MD7,4,6,4,4.6,MD,0.1,1.0,2.0,55.7767,28.0,16.0,12.0,4.0,19.0,18.6806,74.4573,74.458,77.4637,0.0,1.0,1.0,78.5802,1.11659,23.1036,1.0113,0.319491,0.583408,1.9142,79.0898,81.0054
4,0.2,1,2,0,0,0,SD12,6,29,6,5.8,SD,0.8,1.0,3.0,81.0059,19.0,9.0,10.0,2.0,15.0,14.5012,95.5071,95.5078,98.513,0.0,1.0,1.0,99.3634,0.850412,18.6575,5.0846,0.498901,0.849588,6.43309,99.8736,106.309
5,0.9,1,2,0,0,-10,MD8,3,5,3,3.5,MD,0.1,1.0,4.0,106.31,26.0,15.0,11.0,5.0,18.0,17.9355,124.245,124.246,127.254,0.0,1.0,1.0,127.81,0.55616,21.8004,1.1749,0.0646584,1.14384,2.3834,128.321,130.707
6,0.75,0.75,1,0.25,30,10,RR3,-5,2,3.75,4,RR,0.25,1.0,5.0,130.707,24.0,11.0,13.0,2.0,18.0,17.7705,148.478,148.479,151.487,0.0,1.0,0.0,152.033,0.546205,21.6257,3.6695,0.229628,1.15379,5.05292,152.542,157.598
7,0.6,0.5,1,0.5,50,25,RR6,-15,12,17.5,17.2,RR,0.4,1.0,6.0,157.599,26.0,16.0,10.0,5.0,19.0,18.5004,176.099,176.1,179.106,1.0,1.0,0.0,180.12,1.0143,22.8211,4.6191,0.499708,0.685704,5.80451,180.63,186.437
8,0.8,1,2,0,0,0,SD6,12,14,12,11.2,SD,0.2,1.0,7.0,186.437,23.0,12.0,11.0,2.0,16.0,15.6042,202.041,202.042,205.051,0.0,2.0,0.0,205.975,0.923796,19.8378,1.2245,0.395993,0.776204,2.3967,206.483,208.885
9,0.9,1,2,0,0,-37,MD3,-5,10,-5,5.3,MD,0.1,1.0,8.0,208.886,21.0,14.0,7.0,2.0,15.0,14.5018,223.387,223.388,226.394,0.0,1.0,1.0,227.526,1.13154,18.9401,1.0887,0.498318,0.568461,2.15548,228.036,230.194
10,0.4,1,2,0,0,0,SD2,-2,-4,-2,-1.6,SD,0.6,1.0,9.0,230.195,22.0,11.0,11.0,3.0,15.0,14.916,245.111,245.112,248.12,1.0,1.0,1.0,249.557,1.43734,19.662,1.3975,0.084114,0.262662,1.74428,250.065,251.815
11,0.25,0.25,1,0.75,10,6,RR1,-8,2,5.5,5,RR,0.75,1.0,10.0,251.815,24.0,17.0,7.0,2.0,17.0,16.7771,268.592,268.593,271.602,1.0,1.0,0.0,272.596,0.99369,21.0806,1.0098,0.223067,0.706309,1.93918,273.105,275.048
12,0.6,1,2,0,0,-22,MD1,-6,4,-6,-6.4,MD,0.4,1.0,11.0,275.049,23.0,9.0,14.0,2.0,15.0,14.8191,289.868,289.869,292.875,1.0,2.0,0.0,293.523,0.648466,18.7743,1.2853,0.180972,1.05153,2.51781,294.032,296.551
13,0.8,0.1,1,0.9,35,40,RR7,-20,24,29.5,27.2,RR,0.2,1.0,12.0,296.551,23.0,9.0,14.0,2.0,16.0,16.0045,312.555,312.556,315.563,0.0,1.0,0.0,316.586,1.0226,20.3351,1.2297,-0.00435147,0.677396,1.90274,317.095,319.001
14,0.1,1,2,0,0,-1,MD10,2,42,2,3.3,MD,0.9,1.0,13.0,319.001,22.0,12.0,10.0,2.0,15.0,14.9396,333.941,333.941,336.949,0.0,1.0,1.0,337.737,0.788321,19.036,2.3911,0.0604929,0.911679,3.36327,338.245,341.612
15,0.8,1,2,0,0,0,SD7,3,4,3,3.2,SD,0.2,1.0,14.0,341.613,24.0,14.0,10.0,2.0,17.0,16.5406,358.153,358.154,361.161,0.0,2.0,0.0,362.512,1.35091,21.1993,1.5734,0.459463,0.349093,2.38196,363.02,365.406
16,0.9,1,2,0,0,-30,MD2,-1,2,-1,-1.2,MD,0.1,1.0,15.0,365.406,23.0,10.0,13.0,2.0,16.0,15.5034,380.909,380.91,383.917,1.0,1.0,1.0,384.895,0.977988,19.7891,1.1477,0.496698,0.722012,2.36641,385.403,387.772
17,0.3,1,2,0,0,-4,MD11,5,27,5,5.3,MD,0.7,1.0,16.0,387.772,22.0,9.0,13.0,3.0,15.0,14.8272,402.599,402.6,405.609,0.0,2.0,0.0,407.302,1.69313,19.8301,2.5575,0.17289,0.00687415,2.73726,407.81,410.55
18,0.3,0.5,1,0.5,30,15,RR4,-8,5,11,12,RR,0.7,1.0,17.0,410.55,22.0,15.0,7.0,1.0,15.0,14.5021,425.052,425.053,428.062,0.0,1.0,0.0,428.837,0.775567,18.5869,1.4411,0.497995,0.924433,2.86353,429.348,432.215
