TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,samplingCount_total,samplingCount_risky,samplingCount_safe,switchCount,samplingDur_assigned,samplingDur_total,samplingEndTime,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,sampling_pad,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.4,1,2,0,0,0,SD11,8,22,8,8.8,SD,0.6,1.0,0.0,23.0574,18.0,8.0,10.0,3.0,15.0,14.8811,37.9385,37.9396,40.9458,1.0,1.0,1.0,42.7682952881,1.82254314423,20.0109,1.5966,0.119034,-0.122543096542,1.59309,43.2759,44.8721
2,0.1,1,2,0,0,-5,MD5,-4,25,-4,-2,MD,0.9,1.0,1.0,44.8725,23.0,14.0,9.0,3.0,16.0,15.9997,60.8722,60.8728,63.8788,1.0,NA,NA,NA,NA,2.0,5.4629,0.000419224,NA,5.46332,65.886,71.3518
3,0.4,1,2,0,0,-20,MD4,-4,15,-4,-6,MD,0.6,1.0,2.0,71.3522,24.0,15.0,9.0,4.0,19.0,18.5016,89.8538,89.8545,92.8606,0.0,NA,NA,NA,NA,2.0,2.2012,0.498515,NA,2.69971,94.8683,97.5702
4,0.8,0.3,1,0.7,40,33,RR12,-25,18,20.5,21,RR,0.2,1.0,3.0,97.5706,21.0,9.0,12.0,3.0,15.0,14.5669,112.137,112.138,115.142,0.0,2,1,115.765106044,0.622687894909,18.4946,5.4629,0.433253,1.07731210509,6.97347,116.275,123.249
5,0.2,1,2,0,0,-7,MD6,-2,24,-2,-0.8,MD,0.8,1.0,4.0,123.249,26.0,13.0,13.0,4.0,18.0,17.502,140.751,140.752,143.758,0.0,1,1,144.635859539,0.878288323816,21.6866,2.274,0.498151,0.821711676184,3.59386,145.144,148.742
6,0.7,1,2,0,0,0,SD5,-8,-10,-8,-7,SD,0.3,1.0,5.0,148.742,26.0,14.0,12.0,3.0,18.0,17.5965,166.338,166.339,169.347,0.0,2,0,169.690772852,0.34426217273,21.2488,1.8631,0.403626,1.35573782727,3.62246,170.2,173.825
7,0.7,0.1,1,0.9,30,38,RR11,-10,22,26,26.8,RR,0.3,1.0,6.0,173.826,26.0,17.0,9.0,4.0,19.0,18.504,192.33,192.33,195.336,1.0,1,0,197.185604397,1.85005790761,23.66,2.4102,0.496082,-0.150057907606,2.75622,197.696,200.455
8,0.6,1,2,0,0,0,SD8,7,12,7,7.2,SD,0.4,1.0,7.0,200.455,21.0,14.0,7.0,2.0,16.0,15.7404,216.195,216.196,219.201,0.0,2,0,219.648620356,0.447302227869,19.4935,1.233,0.259731,1.25269777213,2.74543,220.157,222.905
9,0.6,1,2,0,0,-12,MD12,12,30,12,13.2,MD,0.4,1.0,8.0,222.905,20.0,11.0,9.0,2.0,15.0,14.8903,237.796,237.796,240.804,0.0,2,0,241.5916809,0.788025879912,18.9862,1.048,0.109791,0.911974120088,2.06977,242.101,244.172
10,0.8,1,2,0,0,-9,MD9,5,8,5,4.6,MD,0.2,1.0,9.0,244.172,21.0,6.0,15.0,2.0,15.0,14.6272,258.799,258.8,261.804,1.0,2,0,262.278801406,0.475142343203,18.4067,1.3679,0.372854,1.2248576568,2.96561,262.787,265.759
