TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.4,1,2,0,0,0,SD2,-2,-4,-2,-1.6,SD,0.6,1.0,0.0,0.0636612,6.11926,6.0556,6.11957,9.1521,0.0,1.0,1.0,9.6081,0.455999,9.84444,1.2493,1.244,2.4933,9.92979,12.4357
2,0.6,0.5,1,0.5,50,25,RR6,-15,12,17.5,17.2,RR,0.4,1.0,1.0,12.5042,18.5678,6.0636,18.5681,21.6008,0.0,1.0,0.0,22.088,0.487134,9.88374,3.1912,1.21287,4.40407,22.4151,26.8339
3,0.75,0.75,1,0.25,30,10,RR3,-5,2,3.75,4,RR,0.25,1.0,2.0,26.8906,32.9328,6.04218,32.9331,35.9659,1.0,1.0,0.0,36.4,0.434058,9.80934,1.1231,1.26594,2.38904,36.7131,39.1156
4,0.8,1,2,0,0,-9,MD9,5,8,5,4.6,MD,0.2,1.0,3.0,39.1887,45.2481,6.05935,45.2483,48.2811,0.0,2.0,0.0,48.6879,0.406839,9.7992,1.1622,1.29316,2.45536,49.0055,51.4637
5,0.3,0.5,1,0.5,30,15,RR4,-8,5,11,12,RR,0.7,1.0,4.0,51.5218,57.58,6.05819,57.5802,60.613,1.0,2.0,1.0,61.1201,0.507106,9.89831,2.3911,1.19289,3.58399,61.4437,65.0294
6,0.1,1,2,0,0,-5,MD5,-4,25,-4,-2,MD,0.9,1.0,5.0,65.102,71.1615,6.0595,71.1618,74.1947,1.0,2.0,0.0,74.808,0.613355,10.006,1.1584,1.08664,2.24504,75.1295,77.3781
7,0.9,1,2,0,0,-30,MD2,-1,2,-1,-1.2,MD,0.1,1.0,6.0,77.4457,83.5103,6.06457,83.5105,86.5432,0.0,2.0,0.0,87.6,1.05679,10.4543,1.1188,0.643209,1.76201,87.9255,89.6934
8,0.9,1,2,0,0,-37,MD3,-5,10,-5,5.3,MD,0.1,1.0,7.0,89.7684,95.8255,6.05711,95.8258,98.8585,1.0,1.0,1.0,99.2882,0.429657,9.81977,1.7448,1.27034,3.01514,99.6058,102.625
9,0.1,1,2,0,0,0,SD10,3,32,3,3.2,SD,0.9,1.0,8.0,102.694,108.757,6.06273,108.757,111.79,1.0,1.0,1.0,112.264,0.473699,9.86957,1.1057,1.2263,2.332,112.587,114.924
10,0.7,0.1,1,0.9,30,38,RR11,-10,22,26,26.8,RR,0.3,1.0,9.0,114.996,121.039,6.0432,121.039,124.056,0.0,2.0,1.0,124.536,0.480223,9.84022,1.3975,1.21978,2.61728,124.85,127.472
11,0.7,1,2,0,0,0,SD5,-8,-10,-8,-7,SD,0.3,1.0,10.0,127.544,133.604,6.06015,133.605,136.637,0.0,1.0,1.0,137.376,0.738554,10.1319,2.5049,0.961446,3.46635,137.691,141.171
12,0.8,0.1,1,0.9,35,40,RR7,-20,24,29.5,27.2,RR,0.2,1.0,11.0,141.246,147.303,6.05639,147.303,150.336,1.0,1.0,0.0,150.384,0.0480305,9.43745,1.2245,1.65197,2.87647,150.71,153.602
13,0.8,1,2,0,0,0,SD4,-3,-4,-3,-3.2,SD,0.2,1.0,12.0,153.672,159.718,6.04586,159.718,162.751,0.0,2.0,0.0,163.32,0.568723,9.94798,4.7413,1.13128,5.87258,163.641,169.517
14,0.8,1,2,0,0,0,SD6,12,14,12,11.2,SD,0.2,1.0,13.0,169.582,175.633,6.05092,175.633,178.666,1.0,2.0,0.0,179.112,0.446104,9.83008,3.4263,1.2539,4.6802,179.429,184.115
15,0.2,1,2,0,0,-7,MD6,-2,24,-2,-0.8,MD,0.8,1.0,14.0,184.184,190.231,6.0474,190.231,193.264,0.0,1.0,1.0,193.608,0.343724,9.72433,3.6229,1.35628,4.97918,193.92,198.914
16,0.2,1,2,0,0,0,SD3,-7,-34,-7,-6.8,SD,0.8,1.0,15.0,198.982,205.03,6.04746,205.03,208.063,1.0,2.0,0.0,208.48,0.417442,9.79781,1.1342,1.28256,2.41676,208.8,211.229
17,0.25,0.25,1,0.75,10,6,RR1,-8,2,5.5,5,RR,0.75,1.0,16.0,211.286,217.328,6.04246,217.328,220.361,0.0,1.0,0.0,220.904,0.542537,9.91797,3.9403,1.15746,5.09776,221.217,226.327
18,0.5,0.3,1,0.7,35,30,RR5,-10,10,21.5,20,RR,0.5,1.0,17.0,226.39,232.426,6.03607,232.427,235.459,0.0,1.0,0.0,235.952,0.492805,9.86156,1.1239,1.2072,2.3311,236.273,238.609
