TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.7,1,2,0,0,0,SD5,-8,-10,-8,-7,SD,0.3,1.0,0.0,0.0274792,6.08907,6.06159,6.08938,9.12163,0.0,2.0,0.0,9.42406082153,0.302434653044,9.69658,2.2412,1.39756536484,3.63877,9.74927,13.3887
2,0.9,0.7,1,0.3,25,15,RR10,-3,5,5.4,6,RR,0.1,1.0,1.0,13.4223,19.4875,6.06521,19.4877,22.5205,0.0,1.0,0.0,23.2240505219,0.703525066376,10.1018,2.1542,0.996474921703,3.15067,23.5473,26.7036
3,0.1,1,2,0,0,0,SD1,-3,-32,-3,-3.2,SD,0.9,1.0,2.0,26.7283,32.7859,6.05767,32.7862,35.819,0.0,1.0,1.0,36.9279327393,1.108933568,10.4997,1.4355,0.591066420078,2.02657,37.2524,39.2854
4,0.8,0.3,1,0.7,40,33,RR12,-25,18,20.5,21,RR,0.2,1.0,3.0,39.3184,45.3845,6.06615,45.3848,48.4175,1.0,2.0,1.0,48.8719329834,0.45447281003,9.85355,4.3408,1.24552714825,5.58633,49.1903,54.7838
5,0.8,1,2,0,0,0,SD6,12,14,12,11.2,SD,0.2,1.0,4.0,54.8103,60.866,6.05561,60.8662,63.899,0.0,1.0,1.0,64.1920394897,0.293015897274,9.6817,3.1124,1.40698409081,4.51938,64.5027,69.0321
6,0.4,0.4,1,0.6,17,12,RR2,-5,5,8.2,9.2,RR,0.6,1.0,5.0,69.0625,75.1144,6.05186,75.1146,78.1475,0.0,NA,NA,NA,NA,2.0,1.8199,NA,1.8199,80.1625,81.9974
7,0.6,1,2,0,0,0,SD8,7,12,7,7.2,SD,0.4,1.0,6.0,82.0236,88.0627,6.03914,88.063,91.0958,1.0,NA,NA,NA,NA,2.0,1.6301,NA,1.6301,93.108,94.7458
8,0.25,0.25,1,0.75,10,6,RR1,-8,2,5.5,5,RR,0.75,1.0,7.0,94.7758,100.811,6.03555,100.812,103.844,1.0,2,1,104.34398816,0.499531422742,9.86819,1.61,1.20046857726,2.81047,104.658,107.478
9,0.1,1,2,0,0,0,SD10,3,32,3,3.2,SD,0.9,1.0,8.0,107.505,113.527,6.02189,113.527,116.56,1.0,2,0,117.167839936,0.60821540188,9.96322,2.5659,1.09178459812,3.65768,117.492,121.159
10,0.4,1,2,0,0,0,SD2,-2,-4,-2,-1.6,SD,0.6,1.0,9.0,121.18,127.242,6.06128,127.242,130.275,1.0,NA,NA,NA,NA,2.0,1.5139,NA,1.5139,132.287,133.808
11,0.3,1,2,0,0,-4,MD11,5,27,5,5.3,MD,0.7,1.0,10.0,133.833,139.89,6.057,139.89,142.923,1.0,NA,NA,NA,NA,2.0,1.0075,NA,1.0075,144.937,145.956
12,0.5,0.3,1,0.7,35,30,RR5,-10,10,21.5,20,RR,0.5,1.0,11.0,145.985,152.039,6.05309,152.039,155.072,1.0,NA,NA,NA,NA,2.0,1.0825,NA,1.0825,157.087,158.172
13,0.9,1,2,0,0,-10,MD8,3,5,3,3.5,MD,0.1,1.0,12.0,158.2,164.237,6.03778,164.238,167.27,0.0,NA,NA,NA,NA,2.0,1.2245,NA,1.2245,169.33,170.57
14,0.6,0.5,1,0.5,50,25,RR6,-15,12,17.5,17.2,RR,0.4,1.0,13.0,170.601,176.652,6.05165,176.652,179.669,1.0,NA,NA,NA,NA,2.0,1.1412,NA,1.1412,181.685,182.836
15,0.4,1,2,0,0,0,SD11,8,22,8,8.8,SD,0.6,1.0,14.0,182.861,188.901,6.04007,188.901,191.934,0.0,NA,NA,NA,NA,2.0,1.1604,NA,1.1604,193.945,195.117
16,0.9,1,2,0,0,-37,MD3,-5,10,-5,5.3,MD,0.1,1.0,15.0,195.143,201.2,6.05657,201.2,204.233,1.0,NA,NA,NA,NA,2.0,1.783,NA,1.783,206.246,208.033
17,0.2,1,2,0,0,-7,MD6,-2,24,-2,-0.8,MD,0.8,1.0,16.0,208.06,214.115,6.05498,214.115,217.148,0.0,NA,NA,NA,NA,2.0,1.2203,NA,1.2203,219.163,220.398
18,0.8,0.1,1,0.9,35,40,RR7,-20,24,29.5,27.2,RR,0.2,1.0,17.0,220.424,226.48,6.05626,226.48,229.513,0.0,NA,NA,NA,NA,2.0,1.5147,NA,1.5147,231.529,233.047
