TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.7,0.1,1,0.9,30,38,RR11,-10,22,26,26.8,RR,0.3,1.0,0.0,0.0314846,6.08674,6.05526,6.08705,9.11979,0.0,2.0,1.0,10.3282,1.20838,10.5967,1.2493,0.491621,1.74092,10.6531,12.4031
2,0.8,1,2,0,0,0,SD4,-3,-4,-3,-3.2,SD,0.2,1.0,1.0,12.4309,18.4853,6.05439,18.4856,21.5185,0.0,2.0,0.0,21.9282,0.409654,9.79726,4.7413,1.29035,6.03165,22.2486,28.2845
3,0.9,1,2,0,0,-30,MD2,-1,2,-1,-1.2,MD,0.1,1.0,2.0,28.3083,34.3669,6.05861,34.3671,37.3997,0.0,1.0,1.0,37.816,0.416284,9.80773,1.3975,1.28372,2.68122,38.1365,40.8331
4,0.6,1,2,0,0,-12,MD12,12,30,12,13.2,MD,0.4,1.0,3.0,40.8603,46.9153,6.055,46.9155,49.9484,1.0,1.0,1.0,50.576,0.627547,10.0157,3.1912,1.07245,4.26365,50.8913,55.1648
5,0.75,0.75,1,0.25,30,10,RR3,-5,2,3.75,4,RR,0.25,1.0,4.0,55.1951,61.247,6.05186,61.2472,64.28,0.0,1.0,0.0,65.28,0.999958,10.3849,3.9403,0.700042,4.64034,65.5926,70.2462
6,0.8,1,2,0,0,0,SD9,13,16,13,12.8,SD,0.2,1.0,5.0,70.2748,76.3119,6.03711,76.3121,79.3449,0.0,1.0,1.0,79.7681,0.42322,9.79335,1.7448,1.27678,3.02158,80.0795,83.1115
7,0.8,1,2,0,0,-9,MD9,5,8,5,4.6,MD,0.2,1.0,6.0,83.1375,89.1772,6.03975,89.1775,92.2103,1.0,2.0,0.0,93.0959,0.885611,10.2584,1.1188,0.814389,1.93319,93.4204,95.36
8,0.8,1,2,0,0,0,SD7,3,4,3,3.2,SD,0.2,1.0,7.0,95.3837,101.442,6.05858,101.442,104.475,1.0,1.0,1.0,104.92,0.444624,9.83641,1.1584,1.25538,2.41378,105.229,107.659
9,0.8,0.6,1,0.4,18,10,RR9,-4,2,4.8,3.6,RR,0.2,1.0,8.0,107.686,113.741,6.05502,113.741,116.774,1.0,1.0,0.0,117.144,0.370147,9.75818,1.2245,1.32985,2.55435,117.471,120.041
10,0.3,0.5,1,0.5,30,15,RR4,-8,5,11,12,RR,0.7,1.0,9.0,120.069,126.123,6.05394,126.123,129.156,1.0,1.0,0.0,129.64,0.484159,9.87115,1.1057,1.21584,2.32154,129.953,132.289
11,0.4,1,2,0,0,-20,MD4,-4,15,-4,-6,MD,0.6,1.0,10.0,132.317,138.355,6.03743,138.355,141.388,1.0,2.0,0.0,143.088,1.70009,11.0707,1.1622,-8.68442e-05,1.16211,143.41,144.588
12,0.1,1,2,0,0,-1,MD10,2,42,2,3.3,MD,0.9,1.0,11.0,144.612,150.67,6.05811,150.67,153.703,1.0,2.0,0.0,154.88,1.17707,10.5682,1.1239,0.522929,1.64683,155.203,156.853
13,0.9,1,2,0,0,-8,MD7,4,6,4,4.6,MD,0.1,1.0,12.0,156.881,162.935,6.05442,162.935,165.968,0.0,1.0,1.0,166.936,0.967862,10.3553,2.5049,0.732138,3.23704,167.291,170.535
14,0.2,1,2,0,0,0,SD12,6,29,6,5.8,SD,0.8,1.0,13.0,170.555,176.617,6.0619,176.617,179.65,1.0,1.0,1.0,180.192,0.541834,9.93682,3.4263,1.15817,4.58447,180.516,185.116
15,0.1,1,2,0,0,-5,MD5,-4,25,-4,-2,MD,0.9,1.0,14.0,185.142,191.182,6.04031,191.182,194.215,0.0,2.0,0.0,195.216,1.00106,10.3743,1.1342,0.698938,1.83314,195.53,197.365
16,0.2,1,2,0,0,0,SD3,-7,-34,-7,-6.8,SD,0.8,1.0,15.0,197.391,203.447,6.05613,203.447,206.48,1.0,1.0,1.0,207.792,1.31162,10.7009,2.3911,0.388377,2.77948,208.112,210.897
17,0.6,1,2,0,0,-22,MD1,-6,4,-6,-6.4,MD,0.4,1.0,16.0,210.921,216.979,6.05746,216.979,220.012,0.0,1.0,1.0,221.2,1.18801,10.5784,1.1231,0.511986,1.63509,221.515,223.162
18,0.5,0.4,1,0.6,50,30,RR8,-15,14,24,22,RR,0.5,1.0,17.0,223.192,229.227,6.03535,229.228,232.26,0.0,2.0,1.0,232.968,0.707362,10.0757,3.6229,0.992638,4.61554,233.289,237.91
