TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,samplingCount_total,samplingCount_risky,samplingCount_safe,switchCount,samplingDur_assigned,samplingDur_total,samplingEndTime,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,sampling_pad,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.8,1,2,0,0,0,SD9,13,16,13,12.8,SD,0.2,1.0,0.0,5.42412,9.0,4.0,5.0,1.0,15.0,14.5024,19.9265,19.9272,22.9592,0.0,2.0,0.0,24.0318470001,1.07264125347,18.9077,1.5734,0.497745,0.627358734608,2.6985,24.5524,27.2593
2,0.9,0.7,1,0.3,25,15,RR10,-3,5,5.4,6,RR,0.1,1.0,1.0,27.2596,14.0,10.0,4.0,1.0,16.0,15.5143,42.7739,42.7744,45.8066,0.0,2.0,1.0,46.3278198242,0.521178901196,19.3682,2.3911,0.48577,1.17882108688,4.05569,46.836,50.9064
3,0.7,0.1,1,0.9,30,38,RR11,-10,22,26,26.8,RR,0.3,1.0,2.0,50.9067,24.0,13.0,11.0,3.0,18.0,17.7068,68.6135,68.614,71.6369,1.0,1.0,0.0,72.5118026733,0.874935030937,21.9051,2.5575,0.293294,0.825064957142,3.67586,73.0263,76.7034
4,0.3,0.5,1,0.5,30,15,RR4,-8,5,11,12,RR,0.7,1.0,3.0,76.7037,19.0,8.0,11.0,1.0,15.0,14.9982,91.7019,91.7024,94.7342,1.0,1.0,0.0,96.2319030762,1.49774730206,19.8282,1.0113,0.00185354,0.20225264132,1.21541,96.7475,97.9674
5,0.9,1,2,0,0,-8,MD7,4,6,4,4.6,MD,0.1,1.0,4.0,97.9677,19.0,7.0,12.0,1.0,16.0,15.5145,113.482,113.483,116.515,0.0,2.0,0.0,117.13584137,0.620877921581,19.4681,4.6191,0.485576,1.0791220665,6.1838,117.648,123.848
6,0.5,0.4,1,0.6,50,30,RR8,-15,14,24,22,RR,0.5,1.0,5.0,123.848,20.0,13.0,7.0,4.0,18.0,17.5143,141.362,141.363,144.395,0.0,1.0,0.0,144.767807007,0.372668802738,21.2197,1.2297,0.485794,1.32733118534,3.04282,145.282,148.328
7,0.8,1,2,0,0,0,SD7,3,4,3,3.2,SD,0.2,1.0,6.0,148.329,16.0,7.0,9.0,2.0,17.0,16.5142,164.843,164.843,167.876,0.0,1.0,1.0,168.495819092,0.620123922825,20.4672,1.4411,0.485855,1.07987606525,3.00683,169.011,172.026
8,0.1,1,2,0,0,-1,MD10,2,42,2,3.3,MD,0.9,1.0,7.0,172.026,5.0,3.0,2.0,3.0,17.0,16.514,188.54,188.541,191.573,1.0,1.0,1.0,191.911682129,0.338678240776,20.1857,1.1477,0.486023,1.36132180691,2.99504,192.427,195.423
9,0.1,1,2,0,0,-5,MD5,-4,25,-4,-2,MD,0.9,1.0,8.0,195.423,10.0,4.0,6.0,7.0,15.0,14.5145,209.938,209.938,212.97,0.0,NA,NA,NA,NA,2.0,1.2853,0.485524,NA,1.77082,214.978,216.754
10,0.3,1,2,0,0,-4,MD11,5,27,5,5.3,MD,0.7,1.0,9.0,216.754,9.0,5.0,4.0,3.0,17.0,16.5143,233.268,233.269,236.301,0.0,1,1,237.871658787,1.57032479439,21.4176,1.1749,0.485791,0.129675205611,1.79037,238.38,240.184
11,0.9,1,2,0,0,-10,MD8,3,5,3,3.5,MD,0.1,1.0,10.0,240.185,16.0,7.0,9.0,2.0,15.0,14.5144,254.699,254.7,257.732,0.0,NA,NA,NA,NA,2.0,1.8808,0.485659,NA,2.36646,259.739,262.115
