TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,samplingCount_total,samplingCount_risky,samplingCount_safe,switchCount,samplingDur_assigned,samplingDur_total,samplingEndTime,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,sampling_pad,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.1,1,2,0,0,-5,MD1,-3,25,-3,-2,MD,0.9,1.0,0.0,192.014,10.0,4.0,6.0,2.0,15.0,14.67,206.684,206.685,209.709,1.0,2.0,0.0,210.845733643,1.13690257072,19.1318,3.9403,0.330125,0.563097476959,4.83352,211.165,216.008
2,0.3,1,2,0,0,-2,MD2,2,9,2,1.3,MD,0.7,1.0,1.0,216.008,15.0,9.0,6.0,2.0,15.0,14.5146,230.523,230.524,233.556,0.0,NA,NA,NA,NA,2.0,1.3975,0.48546,NA,1.88296,235.562,237.456
3,0.5,1,2,0,0,-15,MD3,9,32,9,8.5,MD,0.5,1.0,2.0,237.456,16.0,11.0,5.0,2.0,18.0,17.5141,254.97,254.971,258.003,1.0,2,0,258.80556962,0.802522542537,21.6495,2.557,0.485966,0.897477457463,3.94044,259.122,263.07
4,0.9,0.75,1,0.25,-5,10,RR4,20,15,13.75,14.5,RR,0.1,1.0,3.0,263.07,18.0,9.0,9.0,2.0,15.0,14.5144,277.584,277.585,280.617,0.0,2,1,281.989560643,1.37254284509,19.2197,1.1749,0.485699,0.327457154915,1.98806,282.291,284.284
5,0.7,1,2,0,0,-8,MD4,10,17,10,9.5,MD,0.3,1.0,4.0,284.284,30.0,23.0,7.0,2.0,20.0,19.5142,303.798,303.799,306.831,0.0,2,0,307.645546301,0.814762960363,23.6615,1.233,0.485909,0.885237039637,2.60415,307.968,310.581
6,0.4,0.9,1,0.1,-2,2,RR3,5,8,4.3,4.4,RR,0.6,1.0,5.0,310.581,18.0,10.0,8.0,2.0,16.0,15.5146,326.095,326.096,329.128,1.0,1,0,329.941536127,0.813523739809,19.6607,2.3911,0.485437,0.886476260191,3.76301,330.248,334.028
