TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,samplingCount_total,samplingCount_risky,samplingCount_safe,switchCount,samplingDur_assigned,samplingDur_total,samplingEndTime,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,sampling_pad,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.4,1,2,0,0,0,SD2,-2,-4,-2,-1.6,SD,0.6,1.0,0.0,32.7332,20.0,12.0,8.0,4.0,15.0,14.8584,47.5917,47.5924,50.6114,0.0,1.0,1.0,51.1491,0.537708,18.7159,1.2377,0.141686,1.16229,2.54168,51.6522,54.195
2,0.8,0.6,1,0.4,18,10,RR9,-4,2,4.8,3.6,RR,0.2,1.0,1.0,54.1954,19.0,9.0,10.0,3.0,15.0,14.8008,68.9962,68.9968,72.0257,1.0,1.0,0.0,72.957,0.931358,19.0616,1.0587,0.199239,0.768642,2.02658,73.4702,75.5086
3,0.8,1,2,0,0,0,SD7,3,4,3,3.2,SD,0.2,1.0,2.0,75.5089,18.0,9.0,9.0,1.0,15.0,14.5148,90.0237,90.0242,93.0566,1.0,1.0,1.0,93.6369,0.580312,18.4281,1.233,0.485262,1.11969,2.83795,94.1536,97.0064
4,0.5,0.4,1,0.6,50,30,RR8,-15,14,24,22,RR,0.5,1.0,3.0,97.0067,14.0,8.0,6.0,2.0,15.0,14.5144,111.521,111.522,114.554,1.0,1.0,0.0,116.293,1.73903,19.5861,5.4629,0.485646,-0.0390266,5.90952,116.812,122.737
5,0.1,1,2,0,0,-5,MD5,-4,25,-4,-2,MD,0.9,1.0,4.0,122.737,18.0,8.0,10.0,2.0,15.0,14.634,137.371,137.372,140.401,1.0,1.0,1.0,141.061,0.659745,18.6239,2.2012,0.36605,1.04026,3.60751,141.571,145.184
6,0.75,0.75,1,0.25,30,10,RR3,-5,2,3.75,4,RR,0.25,1.0,5.0,145.185,18.0,8.0,10.0,2.0,19.0,18.5141,163.699,163.699,166.731,0.0,1.0,0.0,167.605,0.873677,22.7203,1.5966,0.485976,0.826323,2.9089,168.111,171.031
7,0.9,1,2,0,0,-8,MD7,4,6,4,4.6,MD,0.1,1.0,6.0,171.032,22.0,11.0,11.0,18.0,19.0,18.514,189.546,189.546,192.578,0.0,2.0,0.0,194.373,1.79455,23.6414,1.0098,0.48603,-0.0945503,1.40128,194.892,196.295
8,0.1,1,2,0,0,0,SD1,-3,-32,-3,-3.2,SD,0.9,1.0,7.0,196.295,17.0,8.0,9.0,3.0,16.0,15.8772,212.172,212.173,215.192,1.0,1.0,1.0,215.821,0.628692,19.8256,1.3679,0.122898,1.07131,2.56211,216.334,218.909
9,0.8,1,2,0,0,0,SD4,-3,-4,-3,-3.2,SD,0.2,1.0,8.0,218.91,22.0,11.0,11.0,2.0,18.0,17.6433,236.553,236.553,239.573,0.0,1.0,1.0,240.037,0.463925,21.4273,1.048,0.356746,1.23607,2.64082,240.544,243.189
10,0.4,1,2,0,0,0,SD11,8,22,8,8.8,SD,0.6,1.0,9.0,243.19,19.0,10.0,9.0,11.0,15.0,14.5722,257.762,257.763,260.787,0.0,2.0,0.0,261.165,0.377653,18.2751,1.7267,0.427838,1.32235,3.47689,261.67,265.154
11,0.2,1,2,0,0,0,SD12,6,29,6,5.8,SD,0.8,1.0,10.0,265.154,18.0,7.0,11.0,1.0,15.0,14.6412,279.795,279.796,282.818,0.0,2.0,0.0,283.541,0.723074,18.6868,4.653,0.358857,0.976926,5.98878,284.051,290.051
