TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.5,0.3,1,0.7,35,30,RR5,-10,10,21.5,20,RR,0.5,1.0,0.0,0.0387564,6.09301,6.05425,6.09334,9.12586,0.0,1.0,0.0,9.74402,0.618161,10.0053,1.5139,1.08184,2.59574,10.0697,12.6759
2,0.3,1,2,0,0,-4,MD11,5,27,5,5.3,MD,0.7,1.0,1.0,12.7068,18.7414,6.03459,18.7417,21.7745,0.0,2.0,0.0,22.3519,0.577474,9.9451,1.2245,1.12253,2.34703,22.6758,25.0245
3,0.9,1,2,0,0,-37,MD3,-5,10,-5,5.3,MD,0.1,1.0,2.0,25.0594,31.1233,6.06386,31.1235,34.1564,1.0,1.0,1.0,34.5679,0.411572,9.80854,4.3408,1.28843,5.62923,34.8917,40.5224
4,0.6,1,2,0,0,0,SD8,7,12,7,7.2,SD,0.4,1.0,3.0,40.5454,46.6048,6.05931,46.605,49.6378,1.0,1.0,1.0,49.968,0.330152,9.72252,2.2412,1.36985,3.61105,50.2929,53.9043
5,0.9,1,2,0,0,-8,MD7,4,6,4,4.6,MD,0.1,1.0,4.0,53.931,59.9867,6.05567,59.9869,63.0198,1.0,2.0,0.0,63.472,0.452186,9.84092,1.1412,1.24781,2.38901,63.7911,66.1863
6,0.3,0.5,1,0.5,30,15,RR4,-8,5,11,12,RR,0.7,1.0,5.0,66.219,72.2852,6.06611,72.2854,75.3182,1.0,1.0,0.0,75.6799,0.36177,9.76088,1.8199,1.33823,3.15813,75.9928,79.1514
7,0.1,1,2,0,0,0,SD1,-3,-32,-3,-3.2,SD,0.9,1.0,6.0,79.1763,85.2335,6.05721,85.2338,88.2667,1.0,2.0,0.0,88.3119,0.045176,9.43555,1.0075,1.65482,2.66232,88.6271,91.3
8,0.2,1,2,0,0,-7,MD6,-2,24,-2,-0.8,MD,0.8,1.0,7.0,91.3257,97.3823,6.05658,97.3825,100.415,1.0,1.0,1.0,101.288,0.872671,10.2623,1.5147,0.827329,2.34203,101.61,103.965
9,0.8,1,2,0,0,0,SD7,3,4,3,3.2,SD,0.2,1.0,8.0,103.987,110.047,6.06001,110.048,113.081,0.0,1.0,1.0,113.536,0.455092,9.84832,1.783,1.24491,3.02791,113.856,116.897
10,0.6,1,2,0,0,-12,MD12,12,30,12,13.2,MD,0.4,1.0,9.0,116.92,122.979,6.05907,122.98,126.012,0.0,2.0,0.0,126.432,0.41951,9.81157,1.6301,1.28049,2.91059,126.744,129.662
11,0.2,1,2,0,0,0,SD3,-7,-34,-7,-6.8,SD,0.8,1.0,10.0,129.686,135.744,6.05835,135.745,138.777,1.0,2.0,0.0,139.2,0.422394,9.81379,2.5659,1.27761,3.84351,139.524,143.377
12,0.4,1,2,0,0,0,SD11,8,22,8,8.8,SD,0.6,1.0,11.0,143.396,149.46,6.06319,149.46,152.492,0.0,2.0,0.0,153.096,0.603369,9.99954,1.0825,1.09663,2.17913,153.411,155.592
13,0.8,0.1,1,0.9,35,40,RR7,-20,24,29.5,27.2,RR,0.2,1.0,12.0,155.622,161.675,6.05269,161.675,164.708,1.0,1.0,0.0,164.744,0.0360544,9.42174,2.1542,1.66395,3.81815,165.069,168.891
14,0.5,0.4,1,0.6,50,30,RR8,-15,14,24,22,RR,0.5,1.0,13.0,168.965,175.023,6.05811,175.024,178.056,0.0,1.0,0.0,178.696,0.639489,10.0306,1.2203,1.06051,2.28081,179.019,181.307
15,0.25,0.25,1,0.75,10,6,RR1,-8,2,5.5,5,RR,0.75,1.0,14.0,181.333,187.388,6.05519,187.389,190.421,1.0,2.0,1.0,191.152,0.730481,10.1186,3.1124,0.969519,4.08192,191.468,195.554
16,0.9,0.7,1,0.3,25,15,RR10,-3,5,5.4,6,RR,0.1,1.0,15.0,195.583,201.637,6.05424,201.637,204.67,1.0,1.0,0.0,205.32,0.649887,10.0372,1.4355,1.05011,2.48561,205.638,208.136
17,0.8,1,2,0,0,-9,MD9,5,8,5,4.6,MD,0.2,1.0,16.0,208.162,214.219,6.05686,214.219,217.252,0.0,2.0,0.0,217.584,0.332064,9.72183,1.1604,1.36794,2.52834,217.899,220.435
18,0.7,1,2,0,0,0,SD5,-8,-10,-8,-7,SD,0.3,1.0,17.0,220.458,226.517,6.05894,226.517,229.55,0.0,1.0,1.0,230.304,0.753464,10.1456,1.61,0.946536,2.55654,230.614,233.184
