TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,samplingCount_total,samplingCount_risky,samplingCount_safe,switchCount,samplingDur_assigned,samplingDur_total,samplingEndTime,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,sampling_pad,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.6,1,2,0,0,-12,MD12,12,30,12,13.2,MD,0.4,1.0,0.0,14.4579,6.0,3.0,3.0,5.0,18.0,17.5079,31.9658,31.9666,34.999,1.0,2.0,0.0,36.6655,1.66655,22.5076,2.2012,0.492252,0.0334495,2.7269,37.1783,39.9158
2,0.3,1,2,0,0,-4,MD11,5,27,5,5.3,MD,0.7,1.0,1.0,39.9162,4.0,2.0,2.0,3.0,19.0,18.5138,58.43,58.4305,61.4628,1.0,2.0,0.0,62.0575,0.594639,22.4413,1.233,0.48625,1.10536,2.82461,62.58,65.4126
3,0.5,0.3,1,0.7,35,30,RR5,-10,10,21.5,20,RR,0.5,1.0,2.0,65.4129,3.0,2.0,1.0,1.0,16.0,15.5143,80.9273,80.9278,83.9597,0.0,1.0,0.0,84.3693,0.409617,19.2564,5.4629,0.485754,1.29038,7.23904,84.8927,92.1425
4,0.4,1,2,0,0,0,SD2,-2,-4,-2,-1.6,SD,0.6,1.0,3.0,92.1428,5.0,4.0,1.0,1.0,16.0,15.5148,107.658,107.658,110.69,1.0,1.0,1.0,111.345,0.654861,19.5025,1.2377,0.48525,1.04514,2.76809,111.862,114.64
5,0.7,0.1,1,0.9,30,38,RR11,-10,22,26,26.8,RR,0.3,1.0,4.0,114.64,20.0,11.0,9.0,12.0,15.0,14.7293,129.37,129.37,132.388,1.0,1.0,0.0,133.025,0.637363,18.685,4.653,0.270748,1.06264,5.98639,133.537,139.537
6,0.1,1,2,0,0,0,SD1,-3,-32,-3,-3.2,SD,0.9,1.0,5.0,139.538,23.0,10.0,13.0,4.0,17.0,16.8803,156.418,156.419,159.452,1.0,1.0,1.0,160.385,0.933761,21.1476,5.4629,0.119785,0.766239,6.34892,160.908,167.268
7,0.9,1,2,0,0,-37,MD3,-5,10,-5,5.3,MD,0.1,1.0,6.0,167.268,14.0,6.0,8.0,5.0,15.0,14.5144,181.782,181.783,184.815,1.0,1.0,1.0,185.201,0.38604,18.2333,1.3248,0.485672,1.31396,3.12443,185.715,188.848
8,0.25,0.25,1,0.75,10,6,RR1,-8,2,5.5,5,RR,0.75,1.0,7.0,188.849,11.0,7.0,4.0,4.0,15.0,14.5146,203.363,203.364,206.396,0.0,2.0,1.0,206.673,0.27702,18.1245,1.4961,0.485456,1.42298,3.40454,207.197,210.613
9,0.8,1,2,0,0,0,SD9,13,16,13,12.8,SD,0.2,1.0,8.0,210.613,5.0,2.0,3.0,2.0,16.0,15.5142,226.127,226.128,229.16,1.0,2.0,0.0,229.641,0.48133,19.3284,1.0587,0.485854,1.21867,2.76322,230.151,232.927
10,0.8,1,2,0,0,-9,MD9,5,8,5,4.6,MD,0.2,1.0,9.0,232.927,16.0,7.0,9.0,7.0,17.0,16.5143,249.441,249.442,252.474,1.0,2.0,0.0,252.705,0.231045,20.0782,1.2135,0.485788,1.46895,3.16824,253.218,256.39
11,0.75,0.75,1,0.25,30,10,RR3,-5,2,3.75,4,RR,0.25,1.0,10.0,256.391,11.0,3.0,8.0,3.0,15.0,14.5146,270.905,270.906,273.938,1.0,1.0,0.0,274.281,0.343088,18.1905,2.4102,0.485495,1.35691,4.25261,274.792,279.055
12,0.2,1,2,0,0,-7,MD6,-2,24,-2,-0.8,MD,0.8,1.0,11.0,279.055,9.0,4.0,5.0,1.0,17.0,16.8997,295.955,295.955,298.985,0.0,2.0,0.0,299.329,0.343974,20.5743,1.5966,0.100354,1.35603,3.05298,299.849,302.918
13,0.4,1,2,0,0,-20,MD4,-4,15,-4,-6,MD,0.6,1.0,12.0,302.919,7.0,5.0,2.0,1.0,15.0,14.5143,317.433,317.434,320.466,0.0,1.0,1.0,320.833,0.366973,18.2142,1.7267,0.485789,1.33303,3.54552,321.344,324.899
14,0.6,1,2,0,0,0,SD8,7,12,7,7.2,SD,0.4,1.0,13.0,324.9,8.0,5.0,3.0,4.0,18.0,17.5139,342.414,342.414,345.446,0.0,1.0,1.0,345.681,0.234975,21.0815,2.274,0.486166,1.46502,4.22519,346.197,350.43
15,0.8,1,2,0,0,0,SD6,12,14,12,11.2,SD,0.2,1.0,14.0,350.43,10.0,5.0,5.0,3.0,15.0,14.5143,364.944,364.945,367.977,1.0,1.0,1.0,368.849,0.871771,18.7191,1.048,0.485759,0.828229,2.36199,369.373,371.744
16,0.1,1,2,0,0,-1,MD10,2,42,2,3.3,MD,0.9,1.0,15.0,371.744,10.0,4.0,6.0,2.0,16.0,15.5142,387.258,387.259,390.291,0.0,1.0,1.0,391.921,1.62978,20.477,1.0098,0.485836,0.070221,1.56586,392.425,394.008
17,0.8,0.1,1,0.9,35,40,RR7,-20,24,29.5,27.2,RR,0.2,1.0,16.0,394.008,8.0,5.0,3.0,3.0,15.0,14.5146,408.523,408.523,411.555,0.0,2.0,1.0,411.849,0.293767,18.1411,1.3679,0.485427,1.40623,3.25956,412.369,415.639
18,0.4,0.4,1,0.6,17,12,RR2,-5,5,8.2,9.2,RR,0.6,1.0,17.0,415.639,10.0,4.0,6.0,2.0,19.0,18.5139,434.153,434.154,437.186,0.0,1.0,0.0,437.441,0.255193,22.102,1.8631,0.486135,1.44481,3.79404,437.957,441.752
