TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,samplingCount_total,samplingCount_risky,samplingCount_safe,switchCount,samplingDur_assigned,samplingDur_total,samplingEndTime,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,sampling_pad,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.7,1,2,0,0,0,SD5,-8,-10,-8,-7,SD,0.3,1.0,0.0,3.27733,14.0,6.0,8.0,3.0,18.0,17.5521,20.8295,20.8302,23.8577,1.0,1.0,1.0,24.1249,0.267155,21.1476,1.0113,0.447979,1.43284,2.89212,24.6472,27.5414
2,0.3,0.5,1,0.5,30,15,RR4,-8,5,11,12,RR,0.7,1.0,1.0,27.5417,15.0,6.0,9.0,5.0,19.0,18.514,46.0556,46.0562,49.0886,1.0,1.0,0.0,49.453,0.364418,22.2113,1.2245,0.486118,1.33558,3.0462,49.9548,53.0049
3,0.8,1,2,0,0,0,SD4,-3,-4,-3,-3.2,SD,0.2,1.0,2.0,53.0052,13.0,7.0,6.0,4.0,16.0,15.5144,68.5196,68.5201,71.5524,0.0,2.0,0.0,72.2129,0.660487,19.5077,1.3267,0.48571,1.03951,2.85192,72.7364,75.6023
4,0.9,1,2,0,0,-30,MD2,-1,2,-1,-1.2,MD,0.1,1.0,3.0,75.6026,7.0,3.0,4.0,3.0,16.0,15.5144,91.1169,91.1175,94.1498,1.0,1.0,1.0,94.6049,0.455069,19.3023,1.2853,0.485713,1.24493,3.01594,95.1133,98.133
5,0.6,1,2,0,0,-22,MD1,-6,4,-6,-6.4,MD,0.4,1.0,4.0,98.1333,4.0,2.0,2.0,1.0,15.0,14.5145,112.648,112.648,115.681,1.0,1.0,1.0,115.925,0.244286,18.0916,1.4411,0.485578,1.45571,3.38239,116.437,119.831
6,0.9,1,2,0,0,-8,MD7,4,6,4,4.6,MD,0.1,1.0,5.0,119.831,19.0,10.0,9.0,3.0,17.0,16.5142,136.345,136.346,139.378,1.0,1.0,1.0,139.621,0.243227,20.09,5.0846,0.485922,1.45677,7.0273,140.145,147.177
7,0.2,1,2,0,0,0,SD12,6,29,6,5.8,SD,0.8,1.0,6.0,147.178,11.0,5.0,6.0,3.0,15.0,14.5141,161.692,161.692,164.725,1.0,1.0,1.0,165.173,0.447776,18.2952,2.3911,0.485974,1.25222,4.1293,165.687,169.825
8,0.6,0.5,1,0.5,50,25,RR6,-15,12,17.5,17.2,RR,0.4,1.0,7.0,169.825,11.0,8.0,3.0,3.0,15.0,14.5014,184.326,184.327,187.355,0.0,2.0,1.0,187.605,0.249306,18.0799,1.2297,0.49872,1.45069,3.17911,188.126,191.322
9,0.8,1,2,0,0,0,SD7,3,4,3,3.2,SD,0.2,1.0,8.0,191.323,9.0,4.0,5.0,3.0,16.0,15.5144,206.837,206.837,209.87,1.0,1.0,1.0,210.541,0.671008,19.5182,1.5734,0.485663,1.02899,3.08806,211.064,214.153
10,0.9,0.7,1,0.3,25,15,RR10,-3,5,5.4,6,RR,0.1,1.0,9.0,214.153,15.0,5.0,10.0,4.0,17.0,16.5145,230.668,230.668,233.7,1.0,1.0,0.0,234.269,0.568646,20.4158,2.5575,0.485589,1.13135,4.17444,234.789,238.967
