TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,samplingCount_total,samplingCount_risky,samplingCount_safe,switchCount,samplingDur_assigned,samplingDur_total,samplingEndTime,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,sampling_pad,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.6,1,2,0,0,0,SD3,-7,-12,-7,-7.2,SD,0.4,1.0,0.0,174.974,16.0,8.0,8.0,15.0,20.0,19.5012,194.475,194.475,197.507,0.0,1.0,1.0,198.725,1.21799,24.0517,3.1912,0.498962,0.482014,4.17218,199.039,203.224
2,0.25,0.6,1,0.4,-2,4,RR1,10,10,5.2,5.5,RR,0.75,1.0,1.0,203.224,25.0,13.0,12.0,24.0,15.0,14.5145,217.739,217.739,220.771,1.0,2.0,1.0,221.469,0.698162,18.5453,3.9403,0.485614,1.00184,5.42775,221.785,227.221
3,0.8,1,2,0,0,0,SD1,18,20,18,16,SD,0.2,1.0,2.0,227.221,32.0,16.0,16.0,30.0,15.0,14.5144,241.736,241.736,244.768,1.0,2.0,0.0,245.493,0.724759,18.572,1.233,0.485691,0.975241,2.69393,245.81,248.518
4,0.9,0.75,1,0.25,-5,10,RR4,20,15,13.75,14.5,RR,0.1,1.0,3.0,248.519,30.0,15.0,15.0,29.0,15.0,14.7347,263.253,263.254,266.283,0.0,1.0,0.0,266.837,0.554556,18.6184,2.557,0.26539,1.14544,3.96783,267.151,271.132
5,0.8,0.5,1,0.5,-4,2,RR2,25,12,10.5,10,RR,0.2,1.0,4.0,271.133,33.0,16.0,17.0,31.0,16.0,15.5532,286.686,286.686,289.713,0.0,2.0,1.0,290.013,0.299882,19.1805,1.3679,0.446879,1.40012,3.2149,290.333,293.563
6,0.4,1,2,0,0,0,SD2,3,8,3,3.2,SD,0.6,1.0,5.0,293.563,41.0,21.0,20.0,38.0,18.0,17.6326,311.196,311.197,314.227,0.0,2.0,0.0,314.821,0.594053,21.5576,1.1749,0.367468,1.10595,2.64831,315.14,317.794
