TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,samplingCount_total,samplingCount_risky,samplingCount_safe,switchCount,samplingDur_assigned,samplingDur_total,samplingEndTime,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,sampling_pad,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.1,1,2,0,0,-1,MD10,2,42,2,3.3,MD,0.9,1.0,0.0,7.44855,24.0,10.0,14.0,4.0,19.0,18.5019,25.9504,25.9512,28.9834,1.0,2.0,0.0,29.9363,0.952935,22.7878,1.5734,0.498257,0.747065,2.81872,30.46,33.2835
2,0.25,0.25,1,0.75,10,6,RR1,-8,2,5.5,5,RR,0.75,1.0,1.0,33.2838,26.0,15.0,11.0,2.0,17.0,16.5141,49.7978,49.7984,52.8305,0.0,1.0,0.0,53.8482,1.01776,20.8645,1.8808,0.486023,0.682242,3.04906,54.3591,57.4137
3,0.8,1,2,0,0,0,SD7,3,4,3,3.2,SD,0.2,1.0,2.0,57.414,25.0,10.0,15.0,2.0,16.0,15.8724,73.2863,73.2868,76.3112,1.0,1.0,1.0,77.5762,1.26494,20.4622,1.2853,0.127708,0.435056,1.84806,78.088,79.9445
4,0.8,1,2,0,0,0,SD4,-3,-4,-3,-3.2,SD,0.2,1.0,3.0,79.9448,25.0,7.0,18.0,2.0,16.0,15.7426,95.6874,95.688,98.7086,0.0,1.0,1.0,99.1762,0.46761,19.5314,1.3267,0.257446,1.23239,2.81654,99.6928,102.525
5,0.4,1,2,0,0,0,SD2,-2,-4,-2,-1.6,SD,0.6,1.0,4.0,102.525,24.0,9.0,15.0,3.0,15.0,14.8607,117.386,117.387,120.406,1.0,1.0,1.0,120.84,0.43385,18.6147,1.0113,0.13937,1.26615,2.41682,121.359,123.789
6,0.4,1,2,0,0,-20,MD4,-4,15,-4,-6,MD,0.6,1.0,5.0,123.789,25.0,11.0,14.0,2.0,16.0,15.7635,139.553,139.553,142.57,0.0,2.0,0.0,142.912,0.34194,19.423,2.3911,0.236606,1.35806,3.98577,143.434,147.42
7,0.2,1,2,0,0,-7,MD6,-2,24,-2,-0.8,MD,0.8,1.0,6.0,147.42,26.0,10.0,16.0,3.0,17.0,16.5671,163.987,163.988,167.017,1.0,1.0,1.0,167.352,0.334819,20.2319,2.5575,0.43297,1.36518,4.35565,167.868,172.234
8,0.8,1,2,0,0,0,SD6,12,14,12,11.2,SD,0.2,1.0,7.0,172.234,23.0,8.0,15.0,2.0,15.0,14.5291,186.763,186.764,189.781,0.0,2.0,0.0,190.08,0.298694,18.1462,1.2245,0.47096,1.40131,3.09677,190.596,193.698
9,0.7,0.1,1,0.9,30,38,RR11,-10,22,26,26.8,RR,0.3,1.0,8.0,193.698,23.0,13.0,10.0,3.0,15.0,14.5011,208.199,208.2,211.229,1.0,1.0,0.0,211.728,0.499159,18.33,5.0846,0.498974,1.20084,6.78442,212.249,219.045
10,0.8,0.1,1,0.9,35,40,RR7,-20,24,29.5,27.2,RR,0.2,1.0,9.0,219.045,14.0,7.0,7.0,3.0,15.0,15.0349,234.08,234.081,237.109,0.0,1.0,0.0,237.664,0.554913,18.9189,1.2297,-0.0347752,1.14509,2.34001,238.18,240.526
