TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,samplingCount_total,samplingCount_risky,samplingCount_safe,switchCount,samplingDur_assigned,samplingDur_total,samplingEndTime,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,sampling_pad,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.5,0.3,1,0.7,35,30,RR5,-10,10,21.5,20,RR,0.5,1.0,0.0,11.832,25.0,15.0,10.0,4.0,19.0,18.8972,30.7292,30.7299,33.7592,1.0,1.0,0.0,34.4557571411,0.696510672569,22.9238,1.0587,0.102961,1.00348937511,2.16515,34.969,37.1427
2,0.2,1,2,0,0,0,SD12,6,29,6,5.8,SD,0.8,1.0,1.0,37.143,23.0,14.0,9.0,2.0,17.0,16.7057,53.8487,53.8492,56.8732,0.0,2.0,0.0,57.3277511597,0.454520583153,20.4848,1.5966,0.294361,1.24547946453,3.13644,57.8379,60.9899
3,0.75,0.75,1,0.25,30,10,RR3,-5,2,3.75,4,RR,0.25,1.0,2.0,60.9901,23.0,11.0,12.0,2.0,16.0,15.8693,76.8595,76.8601,79.8872,1.0,1.0,0.0,80.1596450806,0.272450298071,19.4695,1.2377,0.130732,1.42754971981,2.79598,80.6772,83.4872
4,0.4,0.4,1,0.6,17,12,RR2,-5,5,8.2,9.2,RR,0.6,1.0,3.0,83.4875,24.0,11.0,13.0,2.0,16.0,15.5854,99.0729,99.0734,102.101,0.0,1.0,0.0,102.487609863,0.386296987534,19.3001,5.4629,0.414678,1.31370306015,7.19128,103.0,110.201
5,0.9,1,2,0,0,-10,MD8,3,5,3,3.5,MD,0.1,1.0,4.0,110.201,22.0,11.0,11.0,2.0,15.0,14.9749,125.176,125.177,128.198,1.0,2.0,0.0,128.607635498,0.409594863653,18.7065,2.2012,0.0251401,1.29040515423,3.51675,129.118,132.648
6,0.1,1,2,0,0,-5,MD5,-4,25,-4,-2,MD,0.9,1.0,5.0,132.649,22.0,10.0,12.0,4.0,16.0,15.5142,148.163,148.163,151.196,0.0,NA,NA,NA,NA,2.0,1.3248,0.485835,NA,1.81064,153.203,155.029
7,0.5,0.4,1,0.6,50,30,RR8,-15,14,24,22,RR,0.5,1.0,6.0,155.029,19.0,8.0,11.0,6.0,17.0,16.5143,171.544,171.544,174.576,1.0,1,0,174.927487852,0.351232178655,20.1983,1.2135,0.485731,1.34876782135,3.048,175.437,178.493
8,0.6,0.5,1,0.5,50,25,RR6,-15,12,17.5,17.2,RR,0.4,1.0,7.0,178.493,20.0,10.0,10.0,6.0,15.0,14.6519,193.145,193.145,196.174,0.0,1,0,196.743666741,0.569988585747,18.5506,1.233,0.348188,1.13001141425,2.7112,197.26,199.974
9,0.8,1,2,0,0,-9,MD9,5,8,5,4.6,MD,0.2,1.0,8.0,199.974,22.0,11.0,11.0,4.0,15.0,14.6657,214.64,214.64,217.671,1.0,1,1,217.999492531,0.328154433606,18.3255,5.4629,0.33438,1.37184556639,7.16913,218.52,225.704
10,0.6,1,2,0,0,-12,MD12,12,30,12,13.2,MD,0.4,1.0,9.0,225.704,20.0,9.0,11.0,3.0,15.0,14.5703,240.275,240.275,243.302,0.0,2,0,243.591507677,0.289882832847,18.1871,1.4961,0.429786,1.41011716715,3.336,244.109,247.452
