TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.7,1,2,0,0,0,SD5,-8,-10,-8,-7,SD,0.3,1.0,0.0,0.0817103,6.09477,6.01305,6.0952,9.10159,1.0,1.0,1.0,9.51156,0.409969,9.72985,1.0075,1.29003,2.29753,9.82486,12.1254
2,0.1,1,2,0,0,-5,MD5,-4,25,-4,-2,MD,0.9,1.0,1.0,12.2026,18.2119,6.00926,18.2122,21.2198,1.0,1.0,1.0,21.695,0.475234,9.79243,1.6301,1.22477,2.85487,22.0091,24.8704
3,0.9,1,2,0,0,-37,MD3,-5,10,-5,5.3,MD,0.1,1.0,2.0,24.9219,30.9296,6.00775,30.93,33.9358,1.0,1.0,1.0,34.2305,0.294768,9.60866,1.2245,1.40523,2.62973,34.5459,37.1768
4,0.9,1,2,0,0,-30,MD2,-1,2,-1,-1.2,MD,0.1,1.0,3.0,37.2513,43.2577,6.00643,43.258,46.2638,0.0,1.0,1.0,46.55,0.286237,9.5987,4.3408,1.41376,5.75456,46.8641,52.6219
5,0.4,0.4,1,0.6,17,12,RR2,-5,5,8.2,9.2,RR,0.6,1.0,4.0,52.6821,58.6943,6.01223,58.6946,61.7016,1.0,1.0,0.0,61.9733,0.271658,9.59125,1.1412,1.42834,2.56954,62.2894,64.8599
6,0.2,1,2,0,0,0,SD3,-7,-34,-7,-6.8,SD,0.8,1.0,5.0,64.9343,70.9459,6.0116,70.9462,73.9527,1.0,1.0,1.0,74.2848,0.33212,9.65047,1.5139,1.36788,2.88178,74.5986,77.4829
7,0.6,1,2,0,0,0,SD8,7,12,7,7.2,SD,0.4,1.0,6.0,77.5525,83.5611,6.00857,83.5613,86.5705,0.0,1.0,1.0,86.8922,0.321727,9.63975,2.2412,1.37827,3.61947,87.2051,90.8269
8,0.9,0.7,1,0.3,25,15,RR10,-3,5,5.4,6,RR,0.1,1.0,7.0,90.9035,96.911,6.00755,96.9112,99.92,0.0,1.0,0.0,100.268,0.347657,9.66421,1.61,1.35234,2.96234,100.585,103.55
9,0.3,1,2,0,0,-4,MD11,5,27,5,5.3,MD,0.7,1.0,8.0,103.61,109.618,6.00866,109.619,112.623,1.0,2.0,0.0,112.923,0.300317,9.61351,2.1542,1.39968,3.55388,113.238,116.794
10,0.8,0.6,1,0.4,18,10,RR9,-4,2,4.8,3.6,RR,0.2,1.0,9.0,116.872,122.88,6.0077,122.88,125.885,0.0,1.0,0.0,126.163,0.278074,9.59023,1.2203,1.42193,2.64223,126.477,129.122
11,0.8,1,2,0,0,0,SD9,13,16,13,12.8,SD,0.2,1.0,10.0,129.202,135.209,6.00774,135.21,138.218,1.0,2.0,0.0,138.498,0.280094,9.59648,1.0825,1.41991,2.50241,138.812,141.315
12,0.6,1,2,0,0,-12,MD12,12,30,12,13.2,MD,0.4,1.0,11.0,141.383,147.396,6.01287,147.396,150.401,0.0,2.0,0.0,150.753,0.352653,9.67048,1.1604,1.34735,2.50775,151.068,153.581
13,0.6,0.5,1,0.5,50,25,RR6,-15,12,17.5,17.2,RR,0.4,1.0,12.0,153.644,159.654,6.00938,159.654,162.657,1.0,1.0,0.0,162.953,0.295471,9.60874,3.1124,1.40453,4.51693,163.27,167.789
14,0.1,1,2,0,0,0,SD10,3,32,3,3.2,SD,0.9,1.0,13.0,167.867,173.881,6.01358,173.881,176.887,0.0,1.0,1.0,177.288,0.401628,9.72098,1.783,1.29837,3.08137,177.602,180.686
15,0.2,1,2,0,0,-7,MD6,-2,24,-2,-0.8,MD,0.8,1.0,14.0,180.764,186.774,6.01045,186.775,189.783,1.0,1.0,1.0,190.192,0.408858,9.72788,1.4355,1.29114,2.72664,190.507,193.236
16,0.1,1,2,0,0,0,SD1,-3,-32,-3,-3.2,SD,0.9,1.0,15.0,193.308,199.319,6.01085,199.319,202.328,1.0,1.0,1.0,202.623,0.295094,9.6153,1.5147,1.40491,2.91961,202.937,205.862
17,0.8,0.1,1,0.9,35,40,RR7,-20,24,29.5,27.2,RR,0.2,1.0,16.0,205.947,211.953,6.00648,211.954,214.962,0.0,1.0,0.0,215.311,0.349149,9.66401,2.5659,1.35085,3.91675,215.628,219.548
18,0.5,0.3,1,0.7,35,30,RR5,-10,10,21.5,20,RR,0.5,1.0,17.0,219.622,225.631,6.00962,225.632,228.638,1.0,1.0,0.0,228.942,0.304152,9.62022,1.8199,1.39585,3.21575,229.258,232.477
