TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.3,0.5,1,0.5,30,15,RR4,-8,5,11,12,RR,0.7,1.0,0.0,0.079733,6.09206,6.01232,6.09253,9.09915,1.0,1.0,0.0,9.51962,0.420478,9.73989,1.1622,1.27952,2.44172,9.83559,12.2784
2,0.8,1,2,0,0,0,SD7,3,4,3,3.2,SD,0.2,1.0,1.0,12.3514,18.3595,6.00804,18.3599,21.3668,1.0,1.0,1.0,21.8151,0.448298,9.76367,1.1188,1.2517,2.3705,22.1281,24.5025
3,0.9,1,2,0,0,-10,MD8,3,5,3,3.5,MD,0.1,1.0,2.0,24.5647,30.5721,6.00744,30.5725,33.5772,1.0,2.0,0.0,33.8866,0.309358,9.62187,2.5049,1.39064,3.89554,34.2004,38.1014
4,0.7,0.1,1,0.9,30,38,RR11,-10,22,26,26.8,RR,0.3,1.0,3.0,38.1793,44.1922,6.01288,44.1925,47.2002,0.0,1.0,0.0,47.4859,0.285771,9.60663,3.1912,1.41423,4.60543,47.8033,52.4103
5,0.4,1,2,0,0,0,SD2,-2,-4,-2,-1.6,SD,0.6,1.0,4.0,52.5525,58.5648,6.01227,58.5652,61.5686,1.0,2.0,0.0,63.4373,1.86866,11.1848,3.4263,-0.168656,3.25764,63.7494,67.0088
6,0.1,1,2,0,0,-1,MD10,2,42,2,3.3,MD,0.9,1.0,5.0,67.0843,73.0906,6.00628,73.0909,76.0987,1.0,2.0,0.0,76.4047,0.305996,9.62045,1.1057,1.394,2.4997,76.7183,79.2193
7,0.4,1,2,0,0,0,SD11,8,22,8,8.8,SD,0.6,1.0,6.0,79.2929,85.3079,6.015,85.3083,88.3144,0.0,1.0,1.0,88.7002,0.385851,9.70732,1.2493,1.31415,2.56345,89.0126,91.581
8,0.8,1,2,0,0,-9,MD9,5,8,5,4.6,MD,0.2,1.0,7.0,91.6493,97.662,6.01269,97.6624,100.668,0.0,2.0,0.0,101.172,0.504144,9.82234,1.1584,1.19586,2.35426,101.485,103.841
9,0.8,1,2,0,0,0,SD6,12,14,12,11.2,SD,0.2,1.0,8.0,103.89,109.905,6.01486,109.905,112.913,1.0,2.0,0.0,113.315,0.4018,9.72524,4.7413,1.2982,6.0395,113.628,119.671
10,0.25,0.25,1,0.75,10,6,RR1,-8,2,5.5,5,RR,0.75,1.0,9.0,119.732,125.74,6.00717,125.74,128.747,0.0,1.0,0.0,129.098,0.351752,9.66614,1.1231,1.34825,2.47135,129.413,131.888
11,0.9,1,2,0,0,-8,MD7,4,6,4,4.6,MD,0.1,1.0,10.0,131.962,137.973,6.01044,137.973,140.98,1.0,2.0,0.0,141.386,0.406306,9.72384,1.1239,1.29369,2.41759,141.699,144.117
12,0.5,0.4,1,0.6,50,30,RR8,-15,14,24,22,RR,0.5,1.0,11.0,144.187,150.198,6.01041,150.198,153.205,0.0,1.0,0.0,153.609,0.404369,9.72195,1.1342,1.29563,2.42983,153.926,156.361
13,0.4,1,2,0,0,-20,MD4,-4,15,-4,-6,MD,0.6,1.0,12.0,156.422,162.432,6.01021,162.432,165.438,1.0,2.0,0.0,165.801,0.362504,9.67903,3.9403,1.3375,5.2778,166.115,171.394
14,0.8,1,2,0,0,0,SD4,-3,-4,-3,-3.2,SD,0.2,1.0,13.0,171.462,177.468,6.00592,177.468,180.477,0.0,1.0,1.0,180.88,0.403639,9.71821,2.3911,1.29636,3.68746,181.193,184.882
15,0.8,0.3,1,0.7,40,33,RR12,-25,18,20.5,21,RR,0.2,1.0,14.0,184.966,190.977,6.01061,190.977,193.983,1.0,1.0,0.0,194.264,0.280475,9.59764,1.3975,1.41953,2.81703,194.579,197.397
16,0.75,0.75,1,0.25,30,10,RR3,-5,2,3.75,4,RR,0.25,1.0,15.0,197.895,203.904,6.00941,203.904,206.912,1.0,1.0,0.0,207.239,0.326647,9.64441,3.6229,1.37335,4.99625,207.554,212.553
17,0.2,1,2,0,0,0,SD12,6,29,6,5.8,SD,0.8,1.0,16.0,212.628,218.635,6.00651,218.635,221.642,0.0,1.0,1.0,222.022,0.380308,9.69432,1.2245,1.31969,2.54419,222.335,224.883
18,0.6,1,2,0,0,-22,MD1,-6,4,-6,-6.4,MD,0.4,1.0,17.0,224.957,230.966,6.00869,230.966,233.969,1.0,2.0,0.0,234.27,0.300725,9.6131,1.7448,1.39928,3.14408,234.583,237.728
