TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.3,1,2,0,0,-4,MD11,5,27,5,5.3,MD,0.7,1.0,0.0,0.0371743,6.09576,6.05858,6.09609,9.12884,0.0,2.0,0.0,9.60791,0.479077,9.87074,1.1188,1.22092,2.33972,9.93359,12.2781
2,0.1,1,2,0,0,0,SD1,-3,-32,-3,-3.2,SD,0.9,1.0,1.0,12.3122,18.3778,6.06563,18.378,21.4107,0.0,2.0,0.0,21.9839,0.573244,9.97177,1.1239,1.12676,2.25066,22.3086,24.5606
3,0.6,1,2,0,0,0,SD8,7,12,7,7.2,SD,0.4,1.0,2.0,24.5814,30.626,6.04458,30.6263,33.6594,0.0,2.0,0.0,34.4479,0.788487,10.1664,3.1912,0.911513,4.10271,34.76,38.8756
4,0.9,1,2,0,0,-37,MD3,-5,10,-5,5.3,MD,0.1,1.0,3.0,38.9071,44.9577,6.05065,44.958,47.9908,0.0,2.0,0.0,48.9919,1.00106,10.3848,1.1342,0.698936,1.83314,49.3097,51.1575
5,0.3,0.5,1,0.5,30,15,RR4,-8,5,11,12,RR,0.7,1.0,4.0,51.1934,57.2564,6.06299,57.2566,60.2892,1.0,2.0,1.0,60.6479,0.35872,9.75455,2.3911,1.34128,3.73238,60.9671,64.706
6,0.1,1,2,0,0,0,SD10,3,32,3,3.2,SD,0.9,1.0,5.0,64.7331,70.7715,6.03837,70.7718,73.8045,1.0,2.0,0.0,74.176,0.371467,9.74286,2.5049,1.32853,3.83343,74.496,78.3376
7,0.2,1,2,0,0,0,SD3,-7,-34,-7,-6.8,SD,0.8,1.0,6.0,78.3649,84.4199,6.05502,84.4201,87.453,1.0,2.0,0.0,87.9838,0.530853,9.91897,3.4263,1.16915,4.59545,88.3093,92.9194
8,0.8,1,2,0,0,0,SD6,12,14,12,11.2,SD,0.2,1.0,7.0,92.945,99.0015,6.05647,99.0018,102.035,0.0,2.0,0.0,102.472,0.437363,9.82686,3.9403,1.26264,5.20294,102.792,108.001
9,0.8,1,2,0,0,-9,MD9,5,8,5,4.6,MD,0.2,1.0,8.0,108.028,114.083,6.0555,114.084,117.116,0.0,2.0,0.0,117.624,0.507822,9.89609,1.2245,1.19218,2.41668,117.95,120.383
10,0.8,1,2,0,0,0,SD4,-3,-4,-3,-3.2,SD,0.2,1.0,9.0,120.406,126.465,6.05904,126.465,129.498,1.0,2.0,0.0,129.872,0.373959,9.76582,1.7448,1.32604,3.07084,130.171,133.248
11,0.6,0.5,1,0.5,50,25,RR6,-15,12,17.5,17.2,RR,0.4,1.0,10.0,133.281,139.347,6.06541,139.347,142.38,0.0,2.0,1.0,142.728,0.347769,9.74628,1.2493,1.35223,2.60153,143.045,145.663
12,0.6,1,2,0,0,-12,MD12,12,30,12,13.2,MD,0.4,1.0,11.0,145.692,151.729,6.0367,151.729,154.762,1.0,2.0,0.0,155.44,0.677904,10.0478,3.6229,1.0221,4.645,155.762,160.411
13,0.8,0.3,1,0.7,40,33,RR12,-25,18,20.5,21,RR,0.2,1.0,12.0,160.448,166.51,6.06284,166.511,169.543,1.0,1.0,0.0,169.992,0.448224,9.84411,1.3975,1.25178,2.64928,170.311,172.977
14,0.7,0.1,1,0.9,30,38,RR11,-10,22,26,26.8,RR,0.3,1.0,13.0,173.051,179.109,6.05756,179.109,182.142,1.0,2.0,1.0,182.76,0.617682,10.0083,1.1622,1.08232,2.24452,183.078,185.325
15,0.5,0.4,1,0.6,50,30,RR8,-15,14,24,22,RR,0.5,1.0,14.0,185.361,191.424,6.06321,191.424,194.457,1.0,1.0,0.0,195.488,1.03064,10.4267,4.7413,0.669362,5.41066,195.811,201.223
16,0.4,1,2,0,0,-20,MD4,-4,15,-4,-6,MD,0.6,1.0,15.0,201.25,207.306,6.05515,207.306,210.339,1.0,1.0,1.0,210.728,0.38914,9.77738,1.1231,1.31086,2.43396,211.045,213.489
17,0.1,1,2,0,0,-1,MD10,2,42,2,3.3,MD,0.9,1.0,16.0,213.518,219.537,6.01903,219.538,222.571,1.0,2.0,0.0,223.208,0.637068,9.98927,1.1057,1.06293,2.16863,223.525,225.704
18,0.9,1,2,0,0,-8,MD7,4,6,4,4.6,MD,0.1,1.0,17.0,225.735,231.786,6.05154,231.786,234.819,1.0,2.0,0.0,235.168,0.348581,9.7331,1.1584,1.35142,2.50982,235.479,238.002
