TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,samplingCount_total,samplingCount_risky,samplingCount_safe,switchCount,samplingDur_assigned,samplingDur_total,samplingEndTime,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,sampling_pad,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.9,1,2,0,0,-37,MD3,-5,10,-5,5.3,MD,0.1,1.0,0.0,39.105,19.0,10.0,9.0,18.0,15.0,14.9493,54.0543,54.055,57.0767,0.0,1.0,1.0,57.5846252441,0.507891595364,18.7797,4.653,0.0507876,1.19210839272,5.8959,58.0942,63.9931
2,0.9,1,2,0,0,-10,MD8,3,5,3,3.5,MD,0.1,1.0,1.0,63.9934,27.0,15.0,12.0,18.0,19.0,18.9839,82.9773,82.9778,86.0067,0.0,1.0,1.0,87.0085678101,1.00184524059,23.3152,5.4629,0.0161684,0.698154747486,6.17722,87.5297,93.7228
3,0.6,1,2,0,0,-12,MD12,12,30,12,13.2,MD,0.4,1.0,2.0,93.7231,18.0,9.0,9.0,9.0,15.0,14.7226,108.446,108.446,111.47,0.0,1.0,1.0,112.408584595,0.938234984875,18.9855,2.2012,0.277506,0.761765003204,3.24047,112.908,116.154
4,0.75,0.75,1,0.25,30,10,RR3,-5,2,3.75,4,RR,0.25,1.0,3.0,116.154,24.0,12.0,12.0,23.0,17.0,16.5143,132.668,132.669,135.701,0.0,1.0,0.0,136.784500122,1.08357560635,20.9306,1.048,0.485801,0.616424441338,2.15022,137.295,139.451
5,0.8,0.1,1,0.9,35,40,RR7,-20,24,29.5,27.2,RR,0.2,1.0,4.0,139.451,19.0,9.0,10.0,18.0,15.0,14.9163,154.368,154.368,157.398,0.0,2.0,1.0,158.36050415,0.962110936642,19.2093,1.233,0.0837338,0.737889111042,2.05462,158.875,160.932
6,0.8,1,2,0,0,0,SD7,3,4,3,3.2,SD,0.2,1.0,5.0,160.932,26.0,13.0,13.0,25.0,18.0,17.53,178.462,178.463,181.496,1.0,1.0,1.0,181.920593262,0.424964725971,21.2886,1.0098,0.470044,1.27503526211,2.75488,182.436,185.195
7,0.9,1,2,0,0,-30,MD2,-1,2,-1,-1.2,MD,0.1,1.0,6.0,185.196,19.0,10.0,9.0,16.0,17.0,16.6718,201.868,201.868,204.893,0.0,1.0,1.0,205.208557129,0.315751791,20.3128,5.4629,0.328284,1.38424825668,7.17543,205.718,212.909
8,0.2,1,2,0,0,0,SD12,6,29,6,5.8,SD,0.8,1.0,7.0,212.909,18.0,9.0,9.0,17.0,18.0,17.6924,230.602,230.604,233.623,0.0,NA,NA,NA,NA,2.0,2.4102,0.30767,NA,2.71787,235.63,238.356
9,0.7,0.1,1,0.9,30,38,RR11,-10,22,26,26.8,RR,0.3,1.0,8.0,238.356,17.0,9.0,8.0,16.0,15.0,14.8236,253.18,253.181,256.203,1.0,NA,NA,NA,NA,2.0,1.2377,0.176425,NA,1.41412,258.211,259.637
10,0.4,1,2,0,0,0,SD11,8,22,8,8.8,SD,0.6,1.0,9.0,259.637,18.0,9.0,9.0,15.0,17.0,16.6679,276.305,276.306,279.334,1.0,2,0,279.968299086,0.634219527594,20.6311,1.4961,0.332221,1.06578047241,2.8941,280.483,283.384
11,0.8,0.3,1,0.7,40,33,RR12,-25,18,20.5,21,RR,0.2,1.0,10.0,283.384,21.0,11.0,10.0,19.0,19.0,18.5138,301.898,301.899,304.931,1.0,1,0,305.240295328,0.309164901148,22.1559,1.0587,0.486254,1.39083509885,2.93579,305.751,308.698
12,0.9,1,2,0,0,-8,MD7,4,6,4,4.6,MD,0.1,1.0,11.0,308.698,19.0,8.0,11.0,14.0,15.0,14.9829,323.681,323.682,326.712,1.0,2,0,327.024301089,0.312188944314,18.6262,1.3679,0.0171252,1.38781105569,2.77284,327.547,330.328
13,0.4,1,2,0,0,-20,MD4,-4,15,-4,-6,MD,0.6,1.0,12.0,330.329,18.0,6.0,12.0,9.0,15.0,14.9142,345.243,345.243,348.276,0.0,2,0,348.544262832,0.268159267958,18.5155,1.2135,0.0859109,1.43184073204,2.73125,349.063,351.809
14,0.8,1,2,0,0,0,SD4,-3,-4,-3,-3.2,SD,0.2,1.0,13.0,351.81,14.0,7.0,7.0,11.0,15.0,14.7765,366.586,366.587,369.607,1.0,2,0,370.008233901,0.401156378328,18.4986,1.5966,0.223618,1.29884362167,3.11906,370.53,373.657
15,0.2,1,2,0,0,0,SD3,-7,-34,-7,-6.8,SD,0.8,1.0,14.0,373.657,17.0,8.0,9.0,15.0,16.0,15.5144,389.171,389.172,392.204,1.0,2,0,392.57621597,0.371910871356,19.2192,1.3248,0.485712,1.32808912864,3.1386,393.091,396.237
16,0.4,1,2,0,0,0,SD2,-2,-4,-2,-1.6,SD,0.6,1.0,15.0,396.238,16.0,8.0,8.0,12.0,16.0,15.5699,411.808,411.808,414.835,0.0,1,1,415.13618087,0.301139802672,19.1984,1.8631,0.430217,1.39886019733,3.69218,415.652,419.352
