TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,samplingCount_total,samplingCount_risky,samplingCount_safe,switchCount,samplingDur_assigned,samplingDur_total,samplingEndTime,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,sampling_pad,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.7,1,2,0,0,0,SD5,-8,-10,-8,-7,SD,0.3,1.0,0.0,11.8022,19.0,9.0,10.0,18.0,15.0,14.64,26.4421,26.4429,29.474,1.0,1.0,1.0,30.1058,0.631859,18.6037,1.2245,0.360188,1.06814,2.65283,30.6172,33.2745
2,0.7,0.1,1,0.9,30,38,RR11,-10,22,26,26.8,RR,0.3,1.0,1.0,33.2748,20.0,10.0,10.0,17.0,15.0,14.5144,47.7892,47.7897,50.8219,1.0,1.0,0.0,51.2498,0.427896,18.275,1.3267,0.485716,1.2721,3.08452,51.76,54.8552
3,0.9,0.7,1,0.3,25,15,RR10,-3,5,5.4,6,RR,0.1,1.0,2.0,54.8555,24.0,12.0,12.0,23.0,17.0,16.9986,71.8541,71.8547,74.886,0.0,1.0,0.0,75.2018,0.315856,20.6463,3.6695,0.00143783,1.38414,5.05508,75.7117,80.7691
4,0.8,0.3,1,0.7,40,33,RR12,-25,18,20.5,21,RR,0.2,1.0,3.0,80.7693,28.0,14.0,14.0,27.0,19.0,18.9647,99.7341,99.7346,102.765,1.0,1.0,0.0,103.506,0.740334,23.0365,2.3911,0.0353483,0.959666,3.38611,104.018,107.416
5,0.8,0.6,1,0.4,18,10,RR9,-4,2,4.8,3.6,RR,0.2,1.0,4.0,107.416,28.0,14.0,14.0,27.0,19.0,18.664,126.08,126.08,129.113,0.0,2.0,1.0,130.106,0.993181,22.9898,1.0098,0.336032,0.706819,2.05265,130.617,132.679
6,0.4,1,2,0,0,-20,MD4,-4,15,-4,-6,MD,0.6,1.0,5.0,132.679,22.0,11.0,11.0,21.0,15.0,14.6645,147.344,147.344,150.377,0.0,2.0,0.0,150.698,0.321071,18.3185,4.6191,0.335562,1.37893,6.33359,151.209,157.543
7,0.9,1,2,0,0,-37,MD3,-5,10,-5,5.3,MD,0.1,1.0,6.0,157.543,22.0,11.0,11.0,21.0,15.0,14.732,172.275,172.276,175.307,1.0,1.0,1.0,176.002,0.694347,18.7585,1.2297,0.268089,1.00565,2.50344,176.512,179.024
8,0.5,0.4,1,0.6,50,30,RR8,-15,14,24,22,RR,0.5,1.0,7.0,179.024,22.0,11.0,11.0,21.0,16.0,15.8815,194.906,194.906,197.938,0.0,2.0,1.0,198.978,1.03957,20.2534,1.8808,0.118582,0.660431,2.65981,199.489,202.154
9,0.9,1,2,0,0,-10,MD8,3,5,3,3.5,MD,0.1,1.0,8.0,202.155,24.0,12.0,12.0,23.0,17.0,16.5145,218.669,218.67,221.702,0.0,2.0,0.0,222.066,0.363766,20.211,1.1477,0.485551,1.33623,2.96948,222.576,225.552
10,0.3,1,2,0,0,-4,MD11,5,27,5,5.3,MD,0.7,1.0,9.0,225.552,22.0,11.0,11.0,21.0,16.0,15.598,241.15,241.151,244.183,0.0,2.0,0.0,244.666,0.483059,19.4135,5.0846,0.402099,1.21694,6.70364,245.176,251.882
