TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.9,1,2,0,0,-37,MD3,-5,10,-5,5.3,MD,0.1,1.0,0.0,0.0326199,6.0745,6.04188,6.07485,9.10713,0.0,1.0,1.0,9.84786,0.740736,10.1152,2.3911,0.959264,3.35036,10.1694,13.5237
2,0.5,0.3,1,0.7,35,30,RR5,-10,10,21.5,20,RR,0.5,1.0,1.0,13.5531,19.5893,6.03627,19.5896,22.6222,1.0,1.0,0.0,23.1199,0.497731,9.86687,3.4263,1.20227,4.62857,23.4368,28.0717
3,0.6,1,2,0,0,-12,MD12,12,30,12,13.2,MD,0.4,1.0,2.0,28.0982,34.1378,6.03954,34.138,37.1706,0.0,2.0,0.0,37.4959,0.325354,9.6977,1.1231,1.37465,2.49775,37.8108,40.3206
4,0.3,1,2,0,0,-4,MD11,5,27,5,5.3,MD,0.7,1.0,3.0,40.3483,46.403,6.0547,46.4032,49.436,0.0,2.0,0.0,49.8239,0.387902,9.77559,4.7413,1.3121,6.0534,50.1409,56.2019
5,0.2,1,2,0,0,0,SD3,-7,-34,-7,-6.8,SD,0.8,1.0,4.0,56.226,62.2847,6.05867,62.2849,65.3175,0.0,1.0,1.0,65.5919,0.27439,9.66585,2.5049,1.42561,3.93051,65.9072,69.8508
6,0.9,1,2,0,0,-10,MD8,3,5,3,3.5,MD,0.1,1.0,5.0,69.8745,75.9163,6.04176,75.9165,78.9491,1.0,2.0,0.0,79.4399,0.490814,9.86539,3.9403,1.20919,5.14949,79.7552,84.9156
7,0.8,1,2,0,0,0,SD7,3,4,3,3.2,SD,0.2,1.0,6.0,84.9392,90.9812,6.04201,90.9816,94.0142,0.0,2.0,0.0,94.3758,0.361672,9.73663,1.7448,1.33833,3.08313,94.69,97.7808
8,0.4,0.4,1,0.6,17,12,RR2,-5,5,8.2,9.2,RR,0.6,1.0,7.0,97.8097,103.863,6.05299,103.863,106.896,0.0,1.0,0.0,107.568,0.672087,10.0581,1.1622,1.02791,2.19011,107.886,110.079
9,0.25,0.25,1,0.75,10,6,RR1,-8,2,5.5,5,RR,0.75,1.0,8.0,110.11,116.161,6.05191,116.162,119.194,0.0,1.0,0.0,120.024,0.829396,10.2142,1.1584,0.870604,2.029,120.341,122.378
10,0.4,1,2,0,0,0,SD2,-2,-4,-2,-1.6,SD,0.6,1.0,9.0,122.404,128.46,6.05557,128.46,131.493,0.0,1.0,1.0,131.896,0.402905,9.79172,1.1239,1.2971,2.42099,132.21,134.643
11,0.8,0.3,1,0.7,40,33,RR12,-25,18,20.5,21,RR,0.2,1.0,10.0,134.673,140.708,6.03539,140.709,143.741,0.0,1.0,0.0,143.984,0.242326,9.61077,1.2493,1.45767,2.70697,144.302,147.025
12,0.8,0.1,1,0.9,35,40,RR7,-20,24,29.5,27.2,RR,0.2,1.0,11.0,147.057,153.107,6.05021,153.107,156.14,0.0,1.0,0.0,156.48,0.339455,9.72265,1.2245,1.36055,2.58505,156.799,159.39
13,0.1,1,2,0,0,0,SD1,-3,-32,-3,-3.2,SD,0.9,1.0,12.0,159.419,165.456,6.03651,165.456,168.489,0.0,1.0,1.0,168.829,0.340372,9.70974,1.1342,1.35963,2.49383,169.144,171.638
14,0.8,1,2,0,0,0,SD9,13,16,13,12.8,SD,0.2,1.0,13.0,171.662,177.721,6.05911,177.721,180.754,0.0,2.0,0.0,181.384,0.629789,10.0218,3.1912,1.07021,4.26141,181.699,185.97
15,0.5,0.4,1,0.6,50,30,RR8,-15,14,24,22,RR,0.5,1.0,14.0,186.002,192.052,6.05005,192.053,195.086,1.0,1.0,0.0,195.528,0.441914,9.82517,1.1057,1.25809,2.36379,195.847,198.219
16,0.8,1,2,0,0,0,SD6,12,14,12,11.2,SD,0.2,1.0,15.0,198.242,204.301,6.0591,204.302,207.334,1.0,2.0,0.0,207.616,0.281632,9.67353,1.3975,1.41837,2.81587,207.931,210.751
17,0.8,1,2,0,0,-9,MD9,5,8,5,4.6,MD,0.2,1.0,16.0,210.779,216.816,6.03715,216.817,219.849,0.0,2.0,0.0,220.368,0.518195,9.88828,3.6229,1.18181,4.80471,220.684,225.499
18,0.7,0.1,1,0.9,30,38,RR11,-10,22,26,26.8,RR,0.3,1.0,17.0,225.53,231.564,6.03478,231.565,234.598,1.0,1.0,0.0,235.248,0.6501,10.0179,1.1188,1.0499,2.1687,235.565,237.748
