TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.4,0.9,1,0.1,-2,2,RR3,5,8,4.3,4.4,RR,0.6,1.0,0.0,57.8387,63.8811,6.04243,63.8814,66.9142,0.0,NA,NA,NA,NA,2.0,4.7413,NA,4.7413,68.9267,73.6805
2,0.25,0.6,1,0.4,-2,4,RR1,10,10,5.2,5.5,RR,0.75,1.0,1.0,73.7104,79.7462,6.03582,79.7465,82.7791,0.0,2,1,83.777496648,0.998398680589,10.3671,1.1749,0.701601319411,1.8765,84.0966,85.979
3,0.3,1,2,0,0,-2,MD2,2,9,2,1.3,MD,0.7,1.0,2.0,86.0043,92.0446,6.0403,92.0448,95.0778,1.0,2,0,96.5935344605,1.51576795557,10.8892,2.557,0.18423204443,2.74123,96.9081,99.6603
4,0.2,1,2,0,0,0,SD4,-2,-6,-2,-1.2,SD,0.8,1.0,3.0,99.6856,105.726,6.04055,105.726,108.76,1.0,1,1,109.457511797,0.697970239911,10.0719,1.0587,1.00202976009,2.06073,109.773,111.842
5,0.4,1,2,0,0,0,SD2,3,8,3,3.2,SD,0.6,1.0,4.0,111.865,117.925,6.0601,117.925,120.958,1.0,1,1,122.377357849,1.41923229548,10.8126,1.3975,0.280767704523,1.67827,122.693,124.375
6,0.7,1,2,0,0,-8,MD4,10,17,10,9.5,MD,0.3,1.0,5.0,124.401,130.457,6.05539,130.457,133.49,1.0,NA,NA,NA,NA,2.0,1.233,NA,1.233,135.504,136.74
