Trial,Resp,LR,Outcome,RT,respOnset
1,2,1,+8,2.2391965688439086,178.78374220908154
1,1,1,+3,3.6829145901137963,182.46665679919533
1,2,1,+8,1.932797445799224,184.39945424499456
1,2,1,0,6.7494748797034845,191.14892912469804
2,2,1,+10,1.082655796315521,201.86464640893973
2,1,1,-2,1.1660580696770921,203.03070447861683
2,1,1,+10,2.2835539851803333,205.31425846379716
2,2,1,+4,0.7498770030215383,206.0641354668187
2,1,1,+10,1.4824400468496606,207.54657551366836
2,2,1,+10,0.8335734116844833,208.38014892535284
2,1,1,+10,1.2002630982315168,209.58041202358436
2,2,1,+4,0.7329772495431826,210.31338927312754
2,1,1,+10,1.24988851940725,211.5632777925348
2,2,1,+10,0.8997232711408287,212.46300106367562
2,1,1,+10,0.6836580462986603,213.14665910997428
3,2,1,+20,0.9659410951426253,223.02864477632102
3,1,1,+18,0.7833472597412765,223.8119920360623
3,2,1,+20,1.0499675092287362,224.86195954529103
3,1,1,+18,0.799787119962275,225.6617466652533
3,2,1,+20,1.0168574644485489,226.67860412970185
3,1,1,+18,0.5665057292208076,227.24510985892266
3,2,1,+20,12.098497568978928,239.3436074279016
4,2,0,+2,0.8990602395497262,248.40877293469384
4,1,0,-2,1.0002805424155667,249.4090534771094
4,2,0,+2,0.7996345774736255,250.20868805458304
4,1,0,+9,0.6000549002783373,250.80874295486137
4,2,0,+2,1.6996893644100055,252.50843231927138
4,1,0,-2,0.6498566514346749,253.15828897070605
4,2,0,+2,0.9500887503381819,254.10837772104423
4,1,0,-2,0.6833374805282801,254.79171520157252
4,2,0,+2,0.916535803466104,255.70825100503862
4,1,0,-2,0.46668776078149676,256.1749387658201
4,2,0,+2,1.382793877623044,257.55773264344316
4,1,0,-2,0.3667803058633581,257.9245129493065
5,2,1,+2,0.9159928425215185,271.0396327499766
5,1,1,+5,0.4335018224082887,271.4731345723849
5,2,1,+2,0.9163285117829219,272.3894630841678
5,1,1,+5,0.7333586059976369,273.12282169016544
5,2,1,+8,0.8829216887243092,274.00574337888975
5,1,1,-2,0.5833998189773411,274.5891431978671
5,2,1,+8,1.3828603317961097,275.9720035296632
5,1,1,+5,0.45054732193239033,276.4225508515956
5,2,1,+2,0.7827744699316099,277.2053253215272
5,1,1,+5,0.4999435517238453,277.70526887325104
5,2,1,+8,0.6171589248115197,278.32242779806256
5,1,1,+5,0.5160602029645815,278.83848800102714
5,2,1,+8,0.6335980299627408,279.4720860309899
5,1,1,+5,0.6829753805650398,280.1550614115549
5,2,1,+2,0.5332559796515852,280.6883173912065
5,1,1,+5,0.9334321587812155,281.6217495499877
5,2,1,+2,1.0665886081987992,282.6883381581865
5,1,1,+5,0.43347048317082226,283.12180864135735
6,2,0,-3,0.7825294202193618,295.70325938926544
6,1,0,-5,0.9834789598826319,296.6867383491481
6,2,0,-3,1.4500122901517898,298.13675063929986
6,1,0,+25,0.7165222861804068,298.85327292548027
6,2,0,-3,0.9163311547599733,299.76960408024024
6,1,0,-5,0.7164361977484077,300.48604027798865
6,2,0,-3,0.9331523715518415,301.4191926495405
6,1,0,-5,0.7669485558290035,302.1861412053695
6,2,0,-3,0.7339918087236583,302.92013301409315
6,1,0,-5,0.6491082867141813,303.56924130080733
6,2,0,-3,0.8999713415978476,304.4692126424052
6,1,0,-5,0.483509355224669,304.95272199762985
6,2,0,-3,0.6664947415702045,305.61921673920006
6,1,0,-5,0.6332627383526415,306.2524794775527
6,2,0,-3,2.1494803924579173,308.4019598700106
6,1,0,-5,0.4834006119053811,308.885360481916
6,2,0,-3,1.2829430596902966,310.1683035416063
6,1,0,-5,1.1998968449188396,311.36820038652513
