TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.3,1,2,0,0,-2,MD2,2,9,2,1.3,MD,0.7,1.0,0.0,51.9269,57.9392,6.01231,57.9397,60.9442,1.0,NA,NA,NA,NA,2.0,1.0587,NA,1.0587,62.9569,64.0197
2,0.8,1,2,0,0,0,SD1,18,20,18,16,SD,0.2,1.0,1.0,64.0656,70.0811,6.01545,70.0815,73.0879,1.0,NA,NA,NA,NA,2.0,4.7413,NA,4.7413,75.1023,79.8446
3,0.8,0.5,1,0.5,-4,2,RR2,25,12,10.5,10,RR,0.2,1.0,2.0,79.8944,85.9044,6.00995,85.9048,88.9099,1.0,NA,NA,NA,NA,2.0,3.9403,NA,3.9403,90.9253,94.8685
4,0.6,1,2,0,0,0,SD3,-7,-12,-7,-7.2,SD,0.4,1.0,3.0,94.9122,100.926,6.01421,100.927,103.935,0.0,1,1,104.913490665,0.978483380983,10.3013,2.134,0.721516619017,2.85552,105.227,108.084
5,0.5,1,2,0,0,-15,MD3,9,32,9,8.5,MD,0.5,1.0,4.0,108.126,114.141,6.01431,114.141,117.148,1.0,1,1,117.640920078,0.493399094616,9.81473,1.233,1.20660090538,2.4396,117.956,120.398
6,0.4,1,2,0,0,0,SD2,3,8,3,3.2,SD,0.6,1.0,5.0,120.436,126.45,6.01352,126.45,129.454,1.0,1,1,130.000426376,0.546399777581,9.86401,2.557,1.15360022242,3.7106,130.313,134.026
