TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.75,0.75,1,0.25,30,10,RR3,-5,2,3.75,4,RR,0.25,1.0,0.0,0.0426706,6.05492,6.01225,6.05537,9.0586,1.0,1.0,0.0,10.6395378113,1.58093559742,10.8969,1.1604,0.119064345956,1.27946,10.9561,12.2376
2,0.6,1,2,0,0,-12,MD12,12,30,12,13.2,MD,0.4,1.0,1.0,12.2817,18.2853,6.00358,18.2857,21.2902,0.0,2.0,0.0,22.215051651,0.924847960472,10.2333,1.783,0.775152027607,2.55815,22.53,25.0914
3,0.2,1,2,0,0,0,SD12,6,29,6,5.8,SD,0.8,1.0,2.0,25.1332,31.1385,6.00532,31.1388,34.1452,0.0,2.0,0.0,34.4385414124,0.293385595083,9.60537,1.5139,1.4066144228,2.92051,34.752,37.6752
4,0.4,0.4,1,0.6,17,12,RR2,-5,5,8.2,9.2,RR,0.6,1.0,3.0,37.7173,43.7308,6.01346,43.7311,46.7361,1.0,1.0,0.0,47.1979560852,0.461840391159,9.78066,1.61,1.23815965652,2.84816,47.5122,50.3625
5,0.1,1,2,0,0,-5,MD5,-4,25,-4,-2,MD,0.9,1.0,4.0,50.4036,56.4148,6.01125,56.4151,59.4217,0.0,2.0,0.0,59.7094116211,0.287707418203,9.60585,1.5147,1.41229259968,2.92699,60.0224,62.9516
6,0.8,0.1,1,0.9,35,40,RR7,-20,24,29.5,27.2,RR,0.2,1.0,5.0,62.9972,69.0007,6.00352,69.0011,72.0102,0.0,2.0,1.0,72.6848754883,0.674625575542,9.98772,2.2412,1.02537441254,3.26657,73.0037,76.273
7,0.4,1,2,0,0,-20,MD4,-4,15,-4,-6,MD,0.6,1.0,6.0,76.313,82.3216,6.00866,82.322,85.331,0.0,NA,NA,NA,NA,2.0,2.1542,NA,2.1542,87.3453,89.5028
8,0.9,1,2,0,0,-30,MD2,-1,2,-1,-1.2,MD,0.1,1.0,7.0,89.5402,95.5513,6.01112,95.5517,98.5587,0.0,2,0,98.9477780528,0.389069025114,9.70758,1.2245,1.31093097489,2.53543,99.2627,101.8
9,0.9,1,2,0,0,-8,MD7,4,6,4,4.6,MD,0.1,1.0,8.0,101.843,107.852,6.00875,107.852,110.86,0.0,2,0,111.283226889,0.423288927122,9.74045,1.8199,1.27671107288,3.09661,111.597,114.696
10,0.6,1,2,0,0,-22,MD1,-6,4,-6,-6.4,MD,0.4,1.0,9.0,114.74,120.749,6.0097,120.75,123.753,0.0,2,0,125.218650287,1.46547812014,10.779,1.6301,0.234521879861,1.86462,125.532,127.4
11,0.8,0.3,1,0.7,40,33,RR12,-25,18,20.5,21,RR,0.2,1.0,10.0,127.449,133.462,6.01316,133.462,136.467,0.0,1,0,137.498113494,1.0314116017,10.3493,1.1412,0.668588398304,1.80979,137.815,139.626
12,0.4,1,2,0,0,0,SD2,-2,-4,-2,-1.6,SD,0.6,1.0,11.0,139.667,145.681,6.01453,145.681,148.686,0.0,1,1,149.089595667,0.404068396892,9.72299,3.1124,1.29593160311,4.40833,149.401,153.813
13,0.2,1,2,0,0,0,SD3,-7,-34,-7,-6.8,SD,0.8,1.0,12.0,153.853,159.864,6.01073,159.864,162.869,0.0,2,0,162.961045795,0.0924300910556,9.40827,1.0825,1.60756990894,2.69007,163.275,165.968
14,0.8,1,2,0,0,0,SD6,12,14,12,11.2,SD,0.2,1.0,13.0,166.008,172.016,6.00796,172.016,175.024,1.0,2,0,175.624483279,0.600392229098,9.91632,2.5659,1.0996077709,3.66551,175.937,179.609
15,0.8,1,2,0,0,0,SD9,13,16,13,12.8,SD,0.2,1.0,14.0,179.646,185.657,6.01123,185.658,188.663,0.0,1,1,189.327863005,0.66446439526,9.98173,1.0075,1.03553560474,2.04304,189.642,191.69
16,0.8,1,2,0,0,0,SD4,-3,-4,-3,-3.2,SD,0.2,1.0,15.0,191.727,197.734,6.00626,197.734,200.74,1.0,2,0,201.535345399,0.794958618761,10.108,4.3408,0.905041381239,5.24584,201.848,207.097
17,0.9,1,2,0,0,-37,MD3,-5,10,-5,5.3,MD,0.1,1.0,16.0,207.14,213.148,6.00791,213.148,216.154,1.0,2,0,217.486652021,1.33264955523,10.6467,1.4355,0.367350444768,1.80285,217.8,219.605
18,0.1,1,2,0,0,-1,MD10,2,42,2,3.3,MD,0.9,1.0,17.0,219.645,225.655,6.01005,225.655,228.662,1.0,1,1,229.270114646,0.608459484007,9.92544,1.2203,1.09154051599,2.31184,229.583,231.897
