TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.8,1,2,0,0,0,SD7,3,4,3,3.2,SD,0.2,1.0,0.0,0.0400698,6.05084,6.01077,6.05131,9.06024,1.0,2.0,0.0,9.38362,0.323375,9.64355,1.1342,1.37663,2.51083,9.69701,12.2112
2,0.6,1,2,0,0,0,SD8,7,12,7,7.2,SD,0.4,1.0,1.0,12.2503,18.2609,6.01054,18.2612,21.2677,0.0,1.0,1.0,21.591,0.323364,9.64071,2.3911,1.37664,3.76774,21.9039,25.6755
3,0.1,1,2,0,0,0,SD1,-3,-32,-3,-3.2,SD,0.9,1.0,2.0,25.7115,31.7174,6.00591,31.7177,34.7257,0.0,2.0,0.0,35.1425,0.416749,9.731,1.1057,1.28325,2.38895,35.4552,37.8462
4,0.6,0.5,1,0.5,50,25,RR6,-15,12,17.5,17.2,RR,0.4,1.0,3.0,37.8968,43.9056,6.00877,43.9059,46.9124,1.0,1.0,0.0,48.8219,1.9095,11.2251,1.1584,-0.209503,0.948897,49.1415,50.0942
5,0.7,0.1,1,0.9,30,38,RR11,-10,22,26,26.8,RR,0.3,1.0,4.0,50.1512,56.1623,6.01105,56.1626,59.1666,0.0,1.0,0.0,59.6054,0.43881,9.75423,3.6229,1.26119,4.88409,59.9235,64.8116
6,0.9,0.7,1,0.3,25,15,RR10,-3,5,5.4,6,RR,0.1,1.0,5.0,64.8586,70.8694,6.01077,70.8697,73.8753,0.0,2.0,1.0,75.6847,1.80939,11.1261,1.2493,-0.109386,1.13991,76.0012,77.145
7,0.25,0.25,1,0.75,10,6,RR1,-8,2,5.5,5,RR,0.75,1.0,6.0,77.1906,83.202,6.01142,83.2023,86.2074,0.0,1.0,0.0,87.4122,1.20483,10.5217,4.7413,0.495172,5.23647,87.7262,92.9659
8,0.9,1,2,0,0,-10,MD8,3,5,3,3.5,MD,0.1,1.0,7.0,93.0109,99.0226,6.01171,99.0229,102.027,0.0,2.0,0.0,102.5,0.472372,9.78873,2.5049,1.22763,3.73253,102.823,106.557
9,0.8,1,2,0,0,-9,MD9,5,8,5,4.6,MD,0.2,1.0,8.0,106.6,112.608,6.00797,112.609,115.613,0.0,2.0,0.0,116.131,0.517739,9.83075,1.7448,1.18226,2.92706,116.444,119.373
10,0.5,0.3,1,0.7,35,30,RR5,-10,10,21.5,20,RR,0.5,1.0,9.0,119.416,125.43,6.01383,125.43,128.438,0.0,1.0,0.0,129.298,0.860038,10.1823,1.1188,0.839962,1.95876,129.617,131.578
11,0.8,0.6,1,0.4,18,10,RR9,-4,2,4.8,3.6,RR,0.2,1.0,10.0,131.62,137.63,6.01028,137.63,140.638,0.0,2.0,1.0,141.17,0.532063,9.84996,3.4263,1.16794,4.59424,141.484,146.083
12,0.5,0.4,1,0.6,50,30,RR8,-15,14,24,22,RR,0.5,1.0,11.0,146.129,152.14,6.01077,152.14,155.149,0.0,1.0,0.0,156.569,1.41985,10.7403,3.9403,0.280145,4.22045,156.887,161.11
13,0.1,1,2,0,0,0,SD10,3,32,3,3.2,SD,0.9,1.0,12.0,161.154,167.166,6.01257,167.166,170.17,0.0,2.0,0.0,171.105,0.934453,10.2511,1.1239,0.765547,1.88945,171.418,173.308
14,0.4,1,2,0,0,0,SD11,8,22,8,8.8,SD,0.6,1.0,13.0,173.346,179.361,6.01549,179.361,182.369,1.0,1.0,1.0,183.24,0.870834,10.1945,1.2245,0.829166,2.05367,183.553,185.61
15,0.7,1,2,0,0,0,SD5,-8,-10,-8,-7,SD,0.3,1.0,14.0,185.646,191.653,6.00639,191.653,194.66,0.0,2.0,0.0,196.128,1.46811,10.7811,1.1622,0.231893,1.39409,196.441,197.837
16,0.3,1,2,0,0,-4,MD11,5,27,5,5.3,MD,0.7,1.0,15.0,197.88,203.891,6.01003,203.891,206.899,1.0,1.0,1.0,207.375,0.476526,9.79463,3.1912,1.22347,4.41467,207.69,212.107
17,0.3,0.5,1,0.5,30,15,RR4,-8,5,11,12,RR,0.7,1.0,16.0,212.155,218.165,6.01043,218.165,221.171,1.0,1.0,0.0,222.03,0.859174,10.1758,1.3975,0.840826,2.23833,222.346,224.588
18,0.2,1,2,0,0,-7,MD6,-2,24,-2,-0.8,MD,0.8,1.0,17.0,224.642,230.654,6.01199,230.654,233.658,1.0,1.0,1.0,233.83,0.171964,9.48781,1.1231,1.52804,2.65114,234.143,236.797
