TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.8,1,2,0,0,0,SD9,13,16,13,12.8,SD,0.2,1.0,0.0,0.0692351,6.13388,6.06465,6.1342,9.1667,0.0,1.0,1.0,9.71194,0.54524,9.94271,2.1542,1.15476,3.30896,10.0225,13.3336
2,0.1,1,2,0,0,-1,MD10,2,42,2,3.3,MD,0.9,1.0,1.0,13.4038,19.4658,6.06194,19.466,22.4987,1.0,2.0,0.0,22.7919,0.29323,9.6881,1.0825,1.40677,2.48927,23.1134,25.6153
3,0.4,1,2,0,0,0,SD11,8,22,8,8.8,SD,0.6,1.0,2.0,25.6858,31.7477,6.06185,31.7479,34.7806,0.0,2.0,0.0,35.256,0.475355,9.87018,1.61,1.22465,2.83465,35.5767,38.4137
4,0.1,1,2,0,0,0,SD10,3,32,3,3.2,SD,0.9,1.0,3.0,38.4797,44.5128,6.0331,44.513,47.5458,0.0,2.0,0.0,47.856,0.310152,9.67632,1.4355,1.38985,2.82535,48.1669,50.9958
5,0.4,0.4,1,0.6,17,12,RR2,-5,5,8.2,9.2,RR,0.6,1.0,4.0,51.0525,57.1113,6.05881,57.1115,60.1441,1.0,1.0,0.0,60.568,0.42387,9.81553,1.5139,1.27613,2.79003,60.8846,63.6775
6,0.9,1,2,0,0,-37,MD3,-5,10,-5,5.3,MD,0.1,1.0,5.0,63.7463,69.8098,6.06351,69.8101,72.8426,1.0,2.0,0.0,73.544,0.701377,10.0977,1.5147,0.998623,2.51332,73.8688,76.3927
7,0.4,1,2,0,0,0,SD2,-2,-4,-2,-1.6,SD,0.6,1.0,6.0,76.4567,82.4917,6.03498,82.4919,85.5248,0.0,1.0,1.0,85.8479,0.323112,9.69125,1.0075,1.37689,2.38439,86.1583,88.5574
8,0.6,1,2,0,0,-12,MD12,12,30,12,13.2,MD,0.4,1.0,7.0,88.6263,94.6902,6.06392,94.6905,97.7234,1.0,2.0,0.0,98.264,0.540645,9.93774,2.2412,1.15935,3.40055,98.5841,101.99
9,0.1,1,2,0,0,-5,MD5,-4,25,-4,-2,MD,0.9,1.0,8.0,102.057,108.105,6.04818,108.106,111.138,1.0,1.0,1.0,111.512,0.373794,9.75462,1.2203,1.32621,2.54651,111.831,114.388
10,0.8,0.3,1,0.7,40,33,RR12,-25,18,20.5,21,RR,0.2,1.0,9.0,114.463,120.521,6.05812,120.521,123.553,0.0,2.0,1.0,124.096,0.54263,9.93353,1.2245,1.15737,2.38187,124.425,126.82
11,0.3,0.5,1,0.5,30,15,RR4,-8,5,11,12,RR,0.7,1.0,10.0,126.884,132.936,6.05208,132.936,135.969,0.0,1.0,0.0,136.92,0.951239,10.3363,1.1604,0.748761,1.90916,137.249,139.169
12,0.9,0.7,1,0.3,25,15,RR10,-3,5,5.4,6,RR,0.1,1.0,11.0,139.237,145.284,6.04709,145.284,148.317,0.0,1.0,0.0,148.592,0.274535,9.65485,4.3408,1.42547,5.76627,148.914,154.684
13,0.8,1,2,0,0,0,SD4,-3,-4,-3,-3.2,SD,0.2,1.0,12.0,154.75,160.816,6.06553,160.816,163.849,0.0,2.0,0.0,164.233,0.384292,9.78261,1.6301,1.31571,2.94581,164.542,167.499
14,0.3,1,2,0,0,-4,MD11,5,27,5,5.3,MD,0.7,1.0,13.0,167.613,173.665,6.05151,173.665,176.697,0.0,2.0,0.0,177.032,0.334426,9.71871,1.1412,1.36557,2.50677,177.352,179.864
15,0.5,0.4,1,0.6,50,30,RR8,-15,14,24,22,RR,0.5,1.0,14.0,179.951,186.013,6.06228,186.013,189.046,0.0,1.0,0.0,189.416,0.369607,9.76515,1.8199,1.33039,3.15029,189.749,192.913
16,0.6,1,2,0,0,0,SD8,7,12,7,7.2,SD,0.4,1.0,15.0,192.982,199.045,6.06254,199.045,202.078,0.0,1.0,1.0,202.624,0.546063,9.94164,1.783,1.15394,2.93694,202.934,205.877
17,0.6,0.5,1,0.5,50,25,RR6,-15,12,17.5,17.2,RR,0.4,1.0,16.0,205.941,211.976,6.03586,211.977,215.01,1.0,1.0,0.0,215.36,0.349957,9.71933,3.1124,1.35004,4.46244,215.68,220.143
18,0.4,1,2,0,0,-20,MD4,-4,15,-4,-6,MD,0.6,1.0,17.0,220.217,226.258,6.04124,226.258,229.275,0.0,1.0,1.0,230.64,1.36506,10.7231,2.5659,0.334939,2.90084,230.965,233.874
