TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.8,0.6,1,0.4,18,10,RR9,-4,2,4.8,3.6,RR,0.2,1.0,0.0,0.073282,6.11203,6.03874,6.11235,9.14501,0.0,2.0,1.0,10.096075058,0.951068162918,10.3228,4.7413,0.748931825161,5.49023,10.4138,15.9114
2,0.8,0.1,1,0.9,35,40,RR7,-20,24,29.5,27.2,RR,0.2,1.0,1.0,15.9853,22.0268,6.04157,22.0271,25.0599,1.0,1.0,0.0,25.4079551697,0.348078876734,9.7227,1.1239,1.35192108154,2.47582,25.7341,28.2264
3,0.2,1,2,0,0,0,SD3,-7,-34,-7,-6.8,SD,0.8,1.0,2.0,28.2971,34.3422,6.04509,34.3424,37.3752,0.0,2.0,0.0,37.6400947571,0.264892548323,9.64302,1.1584,1.43510746956,2.59351,37.9627,40.5585
4,0.8,1,2,0,0,-9,MD9,5,8,5,4.6,MD,0.2,1.0,3.0,40.6268,46.6906,6.06383,46.6908,49.7237,0.0,1.0,1.0,50.3839302063,0.660278856754,10.0572,1.3975,1.03972113132,2.43722,50.7101,53.1569
5,0.9,1,2,0,0,-10,MD8,3,5,3,3.5,MD,0.1,1.0,4.0,53.2217,59.2725,6.05081,59.2727,62.3056,1.0,1.0,1.0,62.6959266663,0.390287101269,9.77426,1.1057,1.30971288681,2.41541,63.0201,65.4386
6,0.7,1,2,0,0,0,SD5,-8,-10,-8,-7,SD,0.3,1.0,5.0,65.5026,71.5377,6.03511,71.538,74.5708,1.0,2.0,0.0,74.991859436,0.421067118645,9.78922,3.6229,1.27893292904,4.90183,75.3116,80.2204
7,0.75,0.75,1,0.25,30,10,RR3,-5,2,3.75,4,RR,0.25,1.0,6.0,80.3059,86.3526,6.0467,86.3529,89.3858,0.0,2.0,1.0,89.9038467407,0.518054783344,9.89791,1.1622,1.18194520473,2.34415,90.2253,92.5856
8,0.6,1,2,0,0,-22,MD1,-6,4,-6,-6.4,MD,0.4,1.0,7.0,92.6572,98.7179,6.06069,98.7182,101.751,1.0,2.0,0.0,102.071884155,0.320978403091,9.71471,1.2493,1.37902164459,2.62832,102.391,105.034
9,0.2,1,2,0,0,0,SD12,6,29,6,5.8,SD,0.8,1.0,8.0,105.1,111.15,6.04972,111.15,114.183,1.0,1.0,1.0,114.495986938,0.313221752644,9.69587,1.1231,1.38677823544,2.50988,114.809,117.332
10,0.1,1,2,0,0,0,SD1,-3,-32,-3,-3.2,SD,0.9,1.0,9.0,117.395,123.448,6.05342,123.449,126.481,0.0,2.0,0.0,126.87991333,0.398510456085,9.78497,2.5049,1.3014895916,3.80639,127.197,131.014
11,0.2,1,2,0,0,-7,MD6,-2,24,-2,-0.8,MD,0.8,1.0,10.0,131.076,137.13,6.05338,137.13,140.146,0.0,2.0,0.0,140.495834351,0.349403053522,9.71952,1.1342,1.35059690475,2.4848,140.806,143.296
12,0.25,0.25,1,0.75,10,6,RR1,-8,2,5.5,5,RR,0.75,1.0,11.0,143.349,149.395,6.04608,149.395,152.411,0.0,1.0,0.0,152.735855103,0.32435849309,9.68707,3.1912,1.37564146519,4.56684,153.053,157.628
13,0.5,0.3,1,0.7,35,30,RR5,-10,10,21.5,20,RR,0.5,1.0,12.0,157.691,163.727,6.03533,163.727,166.76,0.0,1.0,0.0,167.15977478,0.399744004011,9.76833,1.1188,1.30025601387,2.41906,167.526,169.96
14,0.7,0.1,1,0.9,30,38,RR11,-10,22,26,26.8,RR,0.3,1.0,13.0,170.029,176.092,6.06338,176.092,179.125,0.0,1.0,0.0,179.647842407,0.522603094578,9.91898,3.4263,1.1773968935,4.6037,179.962,184.575
15,0.9,1,2,0,0,-8,MD7,4,6,4,4.6,MD,0.1,1.0,14.0,184.645,190.707,6.06134,190.707,193.74,0.0,2.0,0.0,194.071792603,0.33145815134,9.72635,1.7448,1.36854183674,3.11334,194.383,197.507
16,0.8,1,2,0,0,0,SD6,12,14,12,11.2,SD,0.2,1.0,15.0,197.57,203.606,6.03538,203.606,206.639,0.0,2.0,0.0,207.151763916,0.513043522835,9.88144,2.3911,1.18695652485,3.57806,207.476,211.055
17,0.9,1,2,0,0,-30,MD2,-1,2,-1,-1.2,MD,0.1,1.0,16.0,211.122,217.171,6.04897,217.171,220.204,1.0,NA,NA,NA,NA,2.0,3.9403,NA,3.9403,222.217,226.17
18,0.8,1,2,0,0,0,SD7,3,4,3,3.2,SD,0.2,1.0,17.0,226.234,232.286,6.05212,232.286,235.319,0.0,2,0,235.591737023,0.272942939773,9.65811,1.2245,1.42705706023,2.65156,235.907,238.569
