TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,samplingCount_total,samplingCount_risky,samplingCount_safe,switchCount,samplingDur_assigned,samplingDur_total,samplingEndTime,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,sampling_pad,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.7,1,2,0,0,0,SD5,-8,-10,-8,-7,SD,0.3,1.0,0.0,8.47295,18.0,13.0,5.0,1.0,16.0,15.8011,24.2741,24.2748,27.3027,1.0,2.0,0.0,27.7608,0.458102,19.5878,1.3248,0.199019,1.2419,2.76572,28.2789,31.0531
2,0.6,0.5,1,0.5,50,25,RR6,-15,12,17.5,17.2,RR,0.4,1.0,1.0,31.0534,15.0,5.0,10.0,1.0,16.0,15.5831,46.6365,46.6371,49.6668,1.0,1.0,0.0,50.0407,0.37386,19.2873,5.4629,0.416953,1.32614,7.20599,50.5607,57.7828
3,0.4,1,2,0,0,-20,MD4,-4,15,-4,-6,MD,0.6,1.0,2.0,57.7831,21.0,10.0,11.0,1.0,15.0,14.6133,72.3964,72.3969,75.4139,1.0,2.0,0.0,75.8007,0.386812,18.3176,1.7267,0.386754,1.31319,3.42664,76.309,79.7469
4,0.8,1,2,0,0,0,SD7,3,4,3,3.2,SD,0.2,1.0,3.0,79.7472,26.0,16.0,10.0,3.0,17.0,16.9841,96.7313,96.7318,99.7611,0.0,1.0,1.0,100.025,0.263497,20.5774,1.2135,0.0159464,1.4365,2.66595,100.547,103.228
5,0.8,0.3,1,0.7,40,33,RR12,-25,18,20.5,21,RR,0.2,1.0,4.0,103.228,26.0,16.0,10.0,1.0,18.0,17.516,120.744,120.744,123.775,0.0,1.0,0.0,124.209,0.433806,21.2807,2.274,0.484032,1.26619,4.02423,124.726,128.758
6,0.4,0.4,1,0.6,17,12,RR2,-5,5,8.2,9.2,RR,0.6,1.0,5.0,128.758,19.0,11.0,8.0,1.0,16.0,16.0174,144.775,144.776,147.805,0.0,1.0,0.0,149.033,1.22713,20.5745,1.3679,-0.0172879,0.472867,1.82348,149.532,151.372
7,0.1,1,2,0,0,-1,MD10,2,42,2,3.3,MD,0.9,1.0,6.0,151.372,24.0,12.0,12.0,2.0,16.0,15.7923,167.165,167.165,170.186,0.0,1.0,1.0,170.729,0.542556,19.6563,1.5966,0.207746,1.15744,2.96179,171.248,174.219
8,0.6,1,2,0,0,-12,MD12,12,30,12,13.2,MD,0.4,1.0,7.0,174.22,18.0,10.0,8.0,1.0,15.0,14.6001,188.82,188.82,191.85,0.0,2.0,0.0,192.153,0.302149,18.2328,1.0587,0.399974,1.39785,2.85653,192.654,195.517
9,0.3,0.5,1,0.5,30,15,RR4,-8,5,11,12,RR,0.7,1.0,8.0,195.517,22.0,10.0,12.0,1.0,15.0,14.7377,210.255,210.255,213.281,1.0,1.0,0.0,213.673,0.391653,18.4556,1.8631,0.262392,1.30835,3.43384,214.181,217.631
10,0.9,1,2,0,0,-8,MD7,4,6,4,4.6,MD,0.1,1.0,9.0,217.631,23.0,10.0,13.0,2.0,15.0,14.5132,232.144,232.145,235.178,0.0,2.0,0.0,235.904,0.726009,18.5733,1.0098,0.486827,0.973991,2.47062,236.415,238.895
11,0.3,1,2,0,0,-4,MD11,5,27,5,5.3,MD,0.7,1.0,10.0,238.895,26.0,16.0,10.0,1.0,18.0,17.5141,256.41,256.41,259.442,1.0,2.0,0.0,259.745,0.302264,21.1493,1.048,0.485927,1.39774,2.93166,260.263,263.209
12,0.9,0.7,1,0.3,25,15,RR10,-3,5,5.4,6,RR,0.1,1.0,11.0,263.209,22.0,9.0,13.0,1.0,15.0,14.7834,277.993,277.993,281.023,0.0,1.0,0.0,281.408,0.385195,18.4991,2.2012,0.216703,1.3148,3.73271,281.919,285.656
13,0.9,1,2,0,0,-10,MD8,3,5,3,3.5,MD,0.1,1.0,12.0,285.657,28.0,12.0,16.0,1.0,19.0,18.6919,304.349,304.349,307.37,0.0,1.0,1.0,307.696,0.326385,22.3397,4.653,0.308201,1.37361,6.33482,308.213,314.553
14,0.1,1,2,0,0,0,SD1,-3,-32,-3,-3.2,SD,0.9,1.0,13.0,314.553,27.0,9.0,18.0,1.0,17.0,16.8128,331.366,331.366,334.384,1.0,1.0,1.0,334.864,0.480787,20.6113,5.4629,0.187302,1.21921,6.86942,335.386,342.266
15,0.8,0.1,1,0.9,35,40,RR7,-20,24,29.5,27.2,RR,0.2,1.0,14.0,342.267,27.0,10.0,17.0,1.0,18.0,17.826,360.093,360.094,363.113,1.0,2.0,1.0,363.416,0.302813,21.4495,1.4961,0.174035,1.39719,3.06732,363.942,367.014
16,0.2,1,2,0,0,-7,MD6,-2,24,-2,-0.8,MD,0.8,1.0,15.0,367.014,30.0,14.0,16.0,2.0,19.0,18.933,385.947,385.947,388.977,0.0,1.0,1.0,389.752,0.775,23.0385,1.233,0.067058,0.925,2.22506,390.266,392.494
17,0.8,1,2,0,0,-9,MD9,5,8,5,4.6,MD,0.2,1.0,16.0,392.494,24.0,15.0,9.0,1.0,17.0,16.5173,409.012,409.012,412.041,0.0,2.0,0.0,412.448,0.406947,20.2541,2.4102,0.482731,1.29305,4.18598,412.969,417.158
18,0.2,1,2,0,0,0,SD12,6,29,6,5.8,SD,0.8,1.0,17.0,417.158,23.0,9.0,14.0,2.0,15.0,14.8091,431.967,431.968,434.989,0.0,2.0,0.0,435.496,0.507744,18.6383,1.2377,0.190941,1.19226,2.6209,436.019,438.655
