TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.9,1,2,0,0,-30,MD2,-1,2,-1,-1.2,MD,0.1,1.0,0.0,0.0337055,6.09747,6.06376,6.09778,9.13052,0.0,2.0,0.0,9.79181957245,0.661298453808,10.0581,3.9403,1.03870153427,4.979,10.1152,15.0969
2,0.1,1,2,0,0,-5,MD5,-4,25,-4,-2,MD,0.9,1.0,1.0,15.126,21.179,6.05293,21.1792,24.2122,0.0,1.0,1.0,24.567899704,0.355724364519,9.74188,4.7413,1.34427559376,6.08558,24.8794,30.9783
3,0.4,1,2,0,0,0,SD11,8,22,8,8.8,SD,0.6,1.0,2.0,31.0083,37.0606,6.05232,37.0608,40.0936,1.0,2.0,0.0,40.3837814331,0.290167689323,9.67552,1.1239,1.40983235836,2.53373,40.702,43.2434
4,0.9,0.7,1,0.3,25,15,RR10,-3,5,5.4,6,RR,0.1,1.0,3.0,43.2776,49.3426,6.06501,49.3428,52.3755,0.0,1.0,0.0,52.8399391174,0.464392066002,9.86239,1.1622,1.23560798168,2.39781,53.155,55.5588
5,0.7,1,2,0,0,0,SD5,-8,-10,-8,-7,SD,0.3,1.0,4.0,55.593,61.6578,6.06476,61.658,64.6908,0.0,2.0,0.0,65.159866333,0.469077467918,9.86687,3.1912,1.23092257977,4.42212,65.4781,69.9072
6,0.5,0.3,1,0.7,35,30,RR5,-10,10,21.5,20,RR,0.5,1.0,5.0,69.9317,75.9894,6.05763,75.9896,79.0224,1.0,1.0,0.0,79.2957229614,0.273300796747,9.66399,1.7448,1.42669916153,3.1715,79.6164,82.7889
7,0.8,0.6,1,0.4,18,10,RR9,-4,2,4.8,3.6,RR,0.2,1.0,6.0,82.822,88.8879,6.06592,88.8881,91.9209,1.0,2.0,1.0,92.2717208862,0.350846409798,9.74975,1.1342,1.34915363789,2.48335,92.5977,95.0875
8,0.7,0.1,1,0.9,30,38,RR11,-10,22,26,26.8,RR,0.3,1.0,7.0,95.1176,101.17,6.05216,101.17,104.203,1.0,1.0,0.0,104.687660217,0.484811633825,9.87003,1.1584,1.21518838406,2.37359,105.004,107.386
9,0.1,1,2,0,0,0,SD10,3,32,3,3.2,SD,0.9,1.0,8.0,107.416,113.468,6.05188,113.469,116.501,0.0,2.0,0.0,116.951835632,0.45050162077,9.83541,1.2493,1.24949836731,2.4988,117.261,119.768
10,0.2,1,2,0,0,-7,MD6,-2,24,-2,-0.8,MD,0.8,1.0,9.0,119.799,125.85,6.05082,125.85,128.883,0.0,1.0,1.0,129.199676514,0.31681317091,9.70028,1.1231,1.38318681717,2.50629,129.51,132.033
11,0.4,0.4,1,0.6,17,12,RR2,-5,5,8.2,9.2,RR,0.6,1.0,10.0,132.062,138.115,6.05349,138.116,141.148,0.0,2.0,1.0,141.607650757,0.459210902452,9.84567,3.4263,1.24078905582,4.66709,141.931,146.615
12,0.5,0.4,1,0.6,50,30,RR8,-15,14,24,22,RR,0.5,1.0,11.0,146.645,152.68,6.03555,152.681,155.714,0.0,1.0,0.0,156.151626587,0.438083022833,9.80671,2.3911,1.26191699505,3.65302,156.476,160.13
13,0.9,1,2,0,0,-37,MD3,-5,10,-5,5.3,MD,0.1,1.0,12.0,160.163,166.212,6.04882,166.259,169.229,1.0,1.0,1.0,169.55960083,0.330912023783,9.69667,3.6229,1.36908793449,4.99199,169.876,174.878
14,0.8,1,2,0,0,-9,MD9,5,8,5,4.6,MD,0.2,1.0,13.0,174.907,180.961,6.05303,180.961,183.994,0.0,NA,NA,NA,NA,2.0,1.1057,NA,1.1057,186.007,187.127
15,0.1,1,2,0,0,-1,MD10,2,42,2,3.3,MD,0.9,1.0,14.0,187.153,193.209,6.05571,193.209,196.242,1.0,2,0,197.00771737,0.765803731279,10.1544,1.2245,0.934196268721,2.1587,197.322,199.492
16,0.8,0.3,1,0.7,40,33,RR12,-25,18,20.5,21,RR,0.2,1.0,15.0,199.523,205.574,6.05115,205.575,208.607,0.0,1,0,209.151579741,0.544216012349,9.92846,1.3975,1.15578398765,2.55328,209.479,212.041
17,0.3,0.5,1,0.5,30,15,RR4,-8,5,11,12,RR,0.7,1.0,16.0,212.072,218.123,6.05069,218.123,221.156,0.0,2,1,221.471535518,0.315702709602,9.69941,1.1188,1.3842972904,2.5031,221.787,224.306
18,0.2,1,2,0,0,0,SD3,-7,-34,-7,-6.8,SD,0.8,1.0,17.0,224.332,230.388,6.05578,230.388,233.421,0.0,1,1,233.887587075,0.46647405019,9.85522,2.5049,1.23352594981,3.73843,234.204,237.954
