TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.1,1,2,0,0,0,SD1,-3,-32,-3,-3.2,SD,0.9,1.0,0.0,0.0275566,6.09265,6.06509,6.09297,9.1257,0.0,1.0,1.0,9.46396923065,0.338272601366,9.73641,3.1124,1.36172735691,4.47413,9.77697,14.2588
2,0.6,1,2,0,0,0,SD8,7,12,7,7.2,SD,0.4,1.0,1.0,14.2831,20.341,6.05788,20.3412,23.374,0.0,NA,NA,NA,NA,2.0,2.1542,NA,2.1542,25.3871,27.5571
3,0.4,1,2,0,0,0,SD2,-2,-4,-2,-1.6,SD,0.6,1.0,2.0,27.5798,33.6398,6.05992,33.64,36.6721,1.0,2,0,37.0479651992,0.375906807021,9.76812,1.0825,1.32409319298,2.40659,37.3638,39.7724
4,0.6,0.5,1,0.5,50,25,RR6,-15,12,17.5,17.2,RR,0.4,1.0,3.0,39.8046,45.8546,6.04996,45.8548,48.8878,0.0,1,0,49.2080590053,0.320240473491,9.70343,1.0075,1.37975952651,2.38726,49.5219,51.9209
5,0.9,1,2,0,0,-10,MD8,3,5,3,3.5,MD,0.1,1.0,4.0,51.9472,57.9866,6.03941,57.9869,61.0197,0.0,2,0,61.5760052801,0.556337483111,9.92881,4.3408,1.14366251689,5.48446,61.8903,67.3857
6,0.8,0.1,1,0.9,35,40,RR7,-20,24,29.5,27.2,RR,0.2,1.0,5.0,67.4211,73.4848,6.06372,73.4851,76.5178,1.0,1,0,76.5759188142,0.058128159144,9.4548,1.8199,1.64187184086,3.46177,76.8906,80.3676
7,0.6,1,2,0,0,-22,MD1,-6,4,-6,-6.4,MD,0.4,1.0,6.0,80.396,86.4499,6.05394,86.4502,89.483,1.0,1,1,90.0638413316,0.580863232375,9.96784,1.1604,1.11913676762,2.27954,90.3847,92.6662
8,0.2,1,2,0,0,0,SD12,6,29,6,5.8,SD,0.8,1.0,7.0,92.6921,98.7485,6.05642,98.7488,101.782,1.0,1,1,102.111778967,0.330030761543,9.71966,1.61,1.36996923846,2.97997,102.428,105.415
9,0.25,0.25,1,0.75,10,6,RR1,-8,2,5.5,5,RR,0.75,1.0,8.0,105.45,111.497,6.0473,111.497,114.53,0.0,1,0,114.951866777,0.421873471932,9.80213,2.2412,1.27812652807,3.51933,115.27,118.796
10,0.4,1,2,0,0,-20,MD4,-4,15,-4,-6,MD,0.6,1.0,9.0,118.824,124.862,6.03791,124.862,127.895,0.0,2,0,128.183837964,0.288649058086,9.65969,1.2203,1.41135094191,2.63165,128.504,131.145
11,0.9,1,2,0,0,-8,MD7,4,6,4,4.6,MD,0.1,1.0,10.0,131.17,137.227,6.05753,137.227,140.26,0.0,2,0,140.519916434,0.259571952047,9.65028,1.1412,1.44042804795,2.58163,140.842,143.427
12,0.6,1,2,0,0,-12,MD12,12,30,12,13.2,MD,0.4,1.0,11.0,143.451,149.509,6.05808,149.509,152.542,0.0,1,1,152.815744055,0.273491461528,9.6646,1.783,1.42650853847,3.20951,153.135,156.359
13,0.8,1,2,0,0,0,SD6,12,14,12,11.2,SD,0.2,1.0,12.0,156.382,162.441,6.05862,162.441,165.474,1.0,2,0,165.759904412,0.28580814146,9.67749,1.5147,1.41419185854,2.92889,166.085,169.024
14,0.8,1,2,0,0,0,SD4,-3,-4,-3,-3.2,SD,0.2,1.0,13.0,169.09,175.14,6.04996,175.14,178.173,0.0,2,0,178.511740681,0.33893146948,9.72218,1.5139,1.36106853052,2.87497,178.831,181.723
15,0.8,1,2,0,0,0,SD7,3,4,3,3.2,SD,0.2,1.0,14.0,181.743,187.788,6.04464,187.788,190.821,1.0,1,1,191.391784827,0.57057604834,9.94831,2.5659,1.12942395166,3.69532,191.703,195.404
16,0.8,1,2,0,0,0,SD9,13,16,13,12.8,SD,0.2,1.0,15.0,195.429,201.486,6.05755,201.487,204.52,0.0,1,1,204.951715745,0.432003960013,9.82278,1.4355,1.26799603999,2.7035,205.264,207.969
17,0.75,0.75,1,0.25,30,10,RR3,-5,2,3.75,4,RR,0.25,1.0,16.0,208.002,214.019,6.01716,214.019,217.051,0.0,2,1,217.343702578,0.292260616785,9.64215,1.6301,1.40773938322,3.03784,217.667,220.718
18,0.3,1,2,0,0,-4,MD11,5,27,5,5.3,MD,0.7,1.0,17.0,220.751,226.817,6.06605,226.817,229.85,0.0,1,1,230.215680093,0.365816342528,9.7648,1.2245,1.33418365747,2.55868,230.54,233.1
