TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.9,1,2,0,0,-37,MD3,-5,10,-5,5.3,MD,0.1,1.0,0.0,0.154619,6.16816,6.01354,6.1686,9.17535,0.0,1.0,1.0,9.71156,0.536208,9.85694,1.1239,1.16379,2.28769,10.0284,12.319
2,0.1,1,2,0,0,-5,MD5,-4,25,-4,-2,MD,0.9,1.0,1.0,12.4359,18.4482,6.01227,18.4485,21.4548,0.0,2.0,0.0,21.807,0.352228,9.67115,1.1622,1.34777,2.50997,22.1227,24.6342
3,0.4,1,2,0,0,-20,MD4,-4,15,-4,-6,MD,0.6,1.0,2.0,24.7563,30.769,6.01264,30.7693,33.7743,0.0,2.0,0.0,34.1265,0.352227,9.67018,1.7448,1.34777,3.09257,34.4408,37.535
4,0.4,1,2,0,0,0,SD11,8,22,8,8.8,SD,0.6,1.0,3.0,37.6111,43.6211,6.01008,43.6214,46.6304,1.0,2.0,0.0,47.158,0.527518,9.84688,1.1584,1.17248,2.33088,47.4726,49.8049
5,0.1,1,2,0,0,-1,MD10,2,42,2,3.3,MD,0.9,1.0,4.0,49.8791,55.8888,6.00967,55.8892,58.8965,1.0,2.0,0.0,59.7734,0.876882,10.1943,1.1342,0.823118,1.95732,60.0876,62.0487
6,0.6,1,2,0,0,0,SD8,7,12,7,7.2,SD,0.4,1.0,5.0,62.1818,68.1885,6.0067,68.1888,71.1955,1.0,1.0,1.0,71.6529,0.457409,9.77114,4.7413,1.24259,5.98389,71.9658,77.952
7,0.8,0.3,1,0.7,40,33,RR12,-25,18,20.5,21,RR,0.2,1.0,6.0,78.1143,84.1269,6.01267,84.1273,87.1318,1.0,1.0,0.0,87.6762,0.54433,9.8619,1.3975,1.15567,2.55317,87.9939,90.5497
8,0.2,1,2,0,0,0,SD12,6,29,6,5.8,SD,0.8,1.0,7.0,90.6682,96.6773,6.00911,96.6776,99.6844,0.0,2.0,0.0,100.084,0.399244,9.71548,1.1188,1.30076,2.41956,100.397,102.82
9,0.5,0.3,1,0.7,35,30,RR5,-10,10,21.5,20,RR,0.5,1.0,8.0,102.92,108.933,6.01282,108.933,111.938,0.0,1.0,0.0,112.411,0.473328,9.79095,3.4263,1.22667,4.65297,112.726,117.381
10,0.1,1,2,0,0,0,SD10,3,32,3,3.2,SD,0.9,1.0,9.0,117.46,123.469,6.00972,123.47,126.477,1.0,1.0,1.0,126.931,0.453614,9.77093,3.9403,1.24639,5.18669,127.243,132.432
11,0.75,0.75,1,0.25,30,10,RR3,-5,2,3.75,4,RR,0.25,1.0,10.0,132.493,138.503,6.01021,138.504,141.513,0.0,2.0,1.0,141.978,0.465347,9.78458,1.1057,1.23465,2.34035,142.292,144.636
12,0.9,0.7,1,0.3,25,15,RR10,-3,5,5.4,6,RR,0.1,1.0,11.0,144.716,150.725,6.00983,150.726,153.732,0.0,1.0,0.0,154.113,0.38128,9.69775,3.6229,1.31872,4.94162,154.429,159.375
13,0.9,1,2,0,0,-30,MD2,-1,2,-1,-1.2,MD,0.1,1.0,12.0,159.454,165.465,6.01061,165.465,168.469,1.0,1.0,1.0,169.817,1.34779,10.6626,3.1912,0.352214,3.54341,170.129,173.673
14,0.5,0.4,1,0.6,50,30,RR8,-15,14,24,22,RR,0.5,1.0,13.0,173.769,179.778,6.00925,179.778,182.784,1.0,1.0,0.0,183.464,0.680006,9.99537,1.2493,1.01999,2.26929,183.781,186.052
15,0.8,0.6,1,0.4,18,10,RR9,-4,2,4.8,3.6,RR,0.2,1.0,14.0,186.17,192.178,6.00794,192.178,195.184,0.0,2.0,1.0,195.56,0.375252,9.68993,2.5049,1.32475,3.82965,195.874,199.708
16,0.3,1,2,0,0,-4,MD11,5,27,5,5.3,MD,0.7,1.0,15.0,199.794,205.805,6.01045,205.805,208.809,0.0,2.0,0.0,209.215,0.405463,9.7205,1.1231,1.29454,2.41764,209.529,211.951
17,0.25,0.25,1,0.75,10,6,RR1,-8,2,5.5,5,RR,0.75,1.0,16.0,212.015,218.026,6.01159,218.027,221.033,0.0,2.0,1.0,221.598,0.565664,9.88376,2.3911,1.13434,3.52544,221.912,225.439
18,0.3,0.5,1,0.5,30,15,RR4,-8,5,11,12,RR,0.7,1.0,17.0,225.517,231.527,6.01003,231.528,234.532,1.0,1.0,0.0,234.99,0.457417,9.77251,1.2245,1.24258,2.46708,235.306,237.775
