TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,samplingCount_total,samplingCount_risky,samplingCount_safe,switchCount,samplingDur_assigned,samplingDur_total,samplingEndTime,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,sampling_pad,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.1,1,2,0,0,0,SD1,-3,-32,-3,-3.2,SD,0.9,1.0,0.0,13.6212,20.0,10.0,10.0,3.0,19.0,18.503,32.1242,32.1251,35.1327,1.0,1.0,1.0,35.5479850769,0.415328651667,22.2268,5.4629,0.497155,1.28467130661,7.24473,36.0565,43.3024
2,0.3,1,2,0,0,-4,MD11,5,27,5,5.3,MD,0.7,1.0,1.0,43.3028,23.0,10.0,13.0,1.0,17.0,16.5032,59.8061,59.8067,62.8146,0.0,1.0,1.0,63.2507362366,0.436130285263,20.2479,1.5966,0.496877,1.26386976242,3.35735,63.7595,67.1177
3,0.9,0.7,1,0.3,25,15,RR10,-3,5,5.4,6,RR,0.1,1.0,2.0,67.1181,24.0,13.0,11.0,2.0,15.0,14.9595,82.0777,82.0783,85.0845,0.0,2.0,1.0,85.6978149414,0.613315999508,18.8797,1.4961,0.0405764,1.08668398857,2.62336,86.2069,88.8342
4,0.6,1,2,0,0,-12,MD12,12,30,12,13.2,MD,0.4,1.0,3.0,88.8348,23.0,8.0,15.0,2.0,16.0,15.9526,104.787,104.788,107.796,1.0,2.0,0.0,108.176872253,0.380903482437,19.6421,1.7267,0.0475638,1.31909644604,3.09336,108.689,111.785
5,0.9,1,2,0,0,-30,MD2,-1,2,-1,-1.2,MD,0.1,1.0,4.0,111.786,24.0,13.0,11.0,3.0,17.0,16.6571,128.443,128.443,131.447,0.0,1.0,1.0,131.791824341,0.344508469105,20.3062,1.048,0.343018,1.35549151897,2.74651,132.301,135.052
6,0.9,1,2,0,0,-37,MD3,-5,10,-5,5.3,MD,0.1,1.0,5.0,135.052,27.0,17.0,10.0,2.0,16.0,15.8612,150.913,150.914,153.923,0.0,1.0,1.0,154.454849243,0.531640470028,19.7028,1.3248,0.138955,1.16835951805,2.63211,154.964,157.598
7,0.9,1,2,0,0,-8,MD7,4,6,4,4.6,MD,0.1,1.0,6.0,157.598,21.0,11.0,10.0,1.0,15.0,14.5638,172.162,172.162,175.172,1.0,2.0,0.0,175.605957031,0.434016764164,18.308,1.2135,0.436286,1.26598322392,2.91577,176.115,179.033
8,0.6,0.5,1,0.5,50,25,RR6,-15,12,17.5,17.2,RR,0.4,1.0,7.0,179.034,14.0,8.0,6.0,2.0,18.0,17.5076,196.541,196.542,199.549,1.0,NA,NA,NA,NA,2.0,4.653,0.492522,NA,5.14552,201.56,206.708
9,0.6,1,2,0,0,0,SD8,7,12,7,7.2,SD,0.4,1.0,8.0,206.709,17.0,5.0,12.0,2.0,16.0,15.5032,222.212,222.213,225.221,1.0,2,0,225.699755992,0.478786602733,19.291,5.4629,0.496993,1.22121339727,7.18111,226.208,233.392
10,0.1,1,2,0,0,-5,MD5,-4,25,-4,-2,MD,0.9,1.0,9.0,233.393,26.0,13.0,13.0,4.0,18.0,17.5248,250.917,250.918,253.923,0.0,2,0,254.506553634,0.583260663727,21.4139,2.4102,0.475346,1.11673933627,4.00229,255.015,259.02
11,0.8,0.1,1,0.9,35,40,RR7,-20,24,29.5,27.2,RR,0.2,1.0,10.0,259.021,16.0,9.0,7.0,1.0,19.0,18.5023,277.523,277.524,280.528,1.0,1,0,280.849413522,0.321875073831,22.1286,2.274,0.497817,1.37812492617,4.14994,281.358,285.51
12,0.8,1,2,0,0,-9,MD9,5,8,5,4.6,MD,0.2,1.0,11.0,285.511,19.0,4.0,15.0,2.0,15.0,14.7398,300.25,300.251,303.255,1.0,2,0,303.57643864,0.321427238581,18.3658,1.3679,0.260315,1.37857276142,3.00679,304.085,307.095
13,0.75,0.75,1,0.25,30,10,RR3,-5,2,3.75,4,RR,0.25,1.0,12.0,307.096,24.0,10.0,14.0,3.0,16.0,15.9502,323.046,323.047,326.054,0.0,2,1,326.471469783,0.417912726873,19.6758,2.2012,0.0499389,1.28208727313,3.53323,326.98,330.517
14,0.4,0.4,1,0.6,17,12,RR2,-5,5,8.2,9.2,RR,0.6,1.0,13.0,330.518,22.0,16.0,6.0,2.0,15.0,14.586,345.104,345.104,348.109,1.0,1,0,348.518474138,0.409106543753,18.3009,1.0587,0.414129,1.29089345625,2.76372,349.028,351.799
