TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,samplingCount_total,samplingCount_risky,samplingCount_safe,switchCount,samplingDur_assigned,samplingDur_total,samplingEndTime,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,sampling_pad,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.3,0.5,1,0.5,30,15,RR4,-8,5,11,12,RR,0.7,1.0,0.0,8.52448,26.0,13.0,13.0,3.0,19.0,18.5037,27.0282,27.0295,30.035,1.0,1.0,0.0,30.3952,0.360199,22.1708,5.0846,0.496423,1.3398,6.92082,30.9036,37.8279
2,0.7,1,2,0,0,0,SD5,-8,-10,-8,-7,SD,0.3,1.0,1.0,37.8283,19.0,10.0,9.0,1.0,17.0,16.5027,54.331,54.3318,57.3386,0.0,1.0,1.0,57.6661,0.327522,20.1378,1.8808,0.497366,1.37248,3.75064,58.1752,61.9274
3,0.7,0.1,1,0.9,30,38,RR11,-10,22,26,26.8,RR,0.3,1.0,2.0,61.9278,20.0,10.0,10.0,1.0,15.0,14.5105,76.4382,76.4389,79.4429,0.0,2.0,1.0,80.0251,0.582285,18.3974,1.2297,0.489623,1.11772,2.83704,80.5337,83.3729
4,0.8,0.3,1,0.7,40,33,RR12,-25,18,20.5,21,RR,0.2,1.0,3.0,83.3733,20.0,10.0,10.0,1.0,16.0,15.5025,98.8758,98.8765,101.882,1.0,1.0,0.0,102.576,0.694038,19.5028,1.1477,0.497612,1.00596,2.65127,103.087,105.742
5,0.9,1,2,0,0,-10,MD8,3,5,3,3.5,MD,0.1,1.0,4.0,105.742,24.0,14.0,10.0,2.0,17.0,16.506,122.248,122.249,125.257,0.0,2.0,0.0,126.599,1.34202,21.1569,1.0887,0.494075,0.357982,1.94076,127.107,129.053
6,0.4,1,2,0,0,-20,MD4,-4,15,-4,-6,MD,0.6,1.0,5.0,129.053,20.0,10.0,10.0,1.0,16.0,15.5038,144.557,144.558,147.563,0.0,2.0,0.0,148.414,0.850773,19.6611,2.3911,0.496306,0.849227,3.73663,148.924,152.662
7,0.5,0.4,1,0.6,50,30,RR8,-15,14,24,22,RR,0.5,1.0,6.0,152.663,20.0,10.0,10.0,1.0,15.0,14.5057,167.168,167.169,170.175,1.0,1.0,0.0,170.493,0.317836,18.1305,2.5575,0.494385,1.38216,4.43405,171.002,175.44
8,0.8,1,2,0,0,0,SD9,13,16,13,12.8,SD,0.2,1.0,7.0,175.44,21.0,10.0,11.0,2.0,18.0,17.5035,192.944,192.945,195.954,1.0,2.0,0.0,196.372,0.418124,21.2318,1.4411,0.496571,1.28188,3.21955,196.881,200.104
9,0.8,1,2,0,0,0,SD6,12,14,12,11.2,SD,0.2,1.0,8.0,200.104,21.0,10.0,11.0,2.0,16.0,15.5011,215.605,215.606,218.61,1.0,2.0,0.0,218.931,0.321008,19.1272,1.3267,0.499014,1.37899,3.20471,219.441,222.649
10,0.1,1,2,0,0,0,SD10,3,32,3,3.2,SD,0.9,1.0,9.0,222.649,24.0,11.0,13.0,3.0,18.0,17.5035,240.153,240.153,243.158,0.0,1.0,1.0,243.522,0.364237,21.173,4.6191,0.496571,1.33576,6.45143,244.03,250.483
11,0.1,1,2,0,0,-1,MD10,2,42,2,3.3,MD,0.9,1.0,10.0,250.484,22.0,10.0,12.0,2.0,19.0,18.5037,268.987,268.988,271.997,1.0,2.0,0.0,272.345,0.347362,22.161,1.1749,0.496432,1.35264,3.02397,272.853,275.881
12,0.4,1,2,0,0,0,SD2,-2,-4,-2,-1.6,SD,0.6,1.0,11.0,275.882,22.0,10.0,12.0,2.0,15.0,14.5059,290.387,290.388,293.396,1.0,2.0,0.0,294.896,1.49984,19.3143,1.3975,0.494202,0.20016,2.09186,295.403,297.498
13,0.5,0.3,1,0.7,35,30,RR5,-10,10,21.5,20,RR,0.5,1.0,12.0,297.498,26.0,12.0,14.0,3.0,16.0,16.0054,313.503,313.504,316.512,0.0,2.0,1.0,316.871,0.359347,19.6729,1.0113,-0.00525087,1.34065,2.3467,317.38,319.729
