Trial,Resp,LR,Outcome,RT,respOnset
1,1,0,-15,1.1446296464418992,195.39567055250518
1,2,0,+9,0.7996695970650762,196.19534014957026
1,2,0,+9,1.2565520788775757,197.45189222844783
1,2,0,+9,0.7672229983145371,198.21911522676237
1,2,0,+9,0.6095955549972132,198.82871078175958
1,1,0,-15,0.4067401697393507,199.23545095149893
1,1,0,-15,1.1292521026334725,200.3647030541324
1,1,0,-15,0.8424630566732958,201.2071661108057
1,2,0,+9,0.7412647241726518,201.94843083497835
1,2,0,+9,2.8426179330563173,204.79104876803467
1,2,0,+9,0.6162869604304433,205.4073357284651
1,2,0,+9,0.8608354988973588,206.26817122736247
1,1,0,+32,0.46348649711580947,206.73165772447828
1,1,0,-15,0.9281429639668204,207.6598006884451
1,1,0,+32,0.4803823269321583,208.14018301537726
1,1,0,-15,0.42294931871583685,208.5631323340931
2,2,0,+5,0.3910842838231474,217.0516002647346
2,2,0,+5,0.5546956150792539,217.60629587981384
2,2,0,+5,0.5558142702793702,218.1621101500932
2,2,0,+5,0.5047566948342137,218.66686684492743
2,2,0,+5,0.4805910057039,219.14745785063133
2,1,0,+2,0.44709261605748907,219.59455046668882
2,1,0,+8,0.43118451186455786,220.02573497855337
2,1,0,+2,0.4645880475291051,220.49032302608248
2,1,0,+2,0.4086506225867197,220.8989736486692
2,1,0,+8,0.44050601654453203,221.33947966521373
2,2,0,+5,0.47125270718242973,221.81073237239616
2,2,0,+5,0.3833902250044048,222.19412259740056
2,2,0,+5,0.4004169843974523,222.59453958179802
2,2,0,+5,0.41182030114578083,223.0063598829438
2,2,0,+5,0.3876788697671145,223.3940387527109
2,2,0,-2,0.33708032546564937,223.73111907817656
2,1,0,+2,0.470501339121256,224.20162041729782
2,1,0,+8,0.3610074801254086,224.56262789742323
2,1,0,+8,0.35350126324919984,224.91612916067243
2,1,0,+8,0.3735471788677387,225.28967633954016
2,1,0,+2,0.36049962241668254,225.65017596195685
2,1,0,+2,0.35592050675768405,226.00609646871453
2,1,0,+2,0.3487458124291152,226.35484228114365
2,1,0,+8,0.34514042746741325,226.69998270861106
2,1,0,+2,0.3578869390184991,227.05786964762956
2,1,0,+2,0.3524301905417815,227.41029983817134
2,1,0,+8,0.3362732889945619,227.7465731271659
2,2,0,+5,0.33745880849892274,228.08403193566483
2,2,0,-2,0.31763027963461354,228.40166221529944
2,2,0,+5,0.33837998076342046,228.74004219606286
2,2,0,-2,0.34954569599358365,229.08958789205644
2,2,0,+5,0.32030640641460195,229.40989429847104
2,2,0,+5,0.3134999321773648,229.7233942306484
2,2,0,+5,0.3661563417990692,230.08955057244748
2,2,0,+5,0.3278384359437041,230.41738900839118
2,1,0,+8,0.7887837789021432,231.20617278729333
2,1,0,+2,0.30769953242270276,231.51387231971603
2,1,0,+2,0.32918442972004414,231.84305674943607
2,1,0,+2,0.3504034249926917,232.19346017442876
2,1,0,+2,0.3208105320809409,232.5142707065097
2,1,0,+8,0.3275224632816389,232.84179316979134
2,1,0,+2,0.3363295794115402,233.17812274920288
