TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.5,0.4,1,0.6,50,30,RR8,-15,14,24,22,RR,0.5,1.0,0.0,0.050008,6.06235,6.01234,6.06275,9.06836,1.0,1.0,0.0,9.35955,0.291192,9.60954,1.1239,1.40881,2.53271,9.68436,12.2211
2,0.8,1,2,0,0,0,SD7,3,4,3,3.2,SD,0.2,1.0,1.0,12.2606,18.2646,6.00398,18.265,21.2701,0.0,1.0,1.0,21.687,0.41691,9.72643,1.1231,1.28309,2.40619,22.002,24.409
3,0.7,1,2,0,0,0,SD5,-8,-10,-8,-7,SD,0.3,1.0,2.0,24.4451,30.4526,6.00752,30.453,33.4602,0.0,2.0,0.0,33.7425,0.282278,9.59742,2.3911,1.41772,3.80882,34.0616,37.875
4,0.75,0.75,1,0.25,30,10,RR3,-5,2,3.75,4,RR,0.25,1.0,3.0,37.913,43.925,6.01195,43.9253,46.929,0.0,2.0,1.0,47.2619,0.332885,9.64887,4.7413,1.36712,6.10842,47.5725,53.6835
5,0.9,1,2,0,0,-30,MD2,-1,2,-1,-1.2,MD,0.1,1.0,4.0,53.7193,59.7311,6.01181,59.7314,62.735,0.0,1.0,1.0,63.1013,0.366343,9.68203,1.3975,1.33366,2.73116,63.4217,66.1588
6,0.4,1,2,0,0,0,SD11,8,22,8,8.8,SD,0.6,1.0,5.0,66.1927,72.2015,6.00887,72.2019,75.2079,1.0,1.0,1.0,75.5087,0.300835,9.61602,1.1188,1.39916,2.51796,75.821,78.3409
7,0.8,0.3,1,0.7,40,33,RR12,-25,18,20.5,21,RR,0.2,1.0,6.0,78.3832,84.3928,6.00963,84.3932,87.3969,0.0,2.0,1.0,87.7482,0.351257,9.66498,1.1057,1.34874,2.45444,88.0711,90.5283
8,0.8,1,2,0,0,0,SD9,13,16,13,12.8,SD,0.2,1.0,7.0,90.5678,96.5756,6.00775,96.5759,99.5802,0.0,2.0,0.0,99.9237,0.343462,9.65582,3.1912,1.35654,4.54774,100.235,104.785
9,0.4,1,2,0,0,0,SD2,-2,-4,-2,-1.6,SD,0.6,1.0,8.0,104.819,110.829,6.0099,110.829,113.839,1.0,1.0,1.0,114.115,0.276289,9.59585,3.4263,1.42371,4.85001,114.429,119.283
10,0.6,1,2,0,0,-12,MD12,12,30,12,13.2,MD,0.4,1.0,9.0,119.322,125.328,6.00639,125.329,128.332,1.0,1.0,1.0,128.634,0.302361,9.61259,2.5049,1.39764,3.90254,128.954,132.86
11,0.8,0.1,1,0.9,35,40,RR7,-20,24,29.5,27.2,RR,0.2,1.0,10.0,132.903,138.911,6.00841,138.912,141.921,1.0,2.0,1.0,142.338,0.416973,9.73476,1.2245,1.28303,2.50753,142.653,145.163
12,0.8,1,2,0,0,-9,MD9,5,8,5,4.6,MD,0.2,1.0,11.0,145.204,151.22,6.01641,151.221,154.228,0.0,2.0,0.0,154.569,0.341699,9.6655,1.7448,1.3583,3.1031,154.88,157.986
13,0.9,1,2,0,0,-10,MD8,3,5,3,3.5,MD,0.1,1.0,12.0,158.022,164.029,6.00696,164.03,167.037,0.0,2.0,0.0,167.305,0.267627,9.58265,1.1342,1.43237,2.56657,167.625,170.194
14,0.25,0.25,1,0.75,10,6,RR1,-8,2,5.5,5,RR,0.75,1.0,13.0,170.237,176.245,6.00831,176.246,179.253,0.0,1.0,0.0,179.584,0.331472,9.64719,1.1622,1.36853,2.53073,179.902,182.438
15,0.8,1,2,0,0,0,SD6,12,14,12,11.2,SD,0.2,1.0,14.0,182.478,188.486,6.00872,188.487,191.493,0.0,2.0,0.0,191.904,0.411163,9.72602,1.1584,1.28884,2.44724,192.223,194.675
16,0.1,1,2,0,0,-5,MD5,-4,25,-4,-2,MD,0.9,1.0,15.0,194.714,200.726,6.01186,200.726,203.735,0.0,1.0,1.0,204.151,0.41634,9.73708,3.6229,1.28366,4.90656,204.471,209.383
17,0.6,1,2,0,0,0,SD8,7,12,7,7.2,SD,0.4,1.0,16.0,209.42,215.433,6.01313,215.434,218.438,0.0,1.0,1.0,218.791,0.352668,9.67028,3.9403,1.34733,5.28763,219.102,224.392
18,0.4,0.4,1,0.6,17,12,RR2,-5,5,8.2,9.2,RR,0.6,1.0,17.0,224.437,230.443,6.00623,230.444,233.45,0.0,1.0,0.0,234.022,0.571632,9.88484,1.2493,1.12837,2.37767,234.345,236.726
