TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,samplingCount_total,samplingCount_risky,samplingCount_safe,switchCount,samplingDur_assigned,samplingDur_total,samplingEndTime,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,sampling_pad,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.2,1,2,0,0,0,SD3,-7,-34,-7,-6.8,SD,0.8,1.0,0.0,15.8752,15.0,8.0,7.0,14.0,18.0,17.5063,33.3815,33.3825,36.3897,0.0,1.0,1.0,36.8581,0.468392,21.2828,5.4629,0.49383,1.23161,7.18834,37.3756,44.5664
2,0.4,1,2,0,0,0,SD2,-2,-4,-2,-1.6,SD,0.6,1.0,1.0,44.5668,19.0,10.0,9.0,18.0,16.0,15.5021,60.0689,60.0696,63.0738,0.0,1.0,1.0,63.5289,0.455112,19.2621,1.8631,0.498024,1.24489,3.60601,64.0352,67.6459
3,0.3,1,2,0,0,-4,MD11,5,27,5,5.3,MD,0.7,1.0,2.0,67.6462,10.0,5.0,5.0,9.0,18.0,17.5004,85.1466,85.1473,88.1522,0.0,1.0,1.0,88.4478,0.295594,21.1016,1.233,0.499752,1.40441,3.13716,88.9638,92.1046
4,0.5,0.4,1,0.6,50,30,RR8,-15,14,24,22,RR,0.5,1.0,3.0,92.105,14.0,7.0,7.0,13.0,15.0,14.5011,106.606,106.607,109.616,0.0,2.0,1.0,110.039,0.423002,18.2339,1.3248,0.498969,1.277,3.10077,110.554,113.656
5,0.5,0.3,1,0.7,35,30,RR5,-10,10,21.5,20,RR,0.5,1.0,4.0,113.656,12.0,6.0,6.0,11.0,16.0,15.5044,129.161,129.162,132.168,0.0,2.0,1.0,132.63,0.462216,19.2735,1.2135,0.495653,1.23778,2.94694,133.142,136.093
6,0.8,1,2,0,0,0,SD9,13,16,13,12.8,SD,0.2,1.0,5.0,136.093,11.0,6.0,5.0,10.0,18.0,17.5011,153.594,153.595,156.6,0.0,1.0,1.0,156.957,0.356951,21.1639,4.653,0.499,1.34305,6.49505,157.479,163.976
7,0.75,0.75,1,0.25,30,10,RR3,-5,2,3.75,4,RR,0.25,1.0,6.0,163.976,14.0,7.0,7.0,13.0,16.0,15.502,179.478,179.479,182.483,0.0,2.0,1.0,182.972,0.48839,19.2954,2.274,0.498133,1.21161,3.98374,183.481,187.466
8,0.7,0.1,1,0.9,30,38,RR11,-10,22,26,26.8,RR,0.3,1.0,7.0,187.467,24.0,12.0,12.0,23.0,17.0,16.7078,204.174,204.175,207.182,0.0,2.0,1.0,207.611,0.429189,20.4441,2.2012,0.292292,1.27081,3.7643,208.128,211.895
9,0.6,0.5,1,0.5,50,25,RR6,-15,12,17.5,17.2,RR,0.4,1.0,8.0,211.895,13.0,7.0,6.0,12.0,17.0,16.5031,228.398,228.399,231.406,1.0,2.0,1.0,231.746,0.339585,20.1505,5.4629,0.497041,1.36041,7.32036,232.262,239.588
10,0.9,0.7,1,0.3,25,15,RR10,-3,5,5.4,6,RR,0.1,1.0,9.0,239.589,7.0,4.0,3.0,6.0,15.0,14.503,254.092,254.093,257.099,1.0,2.0,1.0,257.417,0.317558,18.1277,1.0098,0.497065,1.38244,2.88931,257.937,260.827
