TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.2,1,2,0,0,0,SD4,-2,-6,-2,-1.2,SD,0.8,1.0,0.0,62.8369,68.8942,6.05734,68.8946,71.9276,1.0,2.0,0.0,73.6176,1.68993,11.0807,1.233,0.0100707,1.24307,73.9335,75.1775
2,0.4,1,2,0,0,0,SD2,3,8,3,3.2,SD,0.6,1.0,1.0,75.212,81.2761,6.06412,81.2764,84.3094,1.0,1.0,1.0,85.2495,0.940085,10.3375,2.134,0.759915,2.89391,85.5653,88.4596
3,0.6,1,2,0,0,0,SD3,-7,-12,-7,-7.2,SD,0.4,1.0,2.0,88.4834,94.5248,6.04138,94.525,97.5581,1.0,2.0,0.0,98.1538,0.595698,9.97046,1.3679,1.1043,2.4722,98.4687,100.958
4,0.5,1,2,0,0,-15,MD3,9,32,9,8.5,MD,0.5,1.0,3.0,100.987,107.024,6.03653,107.024,110.056,0.0,2.0,0.0,111.513,1.45715,10.8264,2.557,0.242847,2.79985,111.831,114.639
5,0.9,0.75,1,0.25,-5,10,RR4,20,15,13.75,14.5,RR,0.1,1.0,4.0,114.686,120.738,6.05258,120.739,123.771,1.0,1.0,0.0,124.433,0.662061,10.0477,1.1749,1.03794,2.21284,124.752,126.972
6,0.4,0.9,1,0.1,-2,2,RR3,5,8,4.3,4.4,RR,0.6,1.0,5.0,126.999,133.054,6.0547,133.054,136.087,1.0,1.0,0.0,136.562,0.474725,9.86248,3.1912,1.22527,4.41647,136.878,141.303
