TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,samplingCount_total,samplingCount_risky,samplingCount_safe,switchCount,samplingDur_assigned,samplingDur_total,samplingEndTime,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,sampling_pad,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.8,0.3,1,0.7,40,33,RR12,-25,18,20.5,21,RR,0.2,1.0,0.0,3.80319,20.0,5.0,15.0,7.0,17.0,16.5714,20.3746,20.3755,23.4075,1.0,1.0,0.0,23.9948978424,0.587374985218,20.4917,1.0587,0.428726,1.11262500286,2.60005,24.5064,27.1075
2,0.9,1,2,0,0,-37,MD3,-5,10,-5,5.3,MD,0.1,1.0,1.0,27.1078,21.0,15.0,6.0,9.0,15.0,14.514,41.6218,41.6224,44.6546,0.0,1.0,1.0,45.1470146179,0.492377966642,18.3392,1.2135,0.486102,1.20762205124,2.90722,45.6585,48.5713
3,0.2,1,2,0,0,0,SD3,-7,-34,-7,-6.8,SD,0.8,1.0,2.0,48.5717,10.0,5.0,5.0,9.0,15.0,14.5143,63.086,63.0866,66.1189,0.0,2.0,0.0,66.6109466553,0.492061555386,18.3393,2.4102,0.485753,1.20793843269,4.10389,67.1221,71.235
4,0.9,1,2,0,0,-30,MD2,-1,2,-1,-1.2,MD,0.1,1.0,3.0,71.2354,16.0,10.0,6.0,12.0,17.0,16.7982,88.0335,88.0341,91.0659,0.0,1.0,1.0,91.7388000488,0.672889828682,20.8034,1.3248,0.201897,1.027110219,2.55381,92.248,94.8159
5,0.8,1,2,0,0,0,SD4,-3,-4,-3,-3.2,SD,0.2,1.0,4.0,94.8162,18.0,9.0,9.0,12.0,16.0,15.5144,110.331,110.331,113.363,0.0,1.0,1.0,114.258865356,0.895502269268,19.7427,1.7267,0.485698,0.804497718811,3.0169,114.77,117.797
6,0.9,1,2,0,0,-8,MD7,4,6,4,4.6,MD,0.1,1.0,5.0,117.797,13.0,8.0,5.0,7.0,16.0,15.9979,133.795,133.795,136.827,1.0,1.0,1.0,137.162750244,0.335535138845,19.6659,1.4961,0.00218808,1.36446487904,2.86275,137.674,140.544
7,0.8,0.6,1,0.4,18,10,RR9,-4,2,4.8,3.6,RR,0.2,1.0,6.0,140.544,18.0,9.0,9.0,15.0,15.0,14.5658,155.11,155.11,158.142,1.0,1.0,0.0,158.538711548,0.397142320871,18.2947,1.048,0.434271,1.30285763741,2.78513,159.049,161.841
8,0.8,0.1,1,0.9,35,40,RR7,-20,24,29.5,27.2,RR,0.2,1.0,7.0,161.842,17.0,8.0,9.0,9.0,16.0,15.5144,177.356,177.357,180.389,1.0,1.0,0.0,181.682769775,1.29387629032,20.1412,1.2377,0.485716,0.40612372756,2.12954,182.193,184.339
9,0.8,1,2,0,0,0,SD9,13,16,13,12.8,SD,0.2,1.0,8.0,184.339,12.0,6.0,6.0,11.0,15.0,14.5145,198.853,198.854,201.886,1.0,2.0,0.0,202.93862915,1.05224657059,18.8996,1.5966,0.485565,0.647753417492,2.72992,203.448,206.186
10,0.75,0.75,1,0.25,30,10,RR3,-5,2,3.75,4,RR,0.25,1.0,9.0,206.186,12.0,7.0,5.0,8.0,15.0,14.9152,221.102,221.102,224.134,1.0,1.0,0.0,224.826644897,0.693033754826,18.9402,2.2012,0.0848801,1.00696623325,3.29305,225.338,228.633
