TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.8,1,2,0,0,0,SD1,18,20,18,16,SD,0.2,1.0,0.0,63.3015,69.312,6.01051,69.3126,72.3165,0.0,NA,NA,NA,NA,2.0,1.3975,NA,1.3975,74.3296,75.7303
2,0.4,1,2,0,0,0,SD2,3,8,3,3.2,SD,0.6,1.0,1.0,75.8045,81.8148,6.01032,81.8152,84.8193,1.0,2,0,84.9126494183,0.0933944918797,9.40816,2.557,1.60660550812,4.16361,85.2259,89.3917
3,0.8,0.5,1,0.5,-4,2,RR2,25,12,10.5,10,RR,0.2,1.0,2.0,89.4592,95.4659,6.00672,95.4663,98.475,0.0,2,1,99.2240305299,0.748986772669,10.0649,4.7413,0.951013227331,5.69231,99.539,105.235
4,0.3,1,2,0,0,-2,MD2,2,9,2,1.3,MD,0.7,1.0,3.0,105.318,111.33,6.01263,111.331,114.335,0.0,1,1,115.087319482,0.752783109667,10.0696,3.1912,0.947216890333,4.13842,115.401,119.541
5,0.6,1,2,0,0,0,SD3,-7,-12,-7,-7.2,SD,0.4,1.0,4.0,119.619,125.63,6.01063,125.63,128.639,1.0,2,0,129.014768301,0.376134049555,9.69574,1.3679,1.32386595045,2.69177,129.328,132.025
6,0.5,1,2,0,0,-15,MD3,9,32,9,8.5,MD,0.5,1.0,5.0,132.088,138.095,6.00691,138.095,141.1,1.0,NA,NA,NA,NA,2.0,1.1749,NA,1.1749,143.119,144.295
