TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,samplingCount_total,samplingCount_risky,samplingCount_safe,switchCount,samplingDur_assigned,samplingDur_total,samplingEndTime,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,sampling_pad,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.9,1,2,0,0,-10,MD8,3,5,3,3.5,MD,0.1,1.0,0.0,5.28346,21.0,11.0,10.0,1.0,15.0,15.0031,20.2866,20.2876,23.2948,1.0,NA,NA,NA,NA,2.0,1.5734,-0.00299179,NA,1.57041,25.3022,26.8749
2,0.3,1,2,0,0,-4,MD11,5,27,5,5.3,MD,0.7,1.0,1.0,26.8754,21.0,10.0,11.0,2.0,16.0,15.5021,42.3775,42.3782,45.3865,1.0,2,0,45.7534250069,0.36688034219,19.1781,2.5575,0.497961,1.33311965781,4.38858,46.2616,50.6522
3,0.6,1,2,0,0,0,SD8,7,12,7,7.2,SD,0.4,1.0,2.0,50.6526,23.0,12.0,11.0,3.0,15.0,14.5038,65.1564,65.1571,68.1611,1.0,1,1,68.7204354079,0.559324179252,18.3678,1.2245,0.496351,1.14067582075,2.86153,69.2289,72.0917
4,0.2,1,2,0,0,0,SD3,-7,-34,-7,-6.8,SD,0.8,1.0,3.0,72.0921,23.0,12.0,11.0,2.0,15.0,14.9053,86.9974,86.9981,90.0047,0.0,1,1,90.6874909034,0.682817555615,18.8954,1.3975,0.0947641,1.01718244439,2.50945,91.1961,93.7085
5,0.75,0.75,1,0.25,30,10,RR3,-5,2,3.75,4,RR,0.25,1.0,4.0,93.709,19.0,10.0,9.0,3.0,15.0,14.5147,108.224,108.224,111.234,1.0,1,0,111.630620799,0.396843321098,18.2217,1.4411,0.485398,1.3031566789,3.22965,112.139,115.371
6,0.5,0.3,1,0.7,35,30,RR5,-10,10,21.5,20,RR,0.5,1.0,5.0,115.371,20.0,11.0,9.0,1.0,15.0,14.5023,129.873,129.874,132.883,1.0,1,0,133.189693071,0.306953140243,18.1187,4.6191,0.497784,1.39304685976,6.50993,133.698,140.211
7,0.25,0.25,1,0.75,10,6,RR1,-8,2,5.5,5,RR,0.75,1.0,6.0,140.211,17.0,11.0,6.0,1.0,18.0,17.5046,157.716,157.716,160.723,1.0,1,0,161.476428937,0.753289101296,21.5654,1.2297,0.495528,0.946710898704,2.67194,161.987,164.665
8,0.5,0.4,1,0.6,50,30,RR8,-15,14,24,22,RR,0.5,1.0,7.0,164.665,20.0,10.0,10.0,1.0,15.0,14.5028,179.168,179.169,182.175,0.0,NA,NA,NA,NA,2.0,1.0887,0.49727,NA,1.58597,184.183,185.772
9,0.8,0.1,1,0.9,35,40,RR7,-20,24,29.5,27.2,RR,0.2,1.0,8.0,185.773,23.0,15.0,8.0,1.0,17.0,16.949,202.722,202.722,205.73,0.0,2,1,206.162473705,0.432036953862,20.6899,1.0113,0.0511506,1.26796304614,2.33041,206.672,209.004
10,0.9,1,2,0,0,-8,MD7,4,6,4,4.6,MD,0.1,1.0,9.0,209.004,25.0,14.0,11.0,3.0,17.0,16.6196,225.624,225.625,228.632,1.0,1,1,229.553530621,0.921520288801,20.8491,3.6695,0.3805,0.778479711199,4.82848,230.062,234.895
11,0.7,0.1,1,0.9,30,38,RR11,-10,22,26,26.8,RR,0.3,1.0,10.0,234.895,26.0,10.0,16.0,2.0,18.0,17.6403,252.536,252.536,255.544,0.0,1,0,256.240397665,0.696100847505,21.6451,1.0098,0.359794,1.0038991525,2.37349,256.75,259.128
12,0.6,1,2,0,0,-12,MD12,12,30,12,13.2,MD,0.4,1.0,11.0,259.129,25.0,13.0,12.0,3.0,18.0,17.7825,276.911,276.912,279.919,1.0,2,0,280.60734114,0.688528699393,21.7786,2.3911,0.217598,1.01147130061,3.62017,281.117,284.742
13,0.8,1,2,0,0,-9,MD9,5,8,5,4.6,MD,0.2,1.0,12.0,284.743,27.0,10.0,17.0,1.0,19.0,18.7011,303.444,303.444,306.449,0.0,2,0,307.022131149,0.573045354511,22.5795,1.1749,0.299035,1.12695464549,2.60089,307.531,310.134
14,0.1,1,2,0,0,-5,MD5,-4,25,-4,-2,MD,0.9,1.0,13.0,310.134,23.0,11.0,12.0,2.0,17.0,16.7352,326.869,326.87,329.878,0.0,2,0,330.005181516,0.127510831982,20.1712,5.0846,0.264944,1.57248916802,6.92203,330.513,337.44
15,0.2,1,2,0,0,-7,MD6,-2,24,-2,-0.8,MD,0.8,1.0,14.0,337.44,20.0,10.0,10.0,1.0,16.0,15.5033,352.943,352.944,355.951,0.0,1,1,357.332024141,1.38118650229,20.1919,1.3267,0.496831,0.318813497713,2.14234,357.841,359.985
16,0.9,1,2,0,0,-30,MD2,-1,2,-1,-1.2,MD,0.1,1.0,15.0,359.986,26.0,16.0,10.0,1.0,19.0,18.6558,378.642,378.642,381.646,1.0,1,1,382.042977259,0.396938175079,22.3572,1.1477,0.344299,1.30306182492,2.79506,382.551,385.347
17,0.4,1,2,0,0,-20,MD4,-4,15,-4,-6,MD,0.6,1.0,16.0,385.348,23.0,11.0,12.0,3.0,16.0,15.641,400.989,400.989,403.995,1.0,1,1,404.385997311,0.39115052612,19.3383,1.8808,0.359081,1.30884947388,3.54873,404.895,408.445
18,0.2,1,2,0,0,0,SD12,6,29,6,5.8,SD,0.8,1.0,17.0,408.445,21.0,9.0,12.0,1.0,15.0,14.6292,423.074,423.075,426.081,0.0,1,1,426.35306027,0.272396739747,18.2081,1.2853,0.370902,1.42760326025,3.08381,426.861,429.947
