TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.8,1,2,0,0,0,SD9,13,16,13,12.8,SD,0.2,1.0,0.0,0.0885451,6.0936,6.00505,6.09404,9.10301,0.0,2.0,0.0,9.32759380341,0.224585041404,9.53905,1.2493,1.47541499138,2.72471,9.64243,12.3712
2,0.3,0.5,1,0.5,30,15,RR4,-8,5,11,12,RR,0.7,1.0,1.0,12.4448,18.4548,6.01001,18.4552,21.4607,1.0,1.0,0.0,22.0149936676,0.554305911064,9.87016,1.3975,1.14569401741,2.54319,22.3324,24.8789
3,0.4,1,2,0,0,0,SD2,-2,-4,-2,-1.6,SD,0.6,1.0,2.0,24.9488,30.955,6.00621,30.9553,33.9604,1.0,1.0,1.0,34.1985282898,0.238085716963,9.54975,2.3911,1.46191430092,3.85301,34.5113,38.3652
4,0.2,1,2,0,0,0,SD12,6,29,6,5.8,SD,0.8,1.0,3.0,38.4327,44.4433,6.01061,44.4436,47.4524,0.0,1.0,1.0,47.7658882141,0.313490301371,9.63323,3.6229,1.38650965691,5.00941,48.0793,53.0893
5,0.5,0.3,1,0.7,35,30,RR5,-10,10,21.5,20,RR,0.5,1.0,4.0,53.159,59.1714,6.01235,59.1717,62.1761,0.0,1.0,0.0,63.7172279358,1.54117131233,10.8582,1.1188,0.158828705549,1.27763,64.0352,65.3136
6,0.8,0.1,1,0.9,35,40,RR7,-20,24,29.5,27.2,RR,0.2,1.0,5.0,65.3902,71.4041,6.01393,71.4044,74.4094,0.0,1.0,0.0,74.7007675171,0.291405797005,9.61057,3.9403,1.40859425068,5.34889,75.019,80.3685
7,0.9,1,2,0,0,-10,MD8,3,5,3,3.5,MD,0.1,1.0,6.0,80.4443,86.5039,6.05961,86.5043,89.5079,1.0,2.0,0.0,90.3160934448,0.808157324791,10.1718,1.7448,0.891842663288,2.63664,90.6313,93.2701
8,0.2,1,2,0,0,0,SD3,-7,-34,-7,-6.8,SD,0.8,1.0,7.0,93.3404,99.3538,6.01342,99.3541,102.361,1.0,2.0,0.0,103.059547424,0.698841035366,10.0192,1.1342,1.00115895271,2.13536,103.371,105.509
9,0.9,1,2,0,0,-8,MD7,4,6,4,4.6,MD,0.1,1.0,8.0,105.58,111.592,6.01142,111.592,114.6,0.0,2.0,0.0,115.770996094,1.17142486572,10.4905,3.1912,0.528575181961,3.71978,116.084,119.805
10,0.6,1,2,0,0,-22,MD1,-6,4,-6,-6.4,MD,0.4,1.0,9.0,119.88,125.89,6.01023,125.891,128.899,1.0,NA,NA,NA,NA,2.0,1.1231,NA,1.1231,130.914,132.04
11,0.75,0.75,1,0.25,30,10,RR3,-5,2,3.75,4,RR,0.25,1.0,10.0,132.1,138.11,6.00904,138.11,141.116,1.0,1,0,141.617875843,0.502074037155,9.81739,2.5049,1.19792596285,3.70283,141.932,145.639
12,0.8,0.3,1,0.7,40,33,RR12,-25,18,20.5,21,RR,0.2,1.0,11.0,145.723,151.733,6.01056,151.734,154.738,0.0,1,0,155.33729709,0.598840044462,9.9145,4.7413,1.10115995554,5.84246,155.657,161.501
13,0.4,0.4,1,0.6,17,12,RR2,-5,5,8.2,9.2,RR,0.6,1.0,12.0,161.563,167.579,6.01549,167.579,170.584,1.0,1,0,170.872613567,0.288765119098,9.60916,1.1057,1.4112348809,2.51693,171.187,173.708
14,0.8,1,2,0,0,0,SD4,-3,-4,-3,-3.2,SD,0.2,1.0,13.0,173.78,179.786,6.00652,179.787,182.791,1.0,1,1,183.176095051,0.385535791342,9.69621,1.1239,1.31446420866,2.43836,183.488,185.93
15,0.6,1,2,0,0,0,SD8,7,12,7,7.2,SD,0.4,1.0,14.0,185.997,192.006,6.00923,192.006,195.013,0.0,NA,NA,NA,NA,2.0,3.4263,NA,3.4263,197.026,200.455
16,0.8,1,2,0,0,0,SD6,12,14,12,11.2,SD,0.2,1.0,15.0,200.528,206.533,6.00491,206.533,209.539,0.0,1,1,210.326940277,0.788191641157,10.0991,1.1584,0.911808358843,2.07021,210.639,212.712
17,0.9,0.7,1,0.3,25,15,RR10,-3,5,5.4,6,RR,0.1,1.0,16.0,212.792,218.798,6.00599,218.798,221.802,0.0,2,1,223.238395468,1.43592036987,10.7465,1.1622,0.26407963013,1.42628,223.554,224.983
18,0.4,1,2,0,0,-20,MD4,-4,15,-4,-6,MD,0.6,1.0,17.0,225.059,231.067,6.00797,231.067,234.072,0.0,2,0,235.573917389,1.50231599255,10.8153,1.2245,0.197684007452,1.42218,235.888,237.312
