TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,samplingCount_total,samplingCount_risky,samplingCount_safe,switchCount,samplingDur_assigned,samplingDur_total,samplingEndTime,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,sampling_pad,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.4,1,2,0,0,0,SD2,3,8,3,3.2,SD,0.6,1.0,0.0,156.561,3.0,2.0,1.0,1.0,16.0,15.516,172.077,172.077,175.109,0.0,NA,NA,NA,NA,2.0,2.3911,0.484075,NA,2.87518,177.116,179.993
2,0.7,1,2,0,0,-8,MD4,10,17,10,9.5,MD,0.3,1.0,1.0,179.993,6.0,3.0,3.0,3.0,15.0,14.5142,194.508,194.508,197.541,0.0,NA,NA,NA,NA,2.0,2.557,0.485855,NA,3.04285,199.547,202.607
3,0.3,1,2,0,0,-2,MD2,2,9,2,1.3,MD,0.7,1.0,2.0,202.607,10.0,6.0,4.0,4.0,15.0,14.5147,217.121,217.122,220.154,0.0,NA,NA,NA,NA,2.0,4.7413,0.485375,NA,5.22668,222.161,227.404
4,0.25,0.6,1,0.4,-2,4,RR1,10,10,5.2,5.5,RR,0.75,1.0,3.0,227.404,16.0,8.0,8.0,9.0,20.0,19.5295,246.934,246.934,249.968,0.0,NA,NA,NA,NA,2.0,2.134,0.470553,NA,2.60455,251.976,254.584
5,0.1,1,2,0,0,-5,MD1,-3,25,-3,-2,MD,0.9,1.0,4.0,254.584,17.0,8.0,9.0,10.0,18.0,17.5144,272.098,272.099,275.131,1.0,2,0,277.104384428,1.97311512695,22.8204,1.0587,0.48563,-0.273115126952,1.27121,277.414,278.698
6,0.5,1,2,0,0,-15,MD3,9,32,9,8.5,MD,0.5,1.0,5.0,278.698,15.0,7.0,8.0,3.0,15.0,14.514,293.212,293.213,296.246,0.0,NA,NA,NA,NA,2.0,1.3679,0.486068,NA,1.85397,298.253,300.112
