TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.8,1,2,0,0,-9,MD9,5,8,5,4.6,MD,0.2,1.0,0.0,0.0313705,6.08615,6.05478,6.08647,9.11868,0.0,2.0,0.0,10.5680522919,1.44937419891,10.8367,1.1057,0.250625818968,1.35633,10.885,12.2524
2,0.4,1,2,0,0,0,SD11,8,22,8,8.8,SD,0.6,1.0,1.0,12.2735,18.3342,6.06067,18.3345,21.3671,1.0,1.0,1.0,21.9359302521,0.568792760372,9.96241,1.1622,1.13120722771,2.29341,22.2501,24.5506
3,0.2,1,2,0,0,0,SD3,-7,-34,-7,-6.8,SD,0.8,1.0,2.0,24.5765,30.6164,6.03985,30.6166,33.6494,1.0,2.0,0.0,34.4640960693,0.814712882042,10.1876,3.9403,0.885287106037,4.82559,34.7794,39.6156
4,0.1,1,2,0,0,0,SD1,-3,-32,-3,-3.2,SD,0.9,1.0,3.0,39.6386,45.6812,6.04257,45.6814,48.7143,1.0,2.0,0.0,49.1359901428,0.421707719564,9.7974,1.2245,1.27829229832,2.50279,49.4522,51.9639
5,0.4,0.4,1,0.6,17,12,RR2,-5,5,8.2,9.2,RR,0.6,1.0,4.0,51.9929,58.0465,6.05354,58.0467,61.0794,0.0,NA,NA,NA,NA,2.0,3.4263,NA,3.4263,63.0962,66.5293
6,0.8,0.1,1,0.9,35,40,RR7,-20,24,29.5,27.2,RR,0.2,1.0,5.0,66.5602,72.5948,6.03465,72.595,75.6275,1.0,1,0,76.1039381282,0.476455016411,9.84378,2.3911,1.22354498359,3.61465,76.4232,80.0443
7,0.3,1,2,0,0,-4,MD11,5,27,5,5.3,MD,0.7,1.0,6.0,80.0731,86.0934,6.02031,86.0936,89.126,0.0,1,1,89.8319079037,0.705938701401,10.0588,3.1912,0.994061298599,4.18526,90.1494,94.3425
8,0.8,1,2,0,0,0,SD4,-3,-4,-3,-3.2,SD,0.2,1.0,7.0,94.3669,100.425,6.05767,100.425,103.458,1.0,2,0,103.959850342,0.501852221787,9.89291,1.1342,1.19814777821,2.33235,104.275,106.625
9,0.9,1,2,0,0,-30,MD2,-1,2,-1,-1.2,MD,0.1,1.0,8.0,106.649,112.69,6.04153,112.69,115.723,0.0,2,0,116.231844319,0.508683032822,9.8833,1.1239,1.19131696718,2.31522,116.547,118.873
10,0.1,1,2,0,0,-5,MD5,-4,25,-4,-2,MD,0.9,1.0,9.0,118.899,124.955,6.05632,124.955,127.988,0.0,NA,NA,NA,NA,2.0,1.7448,NA,1.7448,130.003,131.755
11,0.1,1,2,0,0,0,SD10,3,32,3,3.2,SD,0.9,1.0,10.0,131.78,137.837,6.05699,137.838,140.87,0.0,1,1,141.151769286,0.281448973226,9.67142,3.6229,1.41855102677,5.04145,141.468,146.52
12,0.7,0.1,1,0.9,30,38,RR11,-10,22,26,26.8,RR,0.3,1.0,11.0,146.551,152.586,6.03514,152.586,155.619,0.0,1,0,156.135811596,0.517060414073,9.88502,1.3975,1.18293958593,2.58044,156.455,159.052
13,0.75,0.75,1,0.25,30,10,RR3,-5,2,3.75,4,RR,0.25,1.0,12.0,159.081,165.118,6.03657,165.118,168.15,1.0,2,1,168.239886786,0.0895779819693,9.45877,1.2493,1.61042201803,2.85972,168.603,171.467
14,0.6,1,2,0,0,-12,MD12,12,30,12,13.2,MD,0.4,1.0,13.0,171.495,177.549,6.05477,177.55,180.583,1.0,1,1,181.38381108,0.801260062144,10.1891,1.1231,0.898739937856,2.02184,181.7,183.732
15,0.4,1,2,0,0,0,SD2,-2,-4,-2,-1.6,SD,0.6,1.0,14.0,183.756,189.815,6.05885,189.815,192.848,1.0,2,0,193.159756249,0.312178749591,9.70401,2.5049,1.38782125041,3.89272,193.474,197.381
16,0.8,1,2,0,0,0,SD6,12,14,12,11.2,SD,0.2,1.0,15.0,197.402,203.463,6.06098,203.463,206.496,0.0,1,1,206.615758101,0.119805953815,9.51359,1.1188,1.58019404619,2.69899,206.931,209.646
17,0.8,1,2,0,0,0,SD7,3,4,3,3.2,SD,0.2,1.0,16.0,209.667,215.728,6.06058,215.728,218.745,0.0,1,1,219.159863482,0.414916548994,9.79258,1.1584,1.28508345101,2.44348,219.475,221.927
18,0.2,1,2,0,0,-7,MD6,-2,24,-2,-0.8,MD,0.8,1.0,17.0,221.953,228.01,6.05651,228.01,231.043,1.0,1,1,231.535735174,0.492716280976,9.88241,4.7413,1.20728371902,5.94858,231.852,237.809
