TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.3,1,2,0,0,-2,MD2,2,9,2,1.3,MD,0.7,1.0,0.0,73.2626,79.316,6.05347,79.3164,82.3493,0.0,NA,NA,NA,NA,2.0,1.233,NA,1.233,84.3609,85.5992
2,0.25,0.6,1,0.4,-2,4,RR1,10,10,5.2,5.5,RR,0.75,1.0,1.0,85.6303,91.6812,6.05091,91.6815,94.7142,0.0,1,0,95.665606169,0.951372884214,10.3353,1.0587,0.748627115786,1.80733,95.9876,97.7976
3,0.8,0.5,1,0.5,-4,2,RR2,25,12,10.5,10,RR,0.2,1.0,2.0,97.8275,103.88,6.0523,103.88,106.913,1.0,1,0,107.985648533,1.07254308183,10.4581,3.9403,0.627456918173,4.56776,108.298,112.879
4,0.7,1,2,0,0,-8,MD4,10,17,10,9.5,MD,0.3,1.0,3.0,112.909,118.961,6.05232,118.962,121.995,0.0,NA,NA,NA,NA,2.0,3.1912,NA,3.1912,124.008,127.211
5,0.9,0.75,1,0.25,-5,10,RR4,20,15,13.75,14.5,RR,0.1,1.0,4.0,127.241,133.293,6.05255,133.294,136.326,1.0,2,1,137.889616152,1.56349360384,10.9489,2.134,0.13650639616,2.27051,138.205,140.493
6,0.8,1,2,0,0,0,SD1,18,20,18,16,SD,0.2,1.0,5.0,140.515,146.558,6.0428,146.558,149.591,0.0,1,1,151.321615744,1.73013132252,11.1063,1.3975,-0.030131322518,1.36737,151.649,153.025
