TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,samplingCount_total,samplingCount_risky,samplingCount_safe,switchCount,samplingDur_assigned,samplingDur_total,samplingEndTime,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,sampling_pad,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.8,1,2,0,0,0,SD6,12,14,12,11.2,SD,0.2,1.0,0.0,16.1226,17.0,7.0,10.0,9.0,18.0,17.5682,33.6908,33.6916,36.7245,1.0,2.0,0.0,37.4102630615,0.685770511627,21.5877,1.2135,0.431897,1.01422953606,2.65963,37.931,40.6074
2,0.1,1,2,0,0,-1,MD10,2,42,2,3.3,MD,0.9,1.0,1.0,40.6077,14.0,8.0,6.0,3.0,15.0,14.5143,55.122,55.1227,58.1552,0.0,2.0,0.0,58.6902885437,0.535076856613,18.3825,4.653,0.48579,1.16492307186,6.30371,59.2068,65.5212
3,0.6,1,2,0,0,-12,MD12,12,30,12,13.2,MD,0.4,1.0,2.0,65.5215,14.0,8.0,6.0,6.0,16.0,15.5143,81.0358,81.0364,84.0689,0.0,1.0,1.0,85.5863418579,1.51747786999,20.3648,2.2012,0.485825,0.182522162795,2.86955,86.1071,88.9853
4,0.7,0.1,1,0.9,30,38,RR11,-10,22,26,26.8,RR,0.3,1.0,3.0,88.9855,22.0,16.0,6.0,4.0,17.0,17.0007,105.986,105.987,109.016,1.0,1.0,0.0,109.626190186,0.610275089741,20.9406,1.5966,-0.000675115,1.08972489834,2.68565,110.149,112.849
5,0.3,1,2,0,0,-4,MD11,5,27,5,5.3,MD,0.7,1.0,4.0,112.85,18.0,13.0,5.0,4.0,17.0,16.5142,129.364,129.364,132.396,0.0,1.0,1.0,132.882171631,0.485674202442,20.3326,1.8631,0.485906,1.21432578564,3.56333,133.393,136.963
6,0.1,1,2,0,0,-5,MD5,-4,25,-4,-2,MD,0.9,1.0,5.0,136.963,8.0,4.0,4.0,6.0,18.0,17.5141,154.477,154.478,157.51,1.0,1.0,1.0,157.906311035,0.395866245031,21.2429,2.4102,0.485982,1.30413377285,4.20032,158.419,162.627
7,0.75,0.75,1,0.25,30,10,RR3,-5,2,3.75,4,RR,0.25,1.0,6.0,162.627,14.0,7.0,7.0,12.0,18.0,17.5142,180.141,180.142,183.174,1.0,1.0,0.0,184.570266724,1.39631104469,22.2432,1.233,0.485924,0.303688973188,2.02261,185.083,187.107
8,0.8,1,2,0,0,0,SD4,-3,-4,-3,-3.2,SD,0.2,1.0,7.0,187.108,12.0,7.0,5.0,9.0,15.0,14.6205,201.728,201.729,204.754,1.0,2.0,0.0,205.834106445,1.07964348793,19.0266,1.2377,0.379577,0.620356500149,2.23763,206.343,208.588
9,0.8,1,2,0,0,-9,MD9,5,8,5,4.6,MD,0.2,1.0,8.0,208.588,14.0,5.0,9.0,9.0,17.0,16.5142,225.103,225.103,228.136,0.0,2.0,0.0,228.850082397,0.714548945427,20.5617,5.4629,0.485851,0.985451042652,6.9342,229.37,236.318
10,0.8,1,2,0,0,0,SD9,13,16,13,12.8,SD,0.2,1.0,9.0,236.319,11.0,2.0,9.0,3.0,19.0,18.514,254.833,254.833,257.865,0.0,2.0,0.0,259.586181641,1.72086668015,23.5676,1.0098,0.486107,-0.0208666231483,1.47504,260.097,261.582
11,0.2,1,2,0,0,0,SD12,6,29,6,5.8,SD,0.8,1.0,10.0,261.582,13.0,7.0,6.0,5.0,16.0,15.5145,277.097,277.097,280.129,1.0,2.0,0.0,281.138214111,1.00880599022,19.8561,1.4961,0.485607,0.691194057465,2.6729,281.654,284.329
12,0.6,1,2,0,0,0,SD8,7,12,7,7.2,SD,0.4,1.0,11.0,284.33,15.0,6.0,9.0,5.0,19.0,18.5142,302.844,302.844,305.876,0.0,1.0,1.0,306.074005127,0.197617471218,22.0445,1.3679,0.485907,1.50238251686,3.35619,306.585,309.943
