TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.25,0.25,1,0.75,10,6,RR1,-8,2,5.5,5,RR,0.75,1.0,0.0,0.112249,6.14614,6.03389,6.14646,9.17905,0.0,1.0,0.0,9.38359,0.204541,9.57134,3.1124,1.49546,4.60786,9.70983,14.329
2,0.4,0.4,1,0.6,17,12,RR2,-5,5,8.2,9.2,RR,0.6,1.0,1.0,14.3867,20.4447,6.05801,20.445,23.4777,1.0,1.0,0.0,23.5276,0.0498973,9.4409,1.783,1.6501,3.4331,23.8546,27.2937
3,0.1,1,2,0,0,-5,MD5,-4,25,-4,-2,MD,0.9,1.0,2.0,27.3715,33.4261,6.05464,33.4264,36.4594,1.0,1.0,1.0,36.8235,0.364069,9.752,2.2412,1.33593,3.57713,37.1497,40.7426
4,0.9,1,2,0,0,-37,MD3,-5,10,-5,5.3,MD,0.1,1.0,3.0,40.848,46.8915,6.04352,46.8918,49.9246,0.0,2.0,0.0,50.4955,0.570968,9.94751,1.5147,1.12903,2.64373,50.8236,53.4743
5,0.9,1,2,0,0,-30,MD2,-1,2,-1,-1.2,MD,0.1,1.0,4.0,53.545,59.5901,6.04507,59.5903,62.6232,1.0,2.0,0.0,62.9357,0.31246,9.69069,1.4355,1.38754,2.82304,63.2555,66.0895
6,0.6,1,2,0,0,0,SD8,7,12,7,7.2,SD,0.4,1.0,5.0,66.1548,72.2051,6.0504,72.2054,75.2383,0.0,1.0,1.0,75.6075,0.369135,9.7527,1.2245,1.33087,2.55537,75.9252,78.4883
7,0.1,1,2,0,0,0,SD10,3,32,3,3.2,SD,0.9,1.0,6.0,78.5549,84.6206,6.06569,84.6208,87.6535,1.0,1.0,1.0,87.9595,0.305969,9.70455,1.1604,1.39403,2.55443,88.2839,90.8535
8,0.5,0.4,1,0.6,50,30,RR8,-15,14,24,22,RR,0.5,1.0,7.0,90.9203,96.9691,6.04882,96.9694,100.002,1.0,1.0,0.0,100.312,0.309432,9.69123,1.61,1.39057,3.00057,100.642,103.652
9,0.3,1,2,0,0,-4,MD11,5,27,5,5.3,MD,0.7,1.0,8.0,103.723,109.768,6.04511,109.768,112.801,0.0,2.0,0.0,113.103,0.30287,9.6809,1.0825,1.39713,2.47963,113.416,115.9
10,0.8,1,2,0,0,0,SD9,13,16,13,12.8,SD,0.2,1.0,9.0,115.967,122.033,6.06597,122.033,125.065,0.0,2.0,0.0,125.392,0.326199,9.7247,4.3408,1.3738,5.7146,125.708,131.432
11,0.9,0.7,1,0.3,25,15,RR10,-3,5,5.4,6,RR,0.1,1.0,10.0,131.53,137.564,6.03461,137.565,140.598,1.0,1.0,0.0,140.943,0.345899,9.7137,1.1412,1.3541,2.4953,141.266,143.764
12,0.75,0.75,1,0.25,30,10,RR3,-5,2,3.75,4,RR,0.25,1.0,11.0,143.819,149.863,6.04397,149.863,152.896,1.0,1.0,0.0,153.271,0.375451,9.75221,2.1542,1.32455,3.47875,153.594,157.079
13,0.1,1,2,0,0,-1,MD10,2,42,2,3.3,MD,0.9,1.0,12.0,157.191,163.228,6.03729,163.228,166.261,0.0,1.0,1.0,166.664,0.402549,9.77288,1.5139,1.29745,2.81135,166.978,169.794
14,0.9,1,2,0,0,-8,MD7,4,6,4,4.6,MD,0.1,1.0,13.0,169.861,175.926,6.06557,175.927,178.96,0.0,2.0,0.0,179.295,0.335924,9.73486,1.0075,1.36408,2.37158,179.615,181.993
15,0.6,1,2,0,0,-22,MD1,-6,4,-6,-6.4,MD,0.4,1.0,14.0,182.117,188.175,6.05782,188.175,191.208,1.0,2.0,0.0,191.743,0.535124,9.9264,1.6301,1.16488,2.79498,192.066,194.875
16,0.9,1,2,0,0,-10,MD8,3,5,3,3.5,MD,0.1,1.0,15.0,194.941,201.006,6.06498,201.007,204.023,1.0,2.0,0.0,204.375,0.352044,9.73388,1.2203,1.34796,2.56826,204.689,207.273
17,0.4,1,2,0,0,0,SD11,8,22,8,8.8,SD,0.6,1.0,16.0,207.341,213.389,6.04822,213.389,216.422,0.0,2.0,0.0,216.455,0.0334046,9.41467,2.5659,1.6666,4.2325,216.776,221.021
18,0.8,0.6,1,0.4,18,10,RR9,-4,2,4.8,3.6,RR,0.2,1.0,17.0,221.094,227.154,6.05976,227.154,230.187,1.0,1.0,0.0,230.543,0.356372,9.74922,1.8199,1.34363,3.16353,230.86,234.037
