TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,samplingCount_total,samplingCount_risky,samplingCount_safe,switchCount,samplingDur_assigned,samplingDur_total,samplingEndTime,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,sampling_pad,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.2,1,2,0,0,0,SD12,6,29,6,5.8,SD,0.8,1.0,0.0,10.559,21.0,10.0,11.0,2.0,15.0,14.5265,25.0854,25.0862,28.1165,0.0,1.0,1.0,28.6307,0.514158,18.3717,2.4102,0.473645,1.18584,4.06969,29.1532,33.2329
2,0.6,1,2,0,0,-22,MD1,-6,4,-6,-6.4,MD,0.4,1.0,1.0,33.2332,22.0,10.0,12.0,3.0,15.0,14.9507,48.1839,48.1844,51.2138,1.0,2.0,0.0,51.8467,0.63283,18.9135,1.233,0.0493679,1.06717,2.34954,52.3597,54.7139
3,0.7,1,2,0,0,0,SD5,-8,-10,-8,-7,SD,0.3,1.0,2.0,54.7141,20.0,12.0,8.0,2.0,16.0,15.5142,70.2284,70.2289,73.2613,0.0,1.0,1.0,73.7106,0.449352,19.2965,1.0587,0.485838,1.25065,2.79519,74.2336,77.0445
4,0.1,1,2,0,0,0,SD10,3,32,3,3.2,SD,0.9,1.0,3.0,77.0448,22.0,12.0,10.0,2.0,15.0,14.712,91.7568,91.7573,94.7751,0.0,1.0,1.0,95.1506,0.37548,18.4058,1.3679,0.288059,1.32452,2.98048,95.6647,98.6586
5,0.25,0.25,1,0.75,10,6,RR1,-8,2,5.5,5,RR,0.75,1.0,4.0,98.6589,23.0,13.0,10.0,2.0,15.0,14.8476,113.506,113.507,116.539,1.0,1.0,0.0,116.919,0.379252,18.5598,1.2135,0.152464,1.32075,2.68671,117.432,120.123
6,0.7,0.1,1,0.9,30,38,RR11,-10,22,26,26.8,RR,0.3,1.0,5.0,120.123,22.0,10.0,12.0,3.0,15.0,14.5026,134.626,134.626,137.654,1.0,1.0,0.0,137.967,0.312811,18.1435,1.0098,0.497461,1.38719,2.89445,138.49,141.387
7,0.9,1,2,0,0,-10,MD8,3,5,3,3.5,MD,0.1,1.0,6.0,141.387,23.0,9.0,14.0,2.0,15.0,14.6263,156.014,156.014,159.035,0.0,2.0,0.0,159.319,0.283982,18.2311,1.048,0.373797,1.41602,2.83782,159.83,162.684
8,0.2,1,2,0,0,0,SD3,-7,-34,-7,-6.8,SD,0.8,1.0,7.0,162.685,26.0,17.0,9.0,2.0,17.0,16.6676,179.352,179.353,182.382,0.0,2.0,0.0,182.455,0.0726246,20.0698,1.7267,0.332433,1.62738,3.68651,182.974,186.665
9,0.8,1,2,0,0,0,SD9,13,16,13,12.8,SD,0.2,1.0,8.0,186.665,24.0,6.0,18.0,2.0,19.0,18.6453,205.311,205.311,208.329,1.0,2.0,0.0,208.919,0.589825,22.5531,5.4629,0.354741,1.11018,6.92782,209.442,216.378
10,0.75,0.75,1,0.25,30,10,RR3,-5,2,3.75,4,RR,0.25,1.0,9.0,216.379,24.0,13.0,11.0,3.0,18.0,17.5141,233.893,233.893,236.926,0.0,2.0,1.0,237.246,0.320838,21.1679,2.2012,0.485933,1.37916,4.0663,237.748,241.825
11,0.8,1,2,0,0,0,SD4,-3,-4,-3,-3.2,SD,0.2,1.0,10.0,241.826,26.0,9.0,17.0,2.0,19.0,18.5141,260.34,260.34,263.372,1.0,1.0,1.0,263.726,0.354066,22.2009,5.4629,0.485986,1.34593,7.29482,264.228,271.539
12,0.9,0.7,1,0.3,25,15,RR10,-3,5,5.4,6,RR,0.1,1.0,11.0,271.539,25.0,16.0,9.0,2.0,17.0,16.5045,288.043,288.044,291.069,1.0,2.0,1.0,291.462,0.393179,20.2236,1.3248,0.495584,1.30682,3.12721,291.981,295.119
13,0.6,1,2,0,0,0,SD8,7,12,7,7.2,SD,0.4,1.0,12.0,295.119,17.0,10.0,7.0,3.0,15.0,14.5147,309.634,309.635,312.666,0.0,2.0,0.0,313.038,0.372303,18.219,2.274,0.485395,1.3277,4.08709,313.543,317.633
14,0.8,1,2,0,0,0,SD7,3,4,3,3.2,SD,0.2,1.0,13.0,317.634,21.0,14.0,7.0,2.0,16.0,15.861,333.495,333.495,336.514,0.0,1.0,1.0,336.934,0.420448,19.6007,1.5966,0.139085,1.27955,3.01524,337.453,340.48
15,0.4,1,2,0,0,0,SD2,-2,-4,-2,-1.6,SD,0.6,1.0,14.0,340.481,24.0,19.0,5.0,2.0,16.0,15.6242,356.105,356.105,359.128,0.0,1.0,1.0,359.542,0.414354,19.3616,4.653,0.375864,1.28565,6.31451,360.062,366.377
16,0.8,0.1,1,0.9,35,40,RR7,-20,24,29.5,27.2,RR,0.2,1.0,15.0,366.378,24.0,13.0,11.0,3.0,16.0,15.6329,382.011,382.011,385.042,1.0,1.0,0.0,385.422,0.380824,19.3447,1.8631,0.367159,1.31918,3.54943,385.934,389.491
17,0.8,1,2,0,0,0,SD6,12,14,12,11.2,SD,0.2,1.0,16.0,389.492,23.0,7.0,16.0,2.0,18.0,17.5137,407.006,407.006,410.038,1.0,2.0,0.0,410.43,0.391974,21.2385,1.2377,0.486406,1.30803,3.03213,410.942,413.989
18,0.9,1,2,0,0,-30,MD2,-1,2,-1,-1.2,MD,0.1,1.0,17.0,413.989,27.0,16.0,11.0,2.0,18.0,17.5138,431.503,431.503,434.536,0.0,2.0,0.0,434.942,0.40632,21.2533,1.4961,0.486275,1.29368,3.27605,435.437,438.719
