TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,samplingCount_total,samplingCount_risky,samplingCount_safe,switchCount,samplingDur_assigned,samplingDur_total,samplingEndTime,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,sampling_pad,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.75,0.75,1,0.25,30,10,RR3,-5,2,3.75,4,RR,0.25,1.0,0.0,15.8071,15.0,10.0,5.0,2.0,15.0,14.5021,30.3092,30.3102,33.3177,1.0,2.0,1.0,33.782,0.464347,18.2749,1.4411,0.498005,1.23565,3.17476,34.2903,37.4662
2,0.9,0.7,1,0.3,25,15,RR10,-3,5,5.4,6,RR,0.1,1.0,1.0,37.4666,23.0,9.0,14.0,5.0,16.0,15.7514,53.218,53.2187,56.2249,0.0,2.0,1.0,56.605,0.380095,19.4384,1.8808,0.248693,1.3199,3.4494,57.1129,60.5637
3,0.6,0.5,1,0.5,50,25,RR6,-15,12,17.5,17.2,RR,0.4,1.0,2.0,60.5641,18.0,11.0,7.0,4.0,16.0,15.5028,76.0669,76.0676,79.0732,1.0,1.0,0.0,79.428,0.354844,19.1639,2.3911,0.497362,1.34516,4.23362,79.9372,84.1717
4,0.7,0.1,1,0.9,30,38,RR11,-10,22,26,26.8,RR,0.3,1.0,3.0,84.1721,17.0,9.0,8.0,2.0,16.0,15.5008,99.6728,99.6735,102.682,0.0,1.0,0.0,103.051,0.369337,19.179,1.1749,0.499348,1.33066,3.00491,103.56,106.568
5,0.5,0.3,1,0.7,35,30,RR5,-10,10,21.5,20,RR,0.5,1.0,4.0,106.568,22.0,13.0,9.0,6.0,18.0,17.5033,124.072,124.072,127.079,1.0,1.0,0.0,127.754,0.674863,21.4856,5.0846,0.496779,1.02514,6.60652,128.263,134.872
6,0.2,1,2,0,0,0,SD3,-7,-34,-7,-6.8,SD,0.8,1.0,5.0,134.872,26.0,10.0,16.0,3.0,18.0,17.5982,152.47,152.471,155.478,1.0,1.0,1.0,155.729,0.251189,21.1568,2.5575,0.401938,1.44881,4.40825,156.239,160.65
7,0.1,1,2,0,0,-1,MD10,2,42,2,3.3,MD,0.9,1.0,6.0,160.65,24.0,13.0,11.0,2.0,16.0,15.5033,176.153,176.154,179.162,0.0,2.0,0.0,179.688,0.525959,19.3375,1.2853,0.496843,1.17404,2.95618,180.196,183.153
8,0.6,1,2,0,0,-22,MD1,-6,4,-6,-6.4,MD,0.4,1.0,7.0,183.153,23.0,8.0,15.0,3.0,19.0,18.5054,201.658,201.659,204.664,0.0,2.0,0.0,204.951,0.286653,22.0976,3.6695,0.49468,1.41335,5.57753,205.46,211.04
9,0.9,1,2,0,0,-37,MD3,-5,10,-5,5.3,MD,0.1,1.0,8.0,211.041,20.0,10.0,10.0,2.0,19.0,18.5051,229.546,229.546,232.555,0.0,1.0,1.0,233.117,0.562237,22.3768,1.0887,0.495029,1.13776,2.72149,233.626,236.352
10,0.8,1,2,0,0,0,SD4,-3,-4,-3,-3.2,SD,0.2,1.0,9.0,236.352,29.0,11.0,18.0,3.0,18.0,17.7935,254.145,254.146,257.154,1.0,2.0,0.0,258.932,1.77859,22.8805,1.2245,0.206614,-0.0785918,1.35252,259.44,260.794
11,0.4,1,2,0,0,0,SD2,-2,-4,-2,-1.6,SD,0.6,1.0,10.0,260.795,22.0,5.0,17.0,2.0,15.0,14.5133,275.308,275.309,278.314,1.0,1.0,1.0,278.732,0.417385,18.2369,1.2297,0.486841,1.28262,2.99916,279.239,282.241
12,0.8,1,2,0,0,0,SD9,13,16,13,12.8,SD,0.2,1.0,11.0,282.242,21.0,10.0,11.0,4.0,15.0,14.5049,296.747,296.747,299.757,1.0,2.0,0.0,300.395,0.637554,18.4528,4.6191,0.49517,1.06245,6.17672,300.904,307.085
