TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.9,1,2,0,0,-8,MD7,4,6,4,4.6,MD,0.1,1.0,0.0,0.0880904,6.09505,6.00696,6.09546,9.10154,1.0,2.0,0.0,9.91958,0.818045,10.1315,1.6301,0.881955,2.51205,10.234,12.748
2,0.1,1,2,0,0,-1,MD10,2,42,2,3.3,MD,0.9,1.0,1.0,12.8236,18.8336,6.01006,18.834,21.8383,0.0,2.0,0.0,22.1511,0.312762,9.62752,1.0075,1.38724,2.39474,22.4649,24.8626
3,0.9,1,2,0,0,-10,MD8,3,5,3,3.5,MD,0.1,1.0,2.0,24.9434,30.9574,6.01405,30.9577,33.9615,1.0,1.0,1.0,34.2625,0.301086,9.61919,2.1542,1.39891,3.55311,34.5773,38.1362
4,0.8,1,2,0,0,0,SD4,-3,-4,-3,-3.2,SD,0.2,1.0,3.0,38.2068,44.2206,6.01381,44.2209,47.2278,0.0,1.0,1.0,47.5499,0.322182,9.64314,1.5139,1.37782,2.89172,47.863,50.7577
5,0.9,1,2,0,0,-30,MD2,-1,2,-1,-1.2,MD,0.1,1.0,4.0,50.8208,56.832,6.01116,56.8323,59.8367,1.0,2.0,0.0,60.2134,0.376666,9.6926,1.0825,1.32333,2.40583,60.5268,62.9341
6,0.8,0.6,1,0.4,18,10,RR9,-4,2,4.8,3.6,RR,0.2,1.0,5.0,63.013,69.0207,6.00773,69.0211,72.0273,0.0,2.0,1.0,72.3729,0.345643,9.65989,1.4355,1.35436,2.78986,72.6876,75.4838
7,0.8,1,2,0,0,-9,MD9,5,8,5,4.6,MD,0.2,1.0,6.0,75.5636,81.575,6.01146,81.5754,84.5823,1.0,2.0,0.0,84.8365,0.254189,9.57291,2.5659,1.44581,4.01171,85.1503,89.1665
8,0.1,1,2,0,0,0,SD1,-3,-32,-3,-3.2,SD,0.9,1.0,7.0,89.2431,95.2539,6.01079,95.2542,98.2583,1.0,2.0,0.0,99.2278,0.96948,10.2847,1.2203,0.73052,1.95082,99.5426,101.498
9,0.4,1,2,0,0,-20,MD4,-4,15,-4,-6,MD,0.6,1.0,8.0,101.568,107.581,6.01236,107.581,110.585,1.0,1.0,1.0,110.843,0.258513,9.57487,1.1604,1.44149,2.60189,111.158,113.766
10,0.25,0.25,1,0.75,10,6,RR1,-8,2,5.5,5,RR,0.75,1.0,9.0,113.855,119.865,6.00965,119.865,122.871,1.0,2.0,1.0,123.291,0.419694,9.73524,1.783,1.28031,3.06331,123.604,126.669
11,0.6,1,2,0,0,-22,MD1,-6,4,-6,-6.4,MD,0.4,1.0,10.0,126.749,132.762,6.01366,132.763,135.767,0.0,1.0,1.0,136.098,0.331086,9.64955,1.8199,1.36891,3.18881,136.411,139.603
12,0.1,1,2,0,0,-5,MD5,-4,25,-4,-2,MD,0.9,1.0,11.0,139.675,145.686,6.01071,145.686,148.69,0.0,1.0,1.0,149.074,0.383484,9.69828,3.1124,1.31652,4.42892,149.388,153.821
13,0.4,1,2,0,0,0,SD11,8,22,8,8.8,SD,0.6,1.0,12.0,153.893,159.902,6.00898,159.903,162.906,0.0,2.0,0.0,163.249,0.342853,9.65569,1.5147,1.35715,2.87185,163.56,166.433
14,0.75,0.75,1,0.25,30,10,RR3,-5,2,3.75,4,RR,0.25,1.0,13.0,166.496,172.505,6.0085,172.505,175.512,1.0,1.0,0.0,177.4,1.88876,11.2041,2.2412,-0.188756,2.05244,177.716,179.77
15,0.6,0.5,1,0.5,50,25,RR6,-15,12,17.5,17.2,RR,0.4,1.0,14.0,179.846,185.854,6.00784,185.854,188.861,0.0,2.0,1.0,189.112,0.250514,9.56597,1.2245,1.44949,2.67399,189.429,192.106
16,0.4,1,2,0,0,0,SD2,-2,-4,-2,-1.6,SD,0.6,1.0,15.0,192.187,198.194,6.00681,198.194,201.197,1.0,2.0,0.0,201.487,0.290003,9.60063,1.1412,1.41,2.5512,201.799,204.352
17,0.9,0.7,1,0.3,25,15,RR10,-3,5,5.4,6,RR,0.1,1.0,16.0,204.435,210.448,6.01319,210.449,213.454,0.0,2.0,1.0,213.943,0.488739,9.80764,4.3408,1.21126,5.55206,214.259,219.814
18,0.8,1,2,0,0,0,SD9,13,16,13,12.8,SD,0.2,1.0,17.0,219.894,225.905,6.01135,225.905,228.914,0.0,1.0,1.0,229.238,0.324071,9.64461,1.61,1.37593,2.98593,229.551,232.543
