Trial,Resp,LR,Outcome,RT,respOnset
1,2,1,-15,7.979261377826333,257.4208749309182
1,1,1,+9,2.8323005232959986,260.2531754542142
1,2,1,+32,2.1338066942989826,262.3869821485132
1,1,1,+9,1.5497870445251465,263.93676919303834
2,1,0,0,1.13234319165349,271.86903233639896
2,2,0,+3,1.2500860877335072,273.11911842413247
2,1,0,+8,1.1663900259882212,274.2855084501207
2,2,0,+3,0.9665437005460262,275.2520521506667
2,1,0,0,1.1831938810646534,276.43524603173137
2,2,0,+3,0.7666467800736427,277.201892811805
2,1,0,0,1.3674049638211727,278.5692977756262
2,2,0,+3,0.6158874649554491,279.18518524058163
2,1,0,+8,0.9161691423505545,280.1013543829322
2,2,0,+3,0.5669137295335531,280.66826811246574
2,1,0,0,0.7998183835297823,281.4680864959955
2,2,0,+3,0.4165867455303669,281.8846732415259
2,1,0,+8,0.6499486491084099,282.5346218906343
2,2,0,+3,0.4166131764650345,282.95123506709933
3,1,0,+8,0.8996737711131573,292.7504164725542
3,2,0,+5,0.5993347018957138,293.3497511744499
3,1,0,+8,0.6675140839070082,294.01726525835693
3,2,0,+5,0.5659584514796734,294.5832237098366
3,1,0,+2,0.6998342406004667,295.28305795043707
3,2,0,+5,0.5507238227874041,295.8337817732245
3,1,0,+2,0.6660656835883856,296.49984745681286
3,2,0,+5,0.4830133970826864,296.98286085389555
3,1,0,+8,0.5500868428498507,297.5329476967454
3,2,0,+5,0.6332852561026812,298.1662329528481
3,1,0,+2,0.5997651442885399,298.7659980971366
3,2,0,+5,0.5167211648076773,299.2827192619443
3,1,0,+8,0.8336080852895975,300.1163273472339
3,2,0,+5,0.6496035400778055,300.7659308873117
3,1,0,+2,2.0835412554442883,302.849472142756
3,2,0,+5,0.4665557835251093,303.3160279262811
3,1,0,+2,1.9325221627950668,305.24855008907616
4,1,0,+17,1.0159875247627497,315.4807052463293
4,2,0,+10,0.6501102522015572,316.13081549853086
4,1,0,+17,0.8994796946644783,317.03029519319534
4,2,0,+10,0.6501132734119892,317.68040846660733
4,1,0,+17,0.7499309033155441,318.4303393699229
4,2,0,+10,0.5834230706095695,319.01376244053245
4,1,0,-8,0.7999093811959028,319.81367182172835
4,2,0,+10,0.6326762177050114,320.44634803943336
4,1,0,+17,0.7669548857957125,321.2133029252291
4,2,0,+10,0.6000366248190403,321.8133395500481
4,1,0,+17,0.7498576529324055,322.5631972029805
4,2,0,+10,0.6000215224921703,323.1632187254727
4,1,0,+17,0.7666924670338631,323.92991119250655
4,2,0,+10,0.5830926895141602,324.5130038820207
4,1,0,+17,0.8334166519343853,325.3464205339551
4,2,0,+10,0.5831172317266464,325.92953776568174
4,1,0,-8,0.7664847988635302,326.6960225645453
4,2,0,+10,0.617635665461421,327.3136582300067
4,1,0,+17,0.9158055298030376,328.22946375980973
4,2,0,+10,0.5331119447946548,328.7625757046044
4,1,0,+17,1.0000849552452564,329.76266065984964
4,2,0,+10,0.51642438583076,330.2790850456804
4,1,0,+17,1.0497511755675077,331.3288362212479
4,2,0,+10,0.4669560194015503,331.79579224064946
5,2,1,+20,0.7327143531292677,339.64469801075757
5,1,1,+18,0.5665780622512102,340.2112760730088
5,2,1,0,0.7339716963469982,340.9452477693558
5,1,1,+18,0.5327472016215324,341.4779949709773
5,2,1,+20,0.6995974984019995,342.1775924693793
5,1,1,+18,0.5662956312298775,342.7438881006092
5,2,1,+20,0.7005263473838568,343.44441444799304
5,1,1,+18,0.5500577706843615,343.9944722186774
5,2,1,0,0.7161570582538843,344.7106292769313
5,1,1,+18,0.5500585250556469,345.26068780198693
5,2,1,+20,0.7006826661527157,345.96137046813965
5,1,1,+18,0.5158006213605404,346.4771710895002
5,2,1,+20,0.6500517278909683,347.12722281739116
5,1,1,+18,0.5159282460808754,347.64315106347203
5,2,1,+20,0.6172282546758652,348.2603793181479
5,1,1,+18,0.48324372060596943,348.74362303875387
5,2,1,0,0.7164402436465025,349.46006328240037
5,1,1,+18,0.48344874754548073,349.94351202994585
5,2,1,0,0.84980290196836,350.7933149319142
5,1,1,+18,0.6165093425661325,351.40982427448034
