TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,samplingCount_total,samplingCount_risky,samplingCount_safe,switchCount,samplingDur_assigned,samplingDur_total,samplingEndTime,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,sampling_pad,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.1,1,2,0,0,-5,MD5,-4,25,-4,-2,MD,0.9,1.0,0.0,11.7768,19.0,10.0,9.0,18.0,15.0,14.9185,26.6952,26.696,29.7188,0.0,2.0,0.0,30.1765,0.457669,18.6997,1.8808,0.0816454,1.24233,3.20478,30.6872,33.9022
2,0.8,0.6,1,0.4,18,10,RR9,-4,2,4.8,3.6,RR,0.2,1.0,1.0,33.9025,20.0,10.0,10.0,19.0,15.0,14.6979,48.6004,48.601,51.633,1.0,1.0,0.0,52.2084,0.575404,18.6059,1.0887,0.302136,1.1246,2.51543,52.7164,55.2329
3,0.8,1,2,0,0,0,SD6,12,14,12,11.2,SD,0.2,1.0,2.0,55.2332,24.0,12.0,12.0,23.0,16.0,15.5144,70.7476,70.7482,73.7804,1.0,2.0,0.0,74.4723,0.691908,19.5391,2.3911,0.485672,1.00809,3.88486,74.9833,78.8801
4,0.8,1,2,0,0,-9,MD9,5,8,5,4.6,MD,0.2,1.0,3.0,78.8805,18.0,9.0,9.0,17.0,15.0,15.0201,93.9007,93.9012,96.9275,1.0,2.0,0.0,97.3124,0.38488,18.7318,4.6191,-0.0200639,1.31512,5.91416,97.8266,103.744
5,0.1,1,2,0,0,0,SD10,3,32,3,3.2,SD,0.9,1.0,4.0,103.744,22.0,11.0,11.0,21.0,16.0,15.9977,119.742,119.742,122.775,1.0,1.0,1.0,123.176,0.401569,19.7322,1.1477,0.00235686,1.29843,2.44849,123.698,126.158
6,0.1,1,2,0,0,0,SD1,-3,-32,-3,-3.2,SD,0.9,1.0,5.0,126.158,20.0,10.0,10.0,19.0,15.0,14.6917,140.85,140.85,143.872,1.0,2.0,0.0,144.128,0.255917,18.2703,1.1749,0.308353,1.44408,2.92734,144.648,147.589
7,0.6,1,2,0,0,0,SD8,7,12,7,7.2,SD,0.4,1.0,6.0,147.589,20.0,10.0,10.0,19.0,16.0,15.6642,163.253,163.254,166.286,1.0,2.0,0.0,166.576,0.289853,19.2872,1.4411,0.335877,1.41015,3.18712,167.087,170.286
8,0.6,0.5,1,0.5,50,25,RR6,-15,12,17.5,17.2,RR,0.4,1.0,7.0,170.286,22.0,11.0,11.0,21.0,16.0,15.5306,185.817,185.818,188.85,1.0,2.0,1.0,189.12,0.270117,19.134,1.2297,0.469461,1.42988,3.12904,189.619,192.75
9,0.4,1,2,0,0,0,SD2,-2,-4,-2,-1.6,SD,0.6,1.0,8.0,192.751,21.0,10.0,11.0,20.0,17.0,16.6956,209.446,209.447,212.464,1.0,1.0,1.0,212.784,0.319986,20.3334,1.0098,0.304464,1.38001,2.69428,213.295,215.997
10,0.8,0.3,1,0.7,40,33,RR12,-25,18,20.5,21,RR,0.2,1.0,9.0,215.998,23.0,11.0,12.0,22.0,18.0,17.5496,233.547,233.548,236.578,0.0,1.0,0.0,236.936,0.357873,21.2387,2.5575,0.45047,1.34213,4.3501,237.457,241.811
11,0.4,1,2,0,0,-20,MD4,-4,15,-4,-6,MD,0.6,1.0,10.0,241.812,21.0,11.0,10.0,20.0,15.0,14.5144,256.326,256.326,259.359,0.0,2.0,0.0,260.24,0.881162,18.7287,1.2853,0.485647,0.818838,2.58979,260.757,263.359
12,0.5,0.4,1,0.6,50,30,RR8,-15,14,24,22,RR,0.5,1.0,11.0,263.359,26.0,13.0,13.0,25.0,17.0,16.537,279.896,279.897,282.923,0.0,2.0,1.0,283.304,0.381427,20.2451,1.3267,0.463033,1.31857,3.10831,283.822,286.939
13,0.75,0.75,1,0.25,30,10,RR3,-5,2,3.75,4,RR,0.25,1.0,12.0,286.939,21.0,10.0,11.0,20.0,15.0,14.7041,301.643,301.644,304.67,0.0,2.0,1.0,305.088,0.417837,18.4488,3.6695,0.29602,1.28216,5.24768,305.601,310.853
14,0.7,1,2,0,0,0,SD5,-8,-10,-8,-7,SD,0.3,1.0,13.0,310.853,27.0,14.0,13.0,25.0,19.0,18.5769,329.43,329.431,332.45,1.0,1.0,1.0,332.856,0.405841,22.3031,1.5734,0.423163,1.29416,3.29072,333.37,336.667
15,0.2,1,2,0,0,0,SD3,-7,-34,-7,-6.8,SD,0.8,1.0,14.0,336.667,26.0,13.0,13.0,25.0,18.0,17.8805,354.548,354.548,357.581,0.0,1.0,1.0,357.92,0.339309,21.553,1.3975,0.119568,1.36069,2.87776,358.442,361.331
