TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.1,1,2,0,0,-1,MD10,2,42,2,3.3,MD,0.9,1.0,0.0,0.0607112,6.09545,6.03474,6.09578,9.12864,1.0,1.0,1.0,9.99996089935,0.871323943138,10.2393,1.5147,0.828676104546,2.34338,10.3243,12.6786
2,0.6,1,2,0,0,-12,MD12,12,30,12,13.2,MD,0.4,1.0,1.0,12.8231,18.8773,6.05423,18.8775,21.9104,0.0,1.0,1.0,22.47996521,0.569536566734,9.95689,1.2245,1.13046348095,2.35496,22.7923,25.1604
3,0.25,0.25,1,0.75,10,6,RR1,-8,2,5.5,5,RR,0.75,1.0,2.0,25.2375,31.2758,6.03834,31.2761,34.3089,1.0,2.0,1.0,34.7919235229,0.482989817858,9.85442,2.5659,1.21701014042,3.78291,35.1179,38.9086
4,0.1,1,2,0,0,-5,MD5,-4,25,-4,-2,MD,0.9,1.0,3.0,38.9698,45.0243,6.05444,45.0246,48.0574,1.0,1.0,1.0,48.4958763123,0.438501745462,9.82604,1.1604,1.26149821281,2.4219,48.8175,51.2406
5,0.6,1,2,0,0,-22,MD1,-6,4,-6,-6.4,MD,0.4,1.0,4.0,51.2965,57.3391,6.04256,57.3393,60.3558,1.0,1.0,1.0,61.1839256287,0.828080773354,10.1874,1.783,0.87191927433,2.65492,61.5022,64.1724
6,0.8,1,2,0,0,0,SD9,13,16,13,12.8,SD,0.2,1.0,5.0,64.2293,70.2879,6.05863,70.2882,73.3212,0.0,1.0,1.0,73.7678527832,0.446656346321,9.83857,1.2203,1.25334370136,2.47364,74.0786,76.5544
7,0.8,1,2,0,0,-9,MD9,5,8,5,4.6,MD,0.2,1.0,6.0,76.6148,82.6699,6.05516,82.6702,85.7029,1.0,2.0,0.0,86.1038665771,0.40096873045,9.78911,3.1124,1.29903125763,4.41143,86.4198,90.8359
8,0.5,0.4,1,0.6,50,30,RR8,-15,14,24,22,RR,0.5,1.0,7.0,90.8953,96.9516,6.05624,96.9518,99.9848,0.0,1.0,0.0,100.487808228,0.502978563309,9.89247,1.61,1.19702148438,2.80702,100.81,103.618
9,0.2,1,2,0,0,-7,MD6,-2,24,-2,-0.8,MD,0.8,1.0,8.0,103.682,109.733,6.05181,109.734,112.766,1.0,NA,NA,NA,NA,2.0,2.1542,NA,2.1542,114.781,116.95
10,0.9,1,2,0,0,-30,MD2,-1,2,-1,-1.2,MD,0.1,1.0,9.0,117.009,123.048,6.03915,123.048,126.065,0.0,1,1,126.727777587,0.662920941017,10.0189,1.4355,1.03707905898,2.47258,127.052,129.531
11,0.6,0.5,1,0.5,50,25,RR6,-15,12,17.5,17.2,RR,0.4,1.0,10.0,129.609,135.664,6.05454,135.664,138.697,0.0,1,0,139.391829004,0.694996414939,10.0826,1.0825,1.00500358506,2.0875,139.709,141.797
12,0.9,1,2,0,0,-37,MD3,-5,10,-5,5.3,MD,0.1,1.0,11.0,141.858,147.912,6.05402,147.913,150.945,0.0,2,0,151.335751108,0.390359082958,9.77743,4.3408,1.30964091704,5.65044,151.657,157.312
13,0.8,1,2,0,0,0,SD6,12,14,12,11.2,SD,0.2,1.0,12.0,157.369,163.427,6.05812,163.427,166.46,1.0,1,1,166.919814714,0.45949069655,9.85082,1.1412,1.24050930345,2.38171,167.276,169.66
14,0.1,1,2,0,0,0,SD1,-3,-32,-3,-3.2,SD,0.9,1.0,13.0,169.715,175.776,6.06054,175.776,178.809,1.0,2,0,179.383805794,0.575022060075,9.96862,1.6301,1.12497793993,2.75508,179.699,182.459
15,0.7,1,2,0,0,0,SD5,-8,-10,-8,-7,SD,0.3,1.0,14.0,182.514,188.558,6.04333,188.558,191.591,0.0,2,0,192.023684122,0.433075911482,9.80943,1.8199,1.26692408852,3.08682,192.335,195.424
16,0.4,1,2,0,0,-20,MD4,-4,15,-4,-6,MD,0.6,1.0,15.0,195.48,201.523,6.0429,201.523,204.556,1.0,2,0,204.951828642,0.396062060725,9.77196,1.0075,1.30393793928,2.31144,205.271,207.589
17,0.75,0.75,1,0.25,30,10,RR3,-5,2,3.75,4,RR,0.25,1.0,16.0,207.705,213.755,6.05011,213.755,216.788,0.0,2,1,216.879649197,0.0919616483152,9.4749,1.5139,1.60803835168,3.12194,217.192,220.321
18,0.4,0.4,1,0.6,17,12,RR2,-5,5,8.2,9.2,RR,0.6,1.0,17.0,220.373,226.437,6.06372,226.437,229.469,1.0,1,0,229.807631735,0.338143081171,9.73482,2.2412,1.36185691883,3.60306,230.126,233.736
