TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.4,0.9,1,0.1,-2,2,RR3,5,8,4.3,4.4,RR,0.6,1.0,0.0,64.2818,70.3351,6.05332,70.3354,73.3679,0.0,NA,NA,NA,NA,2.0,1.0587,NA,1.0587,75.38,76.4514
2,0.1,1,2,0,0,-5,MD1,-3,25,-3,-2,MD,0.9,1.0,1.0,76.9149,82.9502,6.03522,82.9504,85.9832,1.0,NA,NA,NA,NA,2.0,4.7413,NA,4.7413,87.9955,92.7494
3,0.6,1,2,0,0,0,SD3,-7,-12,-7,-7.2,SD,0.4,1.0,2.0,92.9122,98.965,6.05278,98.9652,101.998,0.0,1,1,103.556036551,1.55791312701,10.9438,3.9403,0.142086872994,4.08239,103.881,107.964
4,0.8,0.5,1,0.5,-4,2,RR2,25,12,10.5,10,RR,0.2,1.0,3.0,108.586,114.63,6.04379,114.63,117.663,0.0,1,0,118.18001798,0.51717784151,9.89402,2.3911,1.18282215849,3.57392,118.504,122.079
5,0.7,1,2,0,0,-8,MD4,10,17,10,9.5,MD,0.3,1.0,4.0,123.472,129.528,6.05553,129.528,132.561,1.0,2,0,132.955972589,0.394848138909,9.78354,2.134,1.30515186109,3.43915,133.284,136.728
6,0.25,0.6,1,0.4,-2,4,RR1,10,10,5.2,5.5,RR,0.75,1.0,5.0,136.874,142.926,6.05226,142.927,145.96,0.0,2,1,146.732006112,0.772440465982,10.1578,2.557,0.927559534018,3.48456,147.045,150.543
